dna_id,classe_dna,escopo,motor_catalogo,lado_catalogo,tamanho,sequencia,evidencia_16e,score_descoberta_16e,aparicoes,gains,stops,winrate_pct,sequencia_max_stops,max_drawdown_r,dias_ativos_x,dias_ativos_y,motores_ativos,lados_ativos,horas_ativas,taxa_alvo_media_dias_pct,taxa_alvo_desvio_dias_pp,cv_taxa_alvo_diaria,concentracao_melhor_dia_pct,hora_modal,motor_modal,lado_modal,dias_avaliados,taxa_alvo_min_dia_pct,taxa_alvo_max_dia_pct,taxa_alvo_mediana_dias_pct,dias_acima_50_pct,dias_acima_58_pct,proporcao_dias_acima_50_pct,proporcao_dias_acima_58_pct,taxa_primeira_metade_pct,taxa_segunda_metade_pct,degradacao_segunda_menos_primeira_pp,score_estabilidade,status_estabilidade,classe_alvo,classe_negativa,previsoes,verdadeiros_positivos_tp,falsos_positivos_fp,falsos_negativos_fn,verdadeiros_negativos_tn,precisao_pct,recall_sensibilidade_pct,especificidade_pct,f1_score,mcc,acuracia_global_pct,prevalencia_classe_alvo_pct,lift_classe_alvo,wilson_95_inferior_classe_alvo_pct,profit_factor_classe_alvo_r,expectancia_classe_alvo_r,cobertura_historia_media_pct,cobertura_historia_mediana_pct,historias_universo_validacao,historias_classe_alvo,taxa_acerto_classe_alvo_pct,taxa_erro_classe_alvo_pct,acertos_classe_alvo,classe_certificacao,motivos_reprovacao,score_certificacao_v1_1,tipo_uso,apto_executor
DNA_B4262BCA8356,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,36.3233,1,1,0,100.0,0,0.0,1,1,1,1,1,100.0,0.0,0.0,100.0,19,motor_operacional_c7_v3_1,VENDA,1,100.0,100.0,100.0,1,1,100.0,100.0,100.0,100.0,0.0,48.0,FRACA,GAIN,STOP,1,1,0,373,707,100.0,0.267379679144385,100.0,0.005333333333333333,0.041837143823255665,65.49491211840888,34.59759481961147,2.890374331550802,20.654329147389294,inf,1.0,30.0,30.0,1081,374,100.0,0.0,1,D_REJEITADO,amostra insuficiente; poucos dias ativos; limite Wilson baixo; concentração em um dia,44.29338488192747,SELETOR_DE_ENTRADA,False
DNA_A6366B77E8D0,DNA_GAIN,LADO,,VENDA,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,67.5002,6,4,2,66.66666666666667,1,1.0,3,3,2,1,6,66.66666666666667,23.570226039551585,0.3535533905932737,33.333333333333336,10,motor_c7_dna_fluxo_v5_2,VENDA,3,50.0,100.0,50.0,3,1,100.0,33.333333333333336,50.0,100.0,50.0,71.7157287525381,MODERADA,GAIN,STOP,6,4,2,370,705,66.66666666666666,1.06951871657754,99.71711456859971,0.021052631578947368,0.05036605897214486,65.58741905642923,34.59759481961147,1.926916221033868,29.998832134152863,2.0,0.3333333333333333,61.30952380952382,62.5,1081,374,66.66666666666666,33.33333333333334,4,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,44.27193545465505,SELETOR_DE_ENTRADA,False
DNA_5B6B85395894,DNA_GAIN,LADO,,VENDA,3,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,MODERADA,40.0726,9,5,4,55.55555555555556,2,2.0,3,3,2,1,5,55.55555555555557,15.713484026367723,0.2828427124746189,33.333333333333336,12,motor_c7_dna_fluxo_v5_2,VENDA,3,33.333333333333336,66.66666666666667,66.66666666666667,2,2,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667,33.333333333333336,77.3725830020305,MODERADA,GAIN,STOP,9,5,4,369,703,55.55555555555556,1.3368983957219251,99.43422913719944,0.026109660574412528,0.040369472107274276,65.49491211840888,34.59759481961147,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,31.57407407407407,30.0,1081,374,55.55555555555556,44.44444444444444,5,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo,42.859296370456086,SELETOR_DE_ENTRADA,False
DNA_8676387BEA87,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,37.5734,12,7,5,58.333333333333336,4,4.0,3,3,1,2,9,63.333333333333336,26.246692913372705,0.4144214670532532,41.66666666666666,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,40.0,100.0,60.0,61.51294930240641,MODERADA,GAIN,STOP,12,7,5,367,702,58.333333333333336,1.8716577540106951,99.29278642149929,0.03626943005181347,0.05286700471370452,65.58741905642923,34.59759481961147,1.6860516934046346,31.950733565537284,1.4,0.16666666666666666,72.5595238095238,75.0,1081,374,58.333333333333336,41.666666666666664,7,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,42.50309923100873,SELETOR_DE_ENTRADA,False
DNA_DABBDF1E34DF,DNA_GAIN,MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,3,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_SUBIU,FRACA,34.6131,11,7,4,63.63636363636363,2,2.0,4,4,1,1,7,60.0,42.42640687119285,0.7071067811865476,45.45454545454545,11,motor_operacional_c7_v3_1,VENDA,4,0.0,100.0,70.0,2,2,50.0,50.0,50.0,70.0,20.0,51.63636363636364,FRACA,GAIN,STOP,11,7,4,367,703,63.63636363636363,1.8716577540106951,99.43422913719944,0.03636363636363636,0.06189603635414736,65.67992599444959,34.59759481961147,1.839329120077783,35.37967768916372,1.75,0.2727272727272727,48.311688311688314,50.0,1081,374,63.63636363636363,36.36363636363637,7,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária; concentração em um dia,42.285415719603485,SELETOR_DE_ENTRADA,False
DNA_053519090D31,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,41.9511,8,4,4,50.0,2,2.0,2,2,1,2,7,50.0,0.0,0.0,50.0,15,motor_c7_dna_fluxo_v5_2,VENDA,2,50.0,50.0,50.0,2,0,100.0,0.0,50.0,50.0,0.0,88.0,FORTE,GAIN,STOP,8,4,4,370,703,50.0,1.06951871657754,99.43422913719944,0.02094240837696335,0.027958499676067818,65.40240518038854,34.59759481961147,1.445187165775401,21.52125268244419,1.0,0.0,81.69642857142857,85.71428571428571,1081,374,50.0,50.0,4,D_REJEITADO,amostra insuficiente; poucos dias ativos; taxa-alvo baixa; limite Wilson baixo; profit factor da classe-alvo baixo; concentração em um dia,42.15346711863881,SELETOR_DE_ENTRADA,False
DNA_45BFA82FC82E,DNA_GAIN,LADO,,VENDA,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,MODERADA,36.5007,17,10,7,58.8235294117647,2,2.0,3,3,2,1,9,54.16666666666668,14.829275350043488,0.273771237231572,47.05882352941177,10,motor_operacional_c7_v3_1,VENDA,3,33.333333333333336,66.66666666666667,62.5,2,2,66.66666666666667,66.66666666666667,62.5,33.333333333333336,-29.166666666666664,45.11790886461149,FRACA,GAIN,STOP,17,10,7,364,700,58.82352941176471,2.6737967914438503,99.00990099009901,0.05115089514066496,0.06437457472465434,65.67992599444959,34.59759481961147,1.7002201950298836,36.00507438551554,1.4285714285714286,0.17647058823529413,50.67226890756302,50.0,1081,374,58.82352941176471,41.17647058823529,10,D_REJEITADO,amostra insuficiente; limite Wilson baixo; concentração em um dia,41.863860827996504,SELETOR_DE_ENTRADA,False
DNA_CB74299F180D,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,FRACA,54.2698,7,5,2,71.42857142857143,2,2.0,2,2,1,2,5,66.66666666666667,33.333333333333336,0.5,57.142857142857146,12,motor_c7_dna_fluxo_v5_2,VENDA,2,33.333333333333336,100.0,66.66666666666667,1,1,50.0,50.0,33.333333333333336,100.0,66.66666666666666,42.28571428571428,FRACA,GAIN,STOP,7,5,2,369,705,71.42857142857143,1.3368983957219251,99.71711456859971,0.026246719160104983,0.06250867597738216,65.67992599444959,34.59759481961147,2.0645530939648586,35.892909014821264,2.5,0.42857142857142855,53.62811791383219,50.0,1081,374,71.42857142857143,28.57142857142857,5,D_REJEITADO,amostra insuficiente; poucos dias ativos; limite Wilson baixo; instabilidade diária; concentração em um dia,41.16787808873792,SELETOR_DE_ENTRADA,False
DNA_241F450E2DE1,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,MODERADA,58.8139,10,6,4,60.0,2,2.0,4,4,1,1,9,54.16666666666667,36.08439182435161,0.6661733875264912,40.0,1,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,58.333333333333336,3,2,75.0,50.0,25.0,83.33333333333334,58.33333333333334,56.0,FRACA,GAIN,STOP,10,6,4,368,703,60.0,1.6042780748663104,99.43422913719944,0.03125000000000001,0.051601257994752625,65.58741905642923,34.59759481961147,1.7342245989304812,31.266954745018634,1.5,0.2,50.71428571428571,50.0,1081,374,60.0,40.0,6,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,41.02389723897749,SELETOR_DE_ENTRADA,False
DNA_F31DAF631022,DNA_GAIN,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FORTE,54.6286,13,7,6,53.84615384615385,3,3.0,4,4,2,1,10,45.41666666666667,29.23503890881625,0.6437072787262293,38.46153846153846,12,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,75.0,53.333333333333336,2,2,50.0,50.0,20.0,70.83333333333334,50.83333333333334,57.23076923076923,FRACA,GAIN,STOP,13,7,6,367,701,53.84615384615385,1.8716577540106951,99.15134370579915,0.03617571059431524,0.044644139750352474,65.49491211840888,34.59759481961147,1.5563554092965857,29.143432431832043,1.1666666666666667,0.07692307692307693,50.54945054945055,50.0,1081,374,53.84615384615385,46.15384615384615,7,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo; instabilidade diária,40.221356598753644,SELETOR_DE_ENTRADA,False
DNA_12165350A8AA,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,53.1293,5,3,2,60.0,1,1.0,2,2,2,1,3,58.333333333333336,8.333333333333336,0.1428571428571429,60.0,20,motor_operacional_c7_v3_1,COMPRA,2,50.0,66.66666666666667,58.333333333333336,2,1,100.0,50.0,50.0,66.66666666666667,16.66666666666667,68.57142857142857,MODERADA,GAIN,STOP,5,3,2,371,705,60.0,0.8021390374331552,99.71711456859971,0.0158311345646438,0.036402724710185186,65.49491211840888,34.59759481961147,1.7342245989304812,23.0719932208837,1.5,0.2,83.57142857142858,85.71428571428571,1081,374,60.0,40.0,3,D_REJEITADO,amostra insuficiente; poucos dias ativos; limite Wilson baixo; concentração em um dia,40.16900932765982,SELETOR_DE_ENTRADA,False
DNA_F086F40D1616,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,38.5021,9,5,4,55.55555555555556,3,3.0,2,2,1,1,8,58.333333333333336,8.333333333333336,0.1428571428571429,66.66666666666667,21,motor_c7_dna_fluxo_v5_2,VENDA,2,50.0,66.66666666666667,58.333333333333336,2,1,100.0,50.0,50.0,66.66666666666667,16.66666666666667,63.23809523809523,MODERADA,GAIN,STOP,9,5,4,369,703,55.55555555555556,1.3368983957219251,99.43422913719944,0.026109660574412528,0.040369472107274276,65.49491211840888,34.59759481961147,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,61.00529100529101,57.14285714285714,1081,374,55.55555555555556,44.44444444444444,5,D_REJEITADO,amostra insuficiente; poucos dias ativos; taxa-alvo baixa; limite Wilson baixo; concentração em um dia,40.032398817669026,SELETOR_DE_ENTRADA,False
DNA_DD440C958DC6,DNA_GAIN,LADO,,COMPRA,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,42.5562,10,5,5,50.0,3,3.0,3,3,2,1,8,52.22222222222223,10.999438818457408,0.2106275518428014,50.0,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,66.66666666666667,50.0,2,1,66.66666666666667,33.333333333333336,40.0,66.66666666666667,26.66666666666667,71.14979585257589,MODERADA,GAIN,STOP,10,5,5,369,702,50.0,1.3368983957219251,99.29278642149929,0.026041666666666664,0.031287725623183944,65.40240518038854,34.59759481961147,1.445187165775401,23.65895936154873,1.0,0.0,72.9047619047619,75.0,1081,374,50.0,50.0,5,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo; profit factor da classe-alvo baixo; concentração em um dia,39.878606337607515,SELETOR_DE_ENTRADA,False
DNA_BD16C74539AB,DNA_GAIN,LADO,,VENDA,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,FRACA,55.3242,6,4,2,66.66666666666667,2,2.0,4,4,2,1,6,50.0,50.0,1.0,50.0,1,motor_c7_dna_fluxo_v5_2,VENDA,4,0.0,100.0,50.0,2,2,50.0,50.0,50.0,50.0,0.0,48.0,FRACA,GAIN,STOP,6,4,2,370,705,66.66666666666666,1.06951871657754,99.71711456859971,0.021052631578947368,0.05036605897214486,65.58741905642923,34.59759481961147,1.926916221033868,29.998832134152863,2.0,0.3333333333333333,43.14814814814815,42.22222222222222,1081,374,66.66666666666666,33.33333333333334,4,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária; concentração em um dia,39.528789704147435,SELETOR_DE_ENTRADA,False
DNA_A2C25249A193,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,6,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,FRACA,44.8455,6,4,2,66.66666666666667,2,2.0,2,2,1,1,5,75.0,25.0,0.3333333333333333,66.66666666666667,1,motor_c7_dna_fluxo_v5_2,COMPRA,2,50.0,100.0,75.0,2,1,100.0,50.0,50.0,100.0,50.0,48.0,FRACA,GAIN,STOP,6,4,2,370,705,66.66666666666666,1.06951871657754,99.71711456859971,0.021052631578947368,0.05036605897214486,65.58741905642923,34.59759481961147,1.926916221033868,29.998832134152863,2.0,0.3333333333333333,75.0,75.0,1081,374,66.66666666666666,33.33333333333334,4,D_REJEITADO,amostra insuficiente; poucos dias ativos; limite Wilson baixo; concentração em um dia,39.528789704147435,SELETOR_DE_ENTRADA,False
DNA_184A7F891A9B,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,FRACA,39.561,9,5,4,55.55555555555556,2,2.0,4,4,1,2,6,50.00000000000001,37.26779962499649,0.7453559924999298,33.333333333333336,10,motor_c7_dna_fluxo_v5_2,VENDA,4,0.0,100.0,50.0,2,2,50.0,50.0,50.0,50.0,0.0,60.0,MODERADA,GAIN,STOP,9,5,4,369,703,55.55555555555556,1.3368983957219251,99.43422913719944,0.026109660574412528,0.040369472107274276,65.49491211840888,34.59759481961147,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,39.64285714285714,42.857142857142854,1081,374,55.55555555555556,44.44444444444444,5,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo; instabilidade diária,39.38477977004998,SELETOR_DE_ENTRADA,False
DNA_279BD6642AFF,DNA_GAIN,LADO,,COMPRA,4,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,FRACA,42.5106,8,5,3,62.5,3,3.0,4,4,2,1,6,62.5,41.4578098794425,0.66332495807108,50.0,1,motor_c7_dna_fluxo_v5_2,COMPRA,4,0.0,100.0,75.0,3,2,75.0,50.0,25.0,100.0,75.0,48.0,FRACA,GAIN,STOP,8,5,3,369,704,62.5,1.3368983957219251,99.57567185289957,0.02617801047120419,0.05064854333209583,65.58741905642923,34.59759481961147,1.8064839572192513,30.573785458380183,1.6666666666666667,0.25,82.5,80.0,1081,374,62.5,37.5,5,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária; concentração em um dia,39.254779913048566,SELETOR_DE_ENTRADA,False
DNA_01262391215D,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,FRACA,34.3197,10,6,4,60.0,3,3.0,2,2,1,2,5,56.25,6.25,0.1111111111111111,80.0,11,motor_operacional_c7_v3_1,VENDA,2,50.0,62.5,56.25,2,1,100.0,50.0,62.5,50.0,-12.5,45.11111111111112,FRACA,GAIN,STOP,10,6,4,368,703,60.0,1.6042780748663104,99.43422913719944,0.03125000000000001,0.051601257994752625,65.58741905642923,34.59759481961147,1.7342245989304812,31.266954745018634,1.5,0.2,69.14285714285714,66.66666666666666,1081,374,60.0,40.0,6,D_REJEITADO,amostra insuficiente; poucos dias ativos; limite Wilson baixo; concentração em um dia,38.84611946119971,SELETOR_DE_ENTRADA,False
DNA_25755CE31F05,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,FRACA,42.3598,9,5,4,55.55555555555556,2,2.0,3,3,1,1,6,68.8888888888889,24.54524670486058,0.3563019682963632,55.55555555555556,12,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,100.0,66.66666666666667,2,2,66.66666666666667,66.66666666666667,66.66666666666667,100.0,33.33333333333333,55.05139809184651,FRACA,GAIN,STOP,9,5,4,369,703,55.55555555555556,1.3368983957219251,99.43422913719944,0.026109660574412528,0.040369472107274276,65.49491211840888,34.59759481961147,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,47.34126984126984,50.0,1081,374,55.55555555555556,44.44444444444444,5,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo; instabilidade diária; concentração em um dia,38.39505938841928,SELETOR_DE_ENTRADA,False
DNA_1D4899DEA527,DNA_GAIN,LADO,,VENDA,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_SUBIU,FRACA,50.1722,5,3,2,60.0,2,2.0,3,3,2,1,4,50.0,40.82482904638631,0.8164965809277261,40.0,2,motor_c7_dna_fluxo_v5_2,VENDA,3,0.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,50.0,100.0,50.0,56.0,FRACA,GAIN,STOP,5,3,2,371,705,60.0,0.8021390374331552,99.71711456859971,0.0158311345646438,0.036402724710185186,65.49491211840888,34.59759481961147,1.7342245989304812,23.0719932208837,1.5,0.2,46.666666666666664,50.0,1081,374,60.0,40.0,3,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,37.6547236133741,SELETOR_DE_ENTRADA,False
DNA_167949D8A9FE,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,3,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,FRACA,35.4783,5,3,2,60.0,2,2.0,3,3,1,1,5,66.66666666666667,47.14045207910317,0.7071067811865475,40.0,12,motor_c7_dna_fluxo_v5_2,COMPRA,3,0.0,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,100.0,0.0,56.0,FRACA,GAIN,STOP,5,3,2,371,705,60.0,0.8021390374331552,99.71711456859971,0.0158311345646438,0.036402724710185186,65.49491211840888,34.59759481961147,1.7342245989304812,23.0719932208837,1.5,0.2,50.57142857142857,50.0,1081,374,60.0,40.0,3,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,37.6547236133741,SELETOR_DE_ENTRADA,False
DNA_C730BE8095AC,DNA_GAIN,MOTOR,motor_operacional_c7_v3_1,,5,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,FRACA,53.8464,5,3,2,60.0,2,2.0,3,3,1,1,5,66.66666666666667,47.14045207910317,0.7071067811865475,40.0,10,motor_operacional_c7_v3_1,VENDA,3,0.0,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,100.0,0.0,56.0,FRACA,GAIN,STOP,5,3,2,371,705,60.0,0.8021390374331552,99.71711456859971,0.0158311345646438,0.036402724710185186,65.49491211840888,34.59759481961147,1.7342245989304812,23.0719932208837,1.5,0.2,63.57142857142858,62.5,1081,374,60.0,40.0,3,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,37.6547236133741,SELETOR_DE_ENTRADA,False
DNA_FA7BD00B022E,DNA_GAIN,MOTOR,motor_c7_dna_fluxo_v5_2,,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,FRACA,46.3999,7,4,3,57.142857142857146,2,2.0,3,3,1,2,4,55.55555555555557,41.5739709641549,0.7483314773547881,42.85714285714285,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,0.0,100.0,66.66666666666667,2,2,66.66666666666667,66.66666666666667,66.66666666666667,100.0,33.33333333333333,53.71428571428572,FRACA,GAIN,STOP,7,4,3,370,704,57.14285714285714,1.06951871657754,99.57567185289957,0.020997375328083986,0.03826329430118908,65.49491211840888,34.59759481961147,1.6516424751718868,25.04542304090258,1.3333333333333333,0.14285714285714285,62.27324263038549,62.5,1081,374,57.14285714285714,42.85714285714286,4,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo; instabilidade diária,37.53894626153874,SELETOR_DE_ENTRADA,False
DNA_A18A72F5F778,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,4,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU,FRACA,66.2552,8,6,2,75.0,2,2.0,3,3,1,1,7,77.77777777777779,31.426968052735443,0.4040610178208842,37.5,10,motor_c7_dna_fluxo_v5_2,VENDA,3,33.333333333333336,100.0,100.0,2,2,66.66666666666667,66.66666666666667,100.0,33.333333333333336,-66.66666666666666,12.341785240995932,INSTAVEL,GAIN,STOP,8,6,2,368,705,75.0,1.6042780748663104,99.71711456859971,0.03141361256544503,0.07333858698812384,65.77243293246994,34.59759481961147,2.1677807486631018,40.926987910258916,3.0,0.5,55.257936507936506,53.57142857142857,1081,374,75.0,25.0,6,D_REJEITADO,amostra insuficiente; limite Wilson baixo; instabilidade diária,37.48458369084604,SELETOR_DE_ENTRADA,False
DNA_358D498AE72E,DNA_GAIN,MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,MODERADA,38.4405,9,5,4,55.55555555555556,3,3.0,3,3,1,1,7,63.333333333333336,26.246692913372705,0.4144214670532532,55.55555555555556,13,motor_c7_dna_fluxo_v5_2,COMPRA,3,40.0,100.0,50.0,2,1,66.66666666666667,33.333333333333336,40.0,100.0,60.0,50.4018381912953,FRACA,GAIN,STOP,9,5,4,369,703,55.55555555555556,1.3368983957219251,99.43422913719944,0.026109660574412528,0.040369472107274276,65.49491211840888,34.59759481961147,1.6057635175282234,26.664734574402967,1.25,0.1111111111111111,71.48148148148147,75.0,1081,374,55.55555555555556,44.44444444444444,5,D_REJEITADO,amostra insuficiente; taxa-alvo baixa; limite Wilson baixo; instabilidade diária; concentração em um dia,37.46514740830904,SELETOR_DE_ENTRADA,False
