swing_id;data;inicio;fim;direcao;preco_inicio;preco_extremo;distancia_pts;duracao_s;duracao_min;faixa_movimento;pre_120_60s_linhas;pre_120_60s_duracao_s;pre_120_60s_preco_var_pts;pre_120_60s_amplitude_pts;pre_120_60s_volatilidade_preco;pre_120_60s_eficiencia_preco;pre_120_60s_persistencia_alta;pre_120_60s_persistencia_queda;pre_120_60s_spread_medio;pre_120_60s_spread_mediana;pre_120_60s_spread_min;pre_120_60s_spread_max;pre_120_60s_spread_std;pre_120_60s_spread_q90;pre_120_60s_spread_pct_acima_1_5;pre_120_60s_spread_pct_acima_2;pre_120_60s_slope_spread_s;pre_120_60s_volume_inc;pre_120_60s_volume_vel_s;pre_120_60s_ticks_inc;pre_120_60s_ticks_vel_s;pre_120_60s_trades_inc;pre_120_60s_trades_vel_s;pre_120_60s_delta_fluxo;pre_120_60s_delta_vel_s;pre_120_60s_delta_por_tick;pre_120_60s_agressor_compra;pre_120_60s_agressor_venda;pre_120_60s_saldo_agressor;pre_120_60s_bid_size_medio;pre_120_60s_ask_size_medio;pre_120_60s_razao_bid_ask;pre_120_60s_imbalance_medio;pre_120_60s_imbalance_std;pre_120_60s_slope_imbalance_s;pre_60_30s_linhas;pre_60_30s_duracao_s;pre_60_30s_preco_var_pts;pre_60_30s_amplitude_pts;pre_60_30s_volatilidade_preco;pre_60_30s_eficiencia_preco;pre_60_30s_persistencia_alta;pre_60_30s_persistencia_queda;pre_60_30s_spread_medio;pre_60_30s_spread_mediana;pre_60_30s_spread_min;pre_60_30s_spread_max;pre_60_30s_spread_std;pre_60_30s_spread_q90;pre_60_30s_spread_pct_acima_1_5;pre_60_30s_spread_pct_acima_2;pre_60_30s_slope_spread_s;pre_60_30s_volume_inc;pre_60_30s_volume_vel_s;pre_60_30s_ticks_inc;pre_60_30s_ticks_vel_s;pre_60_30s_trades_inc;pre_60_30s_trades_vel_s;pre_60_30s_delta_fluxo;pre_60_30s_delta_vel_s;pre_60_30s_delta_por_tick;pre_60_30s_agressor_compra;pre_60_30s_agressor_venda;pre_60_30s_saldo_agressor;pre_60_30s_bid_size_medio;pre_60_30s_ask_size_medio;pre_60_30s_razao_bid_ask;pre_60_30s_imbalance_medio;pre_60_30s_imbalance_std;pre_60_30s_slope_imbalance_s;pre_30_10s_linhas;pre_30_10s_duracao_s;pre_30_10s_preco_var_pts;pre_30_10s_amplitude_pts;pre_30_10s_volatilidade_preco;pre_30_10s_eficiencia_preco;pre_30_10s_persistencia_alta;pre_30_10s_persistencia_queda;pre_30_10s_spread_medio;pre_30_10s_spread_mediana;pre_30_10s_spread_min;pre_30_10s_spread_max;pre_30_10s_spread_std;pre_30_10s_spread_q90;pre_30_10s_spread_pct_acima_1_5;pre_30_10s_spread_pct_acima_2;pre_30_10s_slope_spread_s;pre_30_10s_volume_inc;pre_30_10s_volume_vel_s;pre_30_10s_ticks_inc;pre_30_10s_ticks_vel_s;pre_30_10s_trades_inc;pre_30_10s_trades_vel_s;pre_30_10s_delta_fluxo;pre_30_10s_delta_vel_s;pre_30_10s_delta_por_tick;pre_30_10s_agressor_compra;pre_30_10s_agressor_venda;pre_30_10s_saldo_agressor;pre_30_10s_bid_size_medio;pre_30_10s_ask_size_medio;pre_30_10s_razao_bid_ask;pre_30_10s_imbalance_medio;pre_30_10s_imbalance_std;pre_30_10s_slope_imbalance_s;pre_10_0s_linhas;pre_10_0s_duracao_s;pre_10_0s_preco_var_pts;pre_10_0s_amplitude_pts;pre_10_0s_volatilidade_preco;pre_10_0s_eficiencia_preco;pre_10_0s_persistencia_alta;pre_10_0s_persistencia_queda;pre_10_0s_spread_medio;pre_10_0s_spread_mediana;pre_10_0s_spread_min;pre_10_0s_spread_max;pre_10_0s_spread_std;pre_10_0s_spread_q90;pre_10_0s_spread_pct_acima_1_5;pre_10_0s_spread_pct_acima_2;pre_10_0s_slope_spread_s;pre_10_0s_volume_inc;pre_10_0s_volume_vel_s;pre_10_0s_ticks_inc;pre_10_0s_ticks_vel_s;pre_10_0s_trades_inc;pre_10_0s_trades_vel_s;pre_10_0s_delta_fluxo;pre_10_0s_delta_vel_s;pre_10_0s_delta_por_tick;pre_10_0s_agressor_compra;pre_10_0s_agressor_venda;pre_10_0s_saldo_agressor;pre_10_0s_bid_size_medio;pre_10_0s_ask_size_medio;pre_10_0s_razao_bid_ask;pre_10_0s_imbalance_medio;pre_10_0s_imbalance_std;pre_10_0s_slope_imbalance_s;pre_60_0s_linhas;pre_60_0s_duracao_s;pre_60_0s_preco_var_pts;pre_60_0s_amplitude_pts;pre_60_0s_volatilidade_preco;pre_60_0s_eficiencia_preco;pre_60_0s_persistencia_alta;pre_60_0s_persistencia_queda;pre_60_0s_spread_medio;pre_60_0s_spread_mediana;pre_60_0s_spread_min;pre_60_0s_spread_max;pre_60_0s_spread_std;pre_60_0s_spread_q90;pre_60_0s_spread_pct_acima_1_5;pre_60_0s_spread_pct_acima_2;pre_60_0s_slope_spread_s;pre_60_0s_volume_inc;pre_60_0s_volume_vel_s;pre_60_0s_ticks_inc;pre_60_0s_ticks_vel_s;pre_60_0s_trades_inc;pre_60_0s_trades_vel_s;pre_60_0s_delta_fluxo;pre_60_0s_delta_vel_s;pre_60_0s_delta_por_tick;pre_60_0s_agressor_compra;pre_60_0s_agressor_venda;pre_60_0s_saldo_agressor;pre_60_0s_bid_size_medio;pre_60_0s_ask_size_medio;pre_60_0s_razao_bid_ask;pre_60_0s_imbalance_medio;pre_60_0s_imbalance_std;pre_60_0s_slope_imbalance_s;pre_30_0s_linhas;pre_30_0s_duracao_s;pre_30_0s_preco_var_pts;pre_30_0s_amplitude_pts;pre_30_0s_volatilidade_preco;pre_30_0s_eficiencia_preco;pre_30_0s_persistencia_alta;pre_30_0s_persistencia_queda;pre_30_0s_spread_medio;pre_30_0s_spread_mediana;pre_30_0s_spread_min;pre_30_0s_spread_max;pre_30_0s_spread_std;pre_30_0s_spread_q90;pre_30_0s_spread_pct_acima_1_5;pre_30_0s_spread_pct_acima_2;pre_30_0s_slope_spread_s;pre_30_0s_volume_inc;pre_30_0s_volume_vel_s;pre_30_0s_ticks_inc;pre_30_0s_ticks_vel_s;pre_30_0s_trades_inc;pre_30_0s_trades_vel_s;pre_30_0s_delta_fluxo;pre_30_0s_delta_vel_s;pre_30_0s_delta_por_tick;pre_30_0s_agressor_compra;pre_30_0s_agressor_venda;pre_30_0s_saldo_agressor;pre_30_0s_bid_size_medio;pre_30_0s_ask_size_medio;pre_30_0s_razao_bid_ask;pre_30_0s_imbalance_medio;pre_30_0s_imbalance_std;pre_30_0s_slope_imbalance_s;pre_15_0s_linhas;pre_15_0s_duracao_s;pre_15_0s_preco_var_pts;pre_15_0s_amplitude_pts;pre_15_0s_volatilidade_preco;pre_15_0s_eficiencia_preco;pre_15_0s_persistencia_alta;pre_15_0s_persistencia_queda;pre_15_0s_spread_medio;pre_15_0s_spread_mediana;pre_15_0s_spread_min;pre_15_0s_spread_max;pre_15_0s_spread_std;pre_15_0s_spread_q90;pre_15_0s_spread_pct_acima_1_5;pre_15_0s_spread_pct_acima_2;pre_15_0s_slope_spread_s;pre_15_0s_volume_inc;pre_15_0s_volume_vel_s;pre_15_0s_ticks_inc;pre_15_0s_ticks_vel_s;pre_15_0s_trades_inc;pre_15_0s_trades_vel_s;pre_15_0s_delta_fluxo;pre_15_0s_delta_vel_s;pre_15_0s_delta_por_tick;pre_15_0s_agressor_compra;pre_15_0s_agressor_venda;pre_15_0s_saldo_agressor;pre_15_0s_bid_size_medio;pre_15_0s_ask_size_medio;pre_15_0s_razao_bid_ask;pre_15_0s_imbalance_medio;pre_15_0s_imbalance_std;pre_15_0s_slope_imbalance_s;pre_5_0s_linhas;pre_5_0s_duracao_s;pre_5_0s_preco_var_pts;pre_5_0s_amplitude_pts;pre_5_0s_volatilidade_preco;pre_5_0s_eficiencia_preco;pre_5_0s_persistencia_alta;pre_5_0s_persistencia_queda;pre_5_0s_spread_medio;pre_5_0s_spread_mediana;pre_5_0s_spread_min;pre_5_0s_spread_max;pre_5_0s_spread_std;pre_5_0s_spread_q90;pre_5_0s_spread_pct_acima_1_5;pre_5_0s_spread_pct_acima_2;pre_5_0s_slope_spread_s;pre_5_0s_volume_inc;pre_5_0s_volume_vel_s;pre_5_0s_ticks_inc;pre_5_0s_ticks_vel_s;pre_5_0s_trades_inc;pre_5_0s_trades_vel_s;pre_5_0s_delta_fluxo;pre_5_0s_delta_vel_s;pre_5_0s_delta_por_tick;pre_5_0s_agressor_compra;pre_5_0s_agressor_venda;pre_5_0s_saldo_agressor;pre_5_0s_bid_size_medio;pre_5_0s_ask_size_medio;pre_5_0s_razao_bid_ask;pre_5_0s_imbalance_medio;pre_5_0s_imbalance_std;pre_5_0s_slope_imbalance_s;acel_spread_60_30_para_30_10_spread_medio_diff;acel_spread_60_30_para_30_10_spread_medio_ratio;acel_spread_60_30_para_30_10_spread_std_diff;acel_spread_60_30_para_30_10_spread_std_ratio;acel_spread_60_30_para_30_10_spread_max_diff;acel_spread_60_30_para_30_10_spread_max_ratio;acel_spread_60_30_para_30_10_spread_pct_acima_1_5_diff;acel_spread_60_30_para_30_10_spread_pct_acima_1_5_ratio;acel_spread_60_30_para_30_10_spread_pct_acima_2_diff;acel_spread_60_30_para_30_10_spread_pct_acima_2_ratio;acel_spread_30_10_para_10_0_spread_medio_diff;acel_spread_30_10_para_10_0_spread_medio_ratio;acel_spread_30_10_para_10_0_spread_std_diff;acel_spread_30_10_para_10_0_spread_std_ratio;acel_spread_30_10_para_10_0_spread_max_diff;acel_spread_30_10_para_10_0_spread_max_ratio;acel_spread_30_10_para_10_0_spread_pct_acima_1_5_diff;acel_spread_30_10_para_10_0_spread_pct_acima_1_5_ratio;acel_spread_30_10_para_10_0_spread_pct_acima_2_diff;acel_spread_30_10_para_10_0_spread_pct_acima_2_ratio;acel_spread_60_para_15_spread_medio_diff;acel_spread_60_para_15_spread_medio_ratio;acel_spread_60_para_15_spread_std_diff;acel_spread_60_para_15_spread_std_ratio;acel_spread_60_para_15_spread_max_diff;acel_spread_60_para_15_spread_max_ratio;acel_spread_60_para_15_spread_pct_acima_1_5_diff;acel_spread_60_para_15_spread_pct_acima_1_5_ratio;acel_spread_60_para_15_spread_pct_acima_2_diff;acel_spread_60_para_15_spread_pct_acima_2_ratio;acel_spread_30_para_5_spread_medio_diff;acel_spread_30_para_5_spread_medio_ratio;acel_spread_30_para_5_spread_std_diff;acel_spread_30_para_5_spread_std_ratio;acel_spread_30_para_5_spread_max_diff;acel_spread_30_para_5_spread_max_ratio;acel_spread_30_para_5_spread_pct_acima_1_5_diff;acel_spread_30_para_5_spread_pct_acima_1_5_ratio;acel_spread_30_para_5_spread_pct_acima_2_diff;acel_spread_30_para_5_spread_pct_acima_2_ratio
1;2026-07-13;2026-07-13 00:42:14.402;2026-07-13 01:10:55.953;QUEDA;29727,25;29650,0;77,25;1721,551;28,692516666666666;IMPULSO_50_100;160,0;58,675;2,5;7,0;0,6076591430338021;0,35714285714285715;0,2375;0,1875;1,1296875;1,25;0,5;2,5;0,2468107115660704;1,25;0,075;0,00625;0,0011544402044480824;316579,0;5395,466553046443;4674,0;79,65913932680017;104,0;1,7724755006391137;23,0;0,391989774179804;0,004920838682071031;82,0;59,0;23,0;1,64375;1,46875;1,1191489361702127;1,3616815476190476;0,9593438474772168;0,014917450999304334;134,0;29,775;4,5;8,25;0,5473637734248693;0,5454545454545454;0,26119402985074625;0,17164179104477612;1,037313432835821;1,0;0,25;1,5;0,28895634173954243;1,25;0,05223880597014925;0,0;-0,0022647808729822647;380613,0;12782,972292191436;2153,0;72,30898404701931;86,0;2,8883291351805207;22,0;0,7388748950461798;0,010218300046446818;62,0;40,0;22,0;1,3656716417910448;1,6119402985074627;0,8472222222222222;1,0789800995024876;0,6289318417978116;-0,014037083650494032;76,0;19,6;0,75;4,0;0,49571497186723473;0,1875;0,19736842105263158;0,18421052631578946;1,013157894736842;1,0;0,25;1,5;0,2395676507372779;1,25;0,013157894736842105;0,0;-0,0036545231739663424;54,0;2,7551020408163263;1472,0;75,10204081632652;52,0;2,6530612244897958;4,0;0,2040816326530612;0,002717391304347826;32,0;28,0;4,0;1,3026315789473684;2,0789473684210527;0,6265822784810127;1,0114035087719297;0,6509844688632277;0,03362224025202461;67;8,804;6,25;7,0;0,4475631653303411;0,8928571428571429;0,3582089552238806;0,1044776119402985;0,9888059701492538;1,0;0,5;1,5;0,2879185331919466;1,3499999999999996;0,1044776119402985;0,0;-0,003137467303264054;54,0;6,133575647432985;696,0;79,05497501135847;49,0;5,565651976374375;26,0;2,9532030895047705;0,03735632183908046;43,0;17,0;26,0;1,2985074626865671;1,791044776119403;0,725;0,9869402985074627;0,6914774120396883;0,010531197853751223;277;59,856;10,75;10,75;0,5121487672013394;1,0;0,26714801444043323;0,1624548736462094;1,0189530685920578;1,0;0,25;1,5;0,276733110422192;1,25;0,05415162454873646;0,0;-0,0013370632109949122;380721,0;6360,615477145148;4321,0;72,18992248062015;187,0;3,1241646618551187;52,0;0,8687516706762898;0,012034251330710484;137,0;85,0;52,0;1,332129963898917;1,7833935018050542;0,7469635627530364;1,038176895306859;0,6518528281002348;-0,0023332947681919355;143;29,922;6,25;7,0;0,47868225789868035;0,8928571428571429;0,2727272727272727;0,15384615384615385;1,0017482517482517;1,0;0,25;1,5;0,2636094660835072;1,25;0,055944055944055944;0,0;-0,0018837774467577856;108,0;3,60938439943854;2168,0;72,45504979613662;101,0;3,3754428179934495;30,0;1,0026067776218166;0,013837638376383764;75,0;45,0;30,0;1,3006993006993006;1,944055944055944;0,6690647482014388;0,999941724941725;0,6703724918866367;0,005058459684231963;88;14,922;4,25;7,0;0,4851813863619291;0,6071428571428571;0,3181818181818182;0,13636363636363635;0,9914772727272727;1,0;0,25;1,5;0,28566326239730416;1,25;0,07954545454545454;0,0;-0,0017194382923837672;67,0;4,490014743331993;1220,0;81,758477415896;62,0;4,154939016217665;25,0;1,6753786355716391;0,020491803278688523;51,0;26,0;25,0;1,3863636363636365;1,6818181818181819;0,8243243243243243;1,0809659090909092;0,7148584800959437;-0,031167156591261184;48;4,804;3,75;3,75;0,46729866235313616;1,0;0,375;0,08333333333333333;0,9479166666666666;1,0;0,5;1,5;0,318518434404597;1,5;0,14583333333333334;0,0;0,04661961854815483;40,0;8,32639467110741;407,0;84,7210657785179;35,0;7,285595337218984;29,0;6,036636136552873;0,07125307125307126;36,0;7,0;29,0;1,3333333333333333;1,9583333333333333;0,6808510638297872;0,9817708333333334;0,72931081164524;0,04586592754806617;-0,024155538098978857;0,9767133661491858;-0,049388691002264534;0,8290790549709334;0,0;1,0;-0,03908091123330715;0,2518796992481203;0,0;0,0;-0,02435192458758828;0,9759643341732895;0,0483508824546687;1,201825589998763;0,0;1,0;0,0913197172034564;7,940298507462686;0,0;0,0;-0,027475795864785102;0,97303526854014;0,008930151975112155;1,0322699078599162;0,0;1,0;0,025393829996718083;1,468939393939394;0,0;0,0;-0,05383158508158503;0,9462623618382782;0,05490896832108977;1,2082966485873292;0,0;1,0;0,0898892773892774;2,6067708333333335;0,0;0,0
2;2026-07-13;2026-07-13 01:22:59.697;2026-07-13 01:51:45.756;QUEDA;29673,0;29612,75;60,25;1726,059;28,76765;IMPULSO_50_100;321,0;59,565;-5,5;14,75;0,5047600567039254;0,3728813559322034;0,22741433021806853;0,2772585669781931;1,147196261682243;1,25;0,25;2,25;0,3399994348332943;1,5;0,17133956386292834;0,06230529595015576;-0,002127843939181808;615262,0;10329,25375640057;2716,0;45,59724670527995;236,0;3,9620582556870647;-58,0;-0,9737261814824142;-0,021354933726067747;103,0;161,0;-58,0;1,750778816199377;1,5389408099688473;1,1376518218623481;1,301921079958463;0,893558316627982;-0,007701454243425029;64,0;29,057;3,25;6,25;0,6728267928464827;0,52;0,234375;0,203125;1,16015625;1,25;0,5;1,5;0,2665139078658701;1,5;0,21875;0,0;0,01027033591814812;68509,0;2357,7451216574323;1453,0;50,005162267267785;40,0;1,376604604742403;14,0;0,48181161165984104;0,009635237439779766;33,0;19,0;14,0;1,4375;1,828125;0,7863247863247863;1,0455729166666667;1,0604483549108648;-0,04660556009512692;58,0;15,162;3,25;8,25;0,5580698721023679;0,3939393939393939;0,22413793103448276;0,15517241379310345;1,1293103448275863;1,0;0,75;1,5;0,23323705618049453;1,5;0,1896551724137931;0,0;0,01664103368047115;68574,0;4522,754254056193;690,0;45,508508112386224;43,0;2,836037462076243;16,0;1,0552697533306952;0,02318840579710145;32,0;16,0;16,0;1,4137931034482758;3,0;0,47126436781609193;0,7880747126436781;0,6133143426692123;0,022226717046068357;18;7,549;4,75;4,75;0,5549400665915649;1,0;0,3333333333333333;0,05555555555555555;1,1944444444444444;1,25;0,5;1,75;0,30681558381075724;1,5;0,2777777777777778;0,0;-0,015634370709987595;9,0;1,1922108888594516;519,0;68,75082792422837;9,0;1,1922108888594516;7,0;0,9272751357795734;0,01348747591522158;9,0;2,0;7,0;1,5555555555555556;3,888888888888889;0,4;0,964726631393298;1,024992855247847;-0,20191339345667633;140;59,873;10,25;11,25;0,6286427922603234;0,9111111111111111;0,25;0,17142857142857143;1,1517857142857142;1,25;0,5;1,75;0,2599732619689485;1,5;0,21428571428571427;0,0;0,001701270895213219;137092,0;2289,713226329063;2662,0;44,46077530773471;92,0;1,5365857732199824;37,0;0,617974713142819;0,01389932381667919;74,0;37,0;37,0;1,4428571428571428;2,5785714285714287;0,5595567867036011;0,9285005668934241;0,9053165198859772;-0,009211992002593714;76;29,463;8,5;9,5;0,5631656555184766;0,8947368421052632;0,2631578947368421;0,13157894736842105;1,144736842105263;1,125;0,5;1,75;0,2541211567872101;1,5;0,21052631578947367;0,0;0,006281572532987838;68583,0;2327,767029834029;1209,0;41,03451786987068;52,0;1,7649254997793842;23,0;0,78064012490242;0,01902398676592225;41,0;18,0;23,0;1,4473684210526316;3,210526315789474;0,45081967213114754;0,8299133249791144;0,7358902315139502;0,008677413862845004;20;14,386;5,25;5,25;0,5312270852154303;1,0;0,35;0,05;1,2125;1,25;0,5;1,75;0,29869507863371303;1,5;0,3;0,0;-0,01559098360740294;10,0;0,6951202558042542;553,0;38,44015014597525;10,0;0,6951202558042542;6,0;0,4170721534825525;0,0108499095840868;9,0;3,0;6,0;1,55;3,65;0,4246575342465754;0,9682539682539681;0,9724511797134998;-0,0671759194259332;14;3,152;3,25;3,25;0,5188745216627708;1,0;0,35714285714285715;0,07142857142857142;1,1964285714285714;1,25;0,75;1,5;0,2531686942635326;1,5;0,2857142857142857;0,0;-0,14155343526952052;7,0;2,2208121827411165;236,0;74,8730964467005;7,0;2,2208121827411165;7,0;2,2208121827411165;0,029661016949152543;8,0;1,0;7,0;1,5;4,5;0,3333333333333333;0,7939342403628117;0,9553009543380273;-0,6243157255792258;-0,0308459051724137;0,9734122837571114;-0,03327685168537556;0,8751402808512231;0,0;1,0;-0,029094827586206906;0,8669950738916256;0,0;0,0;0,06513409961685812;1,0576759966072942;0,07357852763026271;1,3154667137168918;0,25;1,1666666666666667;0,0881226053639847;1,4646464646464648;0,0;0,0;0,06071428571428572;1,0527131782945736;0,03872181666476454;1,1489453814269157;0,0;1,0;0,08571428571428572;1,4000000000000001;0,0;0,0;0,051691729323308344;1,0451559934318555;-0,0009524625236774775;0,9962519353535171;-0,25;0,8571428571428571;0,07518796992481203;1,3571428571428572;0,0;0,0
3;2026-07-13;2026-07-13 02:00:32.620;2026-07-13 02:12:51.565;ALTA;29606,5;29693,75;87,25;738,945;12,315750000000001;IMPULSO_50_100;228,0;59,501;9,5;12,25;0,4229246967864774;0,7755102040816326;0,2675438596491228;0,15350877192982457;0,7949561403508771;0,75;0,25;1,25;0,25089051538053436;1,0;0,0;0,0;0,00017214865212459706;196,0;3,2940622846674845;2643,0;44,419421522327355;165,0;2,7730626376027296;65,0;1,0924186148131965;0,024593265228906546;143,0;78,0;65,0;2,7280701754385963;2,232456140350877;1,2220039292730844;1,9552028225879456;3,542918818919358;0,007449964431797614;202,0;29,93;-14,25;17,0;0,5033580706548608;0,8382352941176471;0,16831683168316833;0,29207920792079206;0,8527227722772277;1,0;0,25;1,25;0,21026859856105315;1,0;0,0;0,0;-0,002775569562141339;432088,0;14436,618777146676;2980,0;99,56565319077849;145,0;4,844637487470765;-59,0;-1,9712662880053458;-0,019798657718120807;68,0;127,0;-59,0;2,702970297029703;1,4405940594059405;1,8762886597938147;2,3597359735973598;3,5937072701447703;0,046352687467895434;122,0;20,0;-9,5;15,25;0,6833566414641031;0,6229508196721312;0,22950819672131148;0,3114754098360656;0,8954918032786885;1,0;0,25;1,25;0,20455911189845008;1,2250000000000014;0,0;0,0;-0,010760387555925437;360391,0;18019,55;2689,0;134,45;85,0;4,25;-15,0;-0,75;-0,005578281889178133;49,0;64,0;-15,0;1,4426229508196722;1,5;0,9617486338797815;1,0922131147540985;0,6523224043715847;-0,006218582528655988;125;10,0;-4,75;7,5;0,501051671043168;0,6333333333333333;0,176;0,264;0,7;0,75;0,25;1,25;0,2588435821108957;1,0;0,0;0,0;0,013895440191071641;217290,0;21729,0;975,0;97,5;104,0;10,4;-202,0;-20,2;-0,20717948717948717;43,0;245,0;-202,0;20,648;2,016;10,242063492063492;10,751333333333331;20,828020613266794;-0,3886042097061214;447;59,93;-28,5;28,5;0,5576190810890556;1,0;0,18791946308724833;0,29082774049217003;0,8210290827740492;0,75;0,25;1,25;0,2367628752770365;1,0;0,0;0,0;-0,0033639622709754975;1009769,0;16849,140664108127;6576,0;109,72801601868846;334,0;5,573168696812949;-275,0;-4,588686801268146;-0,041818734793187345;160,0;435,0;-275,0;7,384787472035794;1,6152125279642058;4,57202216066482;4,368008948545861;11,972758744922816;0,15220161002611282;246;30,0;-14,25;20,0;0,5984117532315556;0,7125;0,2032520325203252;0,2886178861788618;0,7957317073170732;0,75;0,25;1,25;0,2534158372233702;1,0;0,0;0,0;-0,01153059954843296;577681,0;19256,033333333333;3644,0;121,46666666666667;189,0;6,3;-216,0;-7,2;-0,059275521405049394;92,0;308,0;-216,0;11,203252032520325;1,7560975609756098;6,37962962962963;6,003387533875339;15,618162093204202;0,4150335071326415;171;14,894;-7,5;9,5;0,4860955948531524;0,7894736842105263;0,19298245614035087;0,26900584795321636;0,7397660818713451;0,75;0,25;1,25;0,2570024079264043;1,0;0,0;0,0;-0,009066070420720057;289424,0;19432,25459916745;1479,0;99,30173224117094;139,0;9,332617161272996;-210,0;-14,099637437894454;-0,14198782961460446;59,0;269,0;-210,0;15,485380116959064;1,9181286549707601;8,073170731707318;8,146686159844055;18,322909460856128;0,644392747439564;68;3,943;-5,0;5,0;0,45918268844522864;1,0;0,20588235294117646;0,3382352941176471;0,7316176470588235;0,75;0,25;1,25;0,2511597235772584;1,0;0,0;0,0;0,04369807925159361;144903,0;36749,42936850114;641,0;162,56657367486685;57,0;14,455997971088005;-91,0;-23,07887395384225;-0,1419656786271451;27,0;118,0;-91,0;15,470588235294118;1,6470588235294117;9,392857142857144;10,895833333333332;22,645703681285514;-5,584247639467415;0,04276903100146079;1,0501558447738466;-0,005709486662603069;0,9728466984529539;0,0;1,0;0,0;0,0;0,0;0,0;-0,19549180327868854;0,7816933638443936;0,05428447021244562;1,2653730244947203;0,0;1,0;0,0;0,0;0,0;0,0;-0,08126300090270411;0,9010229934509298;0,020239532649367786;1,0854844013263714;0,0;1,0;0,0;0,0;0,0;0,0;-0,06411406025824973;0,919427541131395;-0,0022561136461117792;0,9910971876468669;0,0;1,0;0,0;0,0;0,0;0,0
