data_hora;pre60_trades_vel_s;pre60_volume_vel_s;pre5_trades_var;pre5_volume_var;pre5_ticks_var;pre5_amplitude_pts;pre15_ask_size_medio;preco_alerta;fut15_direcao;fut15_movimento_max_pts;fut15_alta_pts;fut15_queda_pts;fut15_liquido_pts;fut30_direcao;fut30_movimento_max_pts;fut30_alta_pts;fut30_queda_pts;fut30_liquido_pts;fut60_direcao;fut60_movimento_max_pts;fut60_alta_pts;fut60_queda_pts;fut60_liquido_pts;fut120_direcao;fut120_movimento_max_pts;fut120_alta_pts;fut120_queda_pts;fut120_liquido_pts;fut300_direcao;fut300_movimento_max_pts;fut300_alta_pts;fut300_queda_pts;fut300_liquido_pts;ok_pre60_trades_vel_s;limite_pre60_trades_vel_s;ok_pre60_volume_vel_s;limite_pre60_volume_vel_s;ok_pre5_trades_var;limite_pre5_trades_var;ok_pre5_volume_var;limite_pre5_volume_var;ok_pre5_ticks_var;limite_pre5_ticks_var;ok_pre5_amplitude_pts;limite_pre5_amplitude_pts;ok_pre15_ask_size_medio;limite_pre15_ask_size_medio;score_dna;dna_detectado;motivos_dna;data_analisada;grupo_alerta;inicio_cluster;fim_cluster;alertas_no_cluster
2026-07-14 06:18:20;3,0725921348507477;3,3987331994438437;73,0;77,0;761,0;875,0;1,672;29592,5;ALTA;400,0;400,0;0,0;50,0;ALTA;425,0;425,0;0,0;350,0;ALTA;650,0;650,0;0,0;450,0;ALTA;1275,0;1275,0;0,0;1075,0;ALTA;1325,0;1325,0;0,0;800,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.0726>=1.8064 | pre60_volume_vel_s=3.3987>=1.8901 | pre5_trades_var=73.0000>=10.0000 | pre5_volume_var=77.0000>=12.0000 | pre5_ticks_var=761.0000>=275.0000 | pre5_amplitude_pts=875.0000>=250.0000 | pre15_ask_size_medio=1.6720>=1.4930;2026-07-14;31;2026-07-14 06:17:30;2026-07-14 06:19:00;8
2026-07-14 06:24:25;2,2745765219320955;2,4964864265108364;30,0;35,0;81,0;300,0;1,2073170731707317;29585,5;ALTA;175,0;175,0;100,0;175,0;ALTA;550,0;550,0;100,0;550,0;ALTA;700,0;700,0;100,0;350,0;ALTA;700,0;700,0;200,0;375,0;QUEDA;950,0;875,0;950,0;-950,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;False;1,4929577464788732;5;True;pre60_trades_vel_s=2.2746>=1.8064 | pre60_volume_vel_s=2.4965>=1.8901 | pre5_trades_var=30.0000>=10.0000 | pre5_volume_var=35.0000>=12.0000 | pre5_amplitude_pts=300.0000>=250.0000;2026-07-14;32;2026-07-14 06:24:25;2026-07-14 06:25:00;2
2026-07-14 06:30:10;1,6688361536664331;1,7689663228864192;10,0;15,0;329,0;450,0;1,5952380952380953;29583,5;QUEDA;600,0;0,0;600,0;-600,0;QUEDA;600,0;0,0;600,0;-275,0;QUEDA;600,0;0,0;600,0;-175,0;QUEDA;850,0;0,0;850,0;-550,0;QUEDA;850,0;675,0;850,0;475,0;False;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;5;True;pre5_trades_var=10.0000>=10.0000 | pre5_volume_var=15.0000>=12.0000 | pre5_ticks_var=329.0000>=275.0000 | pre5_amplitude_pts=450.0000>=250.0000 | pre15_ask_size_medio=1.5952>=1.4930;2026-07-14;33;2026-07-14 06:30:10;2026-07-14 06:30:10;1
2026-07-14 06:43:05;2,8362948776999346;2,9090203873845484;24,0;25,0;258,0;400,0;1,7407407407407407;29607,75;ALTA;125,0;125,0;100,0;25,0;ALTA;250,0;250,0;100,0;125,0;QUEDA;400,0;250,0;400,0;-75,0;QUEDA;875,0;250,0;875,0;-850,0;QUEDA;925,0;800,0;925,0;525,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.8363>=1.8064 | pre60_volume_vel_s=2.9090>=1.8901 | pre5_trades_var=24.0000>=10.0000 | pre5_volume_var=25.0000>=12.0000 | pre5_amplitude_pts=400.0000>=250.0000 | pre15_ask_size_medio=1.7407>=1.4930;2026-07-14;34;2026-07-14 06:43:05;2026-07-14 06:45:00;2
2026-07-14 06:48:50;1,065989847715736;1,1505922165820643;18,0;19,0;282,0;250,0;3,12;29621,0;QUEDA;425,0;225,0;425,0;-325,0;QUEDA;525,0;225,0;525,0;-350,0;QUEDA;525,0;250,0;525,0;100,0;QUEDA;650,0;275,0;650,0;-300,0;QUEDA;2000,0;275,0;2000,0;-1275,0;False;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;5;True;pre5_trades_var=18.0000>=10.0000 | pre5_volume_var=19.0000>=12.0000 | pre5_ticks_var=282.0000>=275.0000 | pre5_amplitude_pts=250.0000>=250.0000 | pre15_ask_size_medio=3.1200>=1.4930;2026-07-14;35;2026-07-14 06:48:50;2026-07-14 06:52:00;3
2026-07-14 07:31:15;2,7126590756865374;2,729403884795713;50,0;50,0;919,0;950,0;1,6024844720496894;29606,25;QUEDA;300,0;175,0;300,0;-100,0;QUEDA;2100,0;175,0;2100,0;-1400,0;QUEDA;2450,0;175,0;2450,0;-1975,0;QUEDA;2450,0;175,0;2450,0;-1475,0;QUEDA;2450,0;175,0;2450,0;-775,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.7127>=1.8064 | pre60_volume_vel_s=2.7294>=1.8901 | pre5_trades_var=50.0000>=10.0000 | pre5_volume_var=50.0000>=12.0000 | pre5_ticks_var=919.0000>=275.0000 | pre5_amplitude_pts=950.0000>=250.0000 | pre15_ask_size_medio=1.6025>=1.4930;2026-07-14;36;2026-07-14 07:31:10;2026-07-14 07:31:50;6
2026-07-14 07:38:00;2,1706461846718983;2,3042244114209383;27,0;27,0;446,0;425,0;1,5043478260869565;29629,0;ALTA;400,0;400,0;125,0;-75,0;ALTA;400,0;400,0;325,0;-250,0;QUEDA;1250,0;400,0;1250,0;-750,0;QUEDA;1400,0;400,0;1400,0;-1400,0;QUEDA;3400,0;400,0;3400,0;-3150,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.1706>=1.8064 | pre60_volume_vel_s=2.3042>=1.8901 | pre5_trades_var=27.0000>=10.0000 | pre5_volume_var=27.0000>=12.0000 | pre5_ticks_var=446.0000>=275.0000 | pre5_amplitude_pts=425.0000>=250.0000 | pre15_ask_size_medio=1.5043>=1.4930;2026-07-14;37;2026-07-14 07:37:55;2026-07-14 07:40:10;13
2026-07-14 07:44:25;1,0699728260869565;1,3247282608695652;19,0;33,0;320,0;575,0;1,510204081632653;29605,5;ALTA;125,0;125,0;50,0;0,0;ALTA;125,0;125,0;100,0;125,0;QUEDA;500,0;125,0;500,0;-100,0;QUEDA;500,0;150,0;500,0;75,0;ALTA;1000,0;1000,0;500,0;1000,0;False;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;5;True;pre5_trades_var=19.0000>=10.0000 | pre5_volume_var=33.0000>=12.0000 | pre5_ticks_var=320.0000>=275.0000 | pre5_amplitude_pts=575.0000>=250.0000 | pre15_ask_size_medio=1.5102>=1.4930;2026-07-14;38;2026-07-14 07:44:25;2026-07-14 07:44:25;1
2026-07-14 07:48:30;0,9042613315248107;0,9042613315248107;16,0;16,0;490,0;350,0;1,5172413793103448;29604,25;ALTA;300,0;300,0;0,0;300,0;ALTA;375,0;375,0;0,0;375,0;ALTA;1475,0;1475,0;0,0;1175,0;ALTA;1475,0;1475,0;0,0;1325,0;ALTA;1925,0;1925,0;0,0;275,0;False;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;5;True;pre5_trades_var=16.0000>=10.0000 | pre5_volume_var=16.0000>=12.0000 | pre5_ticks_var=490.0000>=275.0000 | pre5_amplitude_pts=350.0000>=250.0000 | pre15_ask_size_medio=1.5172>=1.4930;2026-07-14;39;2026-07-14 07:48:30;2026-07-14 07:48:30;1
2026-07-14 07:54:05;1,586381004366812;2,3198689956331875;12,0;12,0;187,0;325,0;1,5555555555555556;29601,5;ALTA;400,0;400,0;0,0;400,0;ALTA;400,0;400,0;0,0;150,0;ALTA;425,0;425,0;50,0;125,0;QUEDA;825,0;425,0;825,0;-375,0;QUEDA;1075,0;850,0;1075,0;300,0;False;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;5;True;pre60_volume_vel_s=2.3199>=1.8901 | pre5_trades_var=12.0000>=10.0000 | pre5_volume_var=12.0000>=12.0000 | pre5_amplitude_pts=325.0000>=250.0000 | pre15_ask_size_medio=1.5556>=1.4930;2026-07-14;40;2026-07-14 07:54:05;2026-07-14 07:54:05;1
2026-07-14 08:00:05;1,8198693333818632;1,8926641067171377;24,0;24,0;542,0;700,0;1,6407766990291262;29611,75;ALTA;900,0;900,0;25,0;75,0;ALTA;900,0;900,0;100,0;-50,0;QUEDA;1750,0;900,0;1750,0;-1700,0;QUEDA;3275,0;900,0;3275,0;-3150,0;QUEDA;5125,0;900,0;5125,0;-3875,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=1.8199>=1.8064 | pre60_volume_vel_s=1.8927>=1.8901 | pre5_trades_var=24.0000>=10.0000 | pre5_volume_var=24.0000>=12.0000 | pre5_ticks_var=542.0000>=275.0000 | pre5_amplitude_pts=700.0000>=250.0000 | pre15_ask_size_medio=1.6408>=1.4930;2026-07-14;41;2026-07-14 08:00:00;2026-07-14 08:43:20;252
2026-07-14 08:47:00;2,1052255981160015;2,4085208114039;38,0;40,0;313,0;525,0;1,8;29636,5;ALTA;775,0;775,0;150,0;525,0;ALTA;850,0;850,0;150,0;850,0;ALTA;1100,0;1100,0;150,0;475,0;ALTA;1775,0;1775,0;150,0;1625,0;ALTA;2025,0;2025,0;150,0;1475,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.1052>=1.8064 | pre60_volume_vel_s=2.4085>=1.8901 | pre5_trades_var=38.0000>=10.0000 | pre5_volume_var=40.0000>=12.0000 | pre5_ticks_var=313.0000>=275.0000 | pre5_amplitude_pts=525.0000>=250.0000 | pre15_ask_size_medio=1.8000>=1.4930;2026-07-14;42;2026-07-14 08:46:55;2026-07-14 08:53:35;21
2026-07-14 09:00:05;2,3716471256304907;2,4384540869158564;16,0;17,0;622,0;700,0;1,5396825396825398;29636,0;QUEDA;1000,0;0,0;1000,0;-1000,0;QUEDA;1000,0;0,0;1000,0;-800,0;QUEDA;1325,0;0,0;1325,0;-1250,0;QUEDA;2675,0;0,0;2675,0;-2675,0;QUEDA;4025,0;0,0;4025,0;-3775,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.3716>=1.8064 | pre60_volume_vel_s=2.4385>=1.8901 | pre5_trades_var=16.0000>=10.0000 | pre5_volume_var=17.0000>=12.0000 | pre5_ticks_var=622.0000>=275.0000 | pre5_amplitude_pts=700.0000>=250.0000 | pre15_ask_size_medio=1.5397>=1.4930;2026-07-14;43;2026-07-14 08:59:40;2026-07-14 14:05:00;3326
