data_hora;pre60_trades_vel_s;pre60_volume_vel_s;pre5_trades_var;pre5_volume_var;pre5_ticks_var;pre5_amplitude_pts;pre15_ask_size_medio;preco_alerta;fut15_direcao;fut15_movimento_max_pts;fut15_alta_pts;fut15_queda_pts;fut15_liquido_pts;fut30_direcao;fut30_movimento_max_pts;fut30_alta_pts;fut30_queda_pts;fut30_liquido_pts;fut60_direcao;fut60_movimento_max_pts;fut60_alta_pts;fut60_queda_pts;fut60_liquido_pts;fut120_direcao;fut120_movimento_max_pts;fut120_alta_pts;fut120_queda_pts;fut120_liquido_pts;fut300_direcao;fut300_movimento_max_pts;fut300_alta_pts;fut300_queda_pts;fut300_liquido_pts;ok_pre60_trades_vel_s;limite_pre60_trades_vel_s;ok_pre60_volume_vel_s;limite_pre60_volume_vel_s;ok_pre5_trades_var;limite_pre5_trades_var;ok_pre5_volume_var;limite_pre5_volume_var;ok_pre5_ticks_var;limite_pre5_ticks_var;ok_pre5_amplitude_pts;limite_pre5_amplitude_pts;ok_pre15_ask_size_medio;limite_pre15_ask_size_medio;score_dna;dna_detectado;motivos_dna;data_analisada;grupo_alerta;inicio_cluster;fim_cluster;alertas_no_cluster
2026-07-13 05:39:35;2,0521056388294077;2,105638829407566;15,0;16,0;73,0;275,0;1,5135135135135136;29716,25;NEUTRO;75,0;75,0;75,0;75,0;ALTA;250,0;250,0;75,0;75,0;ALTA;425,0;425,0;225,0;400,0;ALTA;1000,0;1000,0;225,0;700,0;ALTA;1900,0;1900,0;225,0;1400,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.0521>=1.8064 | pre60_volume_vel_s=2.1056>=1.8901 | pre5_trades_var=15.0000>=10.0000 | pre5_volume_var=16.0000>=12.0000 | pre5_amplitude_pts=275.0000>=250.0000 | pre15_ask_size_medio=1.5135>=1.4930;2026-07-13;11;2026-07-13 05:39:10;2026-07-13 05:40:05;3
2026-07-13 05:52:30;1,8488519509790111;2,0249330891674884;40,0;44,0;348,0;650,0;2,0555555555555554;29747,75;QUEDA;225,0;0,0;225,0;-75,0;ALTA;350,0;350,0;225,0;125,0;ALTA;675,0;675,0;225,0;625,0;ALTA;775,0;775,0;225,0;-75,0;QUEDA;925,0;775,0;925,0;-350,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=1.8489>=1.8064 | pre60_volume_vel_s=2.0249>=1.8901 | pre5_trades_var=40.0000>=10.0000 | pre5_volume_var=44.0000>=12.0000 | pre5_ticks_var=348.0000>=275.0000 | pre5_amplitude_pts=650.0000>=250.0000 | pre15_ask_size_medio=2.0556>=1.4930;2026-07-13;12;2026-07-13 05:50:40;2026-07-13 06:00:35;17
2026-07-13 06:03:55;1,9365101320976554;1,9538004011342418;10,0;10,0;179,0;300,0;1,6065573770491803;29721,0;ALTA;375,0;375,0;75,0;325,0;ALTA;600,0;600,0;75,0;475,0;ALTA;750,0;750,0;75,0;575,0;ALTA;750,0;750,0;75,0;325,0;ALTA;1175,0;1175,0;175,0;725,0;True;1,806442979961864;True;1,890074599404543;True;10,0;False;12,0;False;275,0;True;250,0;True;1,4929577464788732;5;True;pre60_trades_vel_s=1.9365>=1.8064 | pre60_volume_vel_s=1.9538>=1.8901 | pre5_trades_var=10.0000>=10.0000 | pre5_amplitude_pts=300.0000>=250.0000 | pre15_ask_size_medio=1.6066>=1.4930;2026-07-13;13;2026-07-13 06:03:55;2026-07-13 06:04:00;2
2026-07-13 06:23:40;2,545304629944971;2,724551434870673;51,0;59,0;231,0;375,0;1,3529411764705883;29757,75;QUEDA;175,0;75,0;175,0;50,0;QUEDA;175,0;125,0;175,0;50,0;QUEDA;425,0;125,0;425,0;-275,0;ALTA;575,0;575,0;450,0;425,0;ALTA;700,0;700,0;625,0;125,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;False;1,4929577464788732;5;True;pre60_trades_vel_s=2.5453>=1.8064 | pre60_volume_vel_s=2.7246>=1.8901 | pre5_trades_var=51.0000>=10.0000 | pre5_volume_var=59.0000>=12.0000 | pre5_amplitude_pts=375.0000>=250.0000;2026-07-13;14;2026-07-13 06:23:40;2026-07-13 06:26:40;2
2026-07-13 06:42:15;0,8072691773363873;0,8635902827319492;23,0;23,0;393,0;325,0;1,7179487179487178;29765,75;ALTA;225,0;225,0;0,0;225,0;ALTA;325,0;325,0;0,0;25,0;ALTA;775,0;775,0;50,0;650,0;ALTA;1050,0;1050,0;50,0;1050,0;ALTA;1425,0;1425,0;50,0;700,0;False;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;5;True;pre5_trades_var=23.0000>=10.0000 | pre5_volume_var=23.0000>=12.0000 | pre5_ticks_var=393.0000>=275.0000 | pre5_amplitude_pts=325.0000>=250.0000 | pre15_ask_size_medio=1.7179>=1.4930;2026-07-13;15;2026-07-13 06:42:15;2026-07-13 06:42:15;1
2026-07-13 06:54:05;2,1460677954645306;2,2474568251715166;36,0;37,0;162,0;275,0;1,8297872340425532;29766,25;QUEDA;200,0;0,0;200,0;-25,0;QUEDA;200,0;0,0;200,0;-125,0;QUEDA;200,0;25,0;200,0;0,0;NEUTRO;250,0;250,0;250,0;0,0;ALTA;525,0;525,0;425,0;200,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.1461>=1.8064 | pre60_volume_vel_s=2.2475>=1.8901 | pre5_trades_var=36.0000>=10.0000 | pre5_volume_var=37.0000>=12.0000 | pre5_amplitude_pts=275.0000>=250.0000 | pre15_ask_size_medio=1.8298>=1.4930;2026-07-13;16;2026-07-13 06:54:05;2026-07-13 06:54:05;1
2026-07-13 07:05:30;2,73972602739726;3,1286994757314393;131,0;154,0;524,0;950,0;4,40625;29760,0;QUEDA;625,0;225,0;625,0;-250,0;QUEDA;625,0;225,0;625,0;-350,0;QUEDA;750,0;225,0;750,0;-650,0;QUEDA;1375,0;225,0;1375,0;-1275,0;QUEDA;1900,0;225,0;1900,0;-1500,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.7397>=1.8064 | pre60_volume_vel_s=3.1287>=1.8901 | pre5_trades_var=131.0000>=10.0000 | pre5_volume_var=154.0000>=12.0000 | pre5_ticks_var=524.0000>=275.0000 | pre5_amplitude_pts=950.0000>=250.0000 | pre15_ask_size_medio=4.4062>=1.4930;2026-07-13;17;2026-07-13 07:05:30;2026-07-13 07:08:20;9
2026-07-13 07:18:45;1,8947903033617879;1,9533920653214307;9,0;12,0;145,0;250,0;1,7619047619047619;29762,75;QUEDA;600,0;0,0;600,0;-500,0;QUEDA;600,0;0,0;600,0;-300,0;QUEDA;600,0;50,0;600,0;50,0;QUEDA;600,0;225,0;600,0;100,0;QUEDA;675,0;225,0;675,0;-275,0;True;1,806442979961864;True;1,890074599404543;False;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;5;True;pre60_trades_vel_s=1.8948>=1.8064 | pre60_volume_vel_s=1.9534>=1.8901 | pre5_volume_var=12.0000>=12.0000 | pre5_amplitude_pts=250.0000>=250.0000 | pre15_ask_size_medio=1.7619>=1.4930;2026-07-13;18;2026-07-13 07:18:45;2026-07-13 07:18:45;1
2026-07-13 07:26:45;1,094944696013659;1,187736619404647;25,0;25,0;297,0;475,0;2,0526315789473686;29740,5;QUEDA;275,0;50,0;275,0;-150,0;QUEDA;275,0;100,0;275,0;75,0;ALTA;475,0;475,0;275,0;350,0;ALTA;475,0;475,0;275,0;150,0;ALTA;475,0;475,0;400,0;-25,0;False;1,806442979961864;False;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;5;True;pre5_trades_var=25.0000>=10.0000 | pre5_volume_var=25.0000>=12.0000 | pre5_ticks_var=297.0000>=275.0000 | pre5_amplitude_pts=475.0000>=250.0000 | pre15_ask_size_medio=2.0526>=1.4930;2026-07-13;19;2026-07-13 07:26:45;2026-07-13 07:27:40;2
2026-07-13 07:31:00;1,5100357997251395;1,9681365479563617;29,0;53,0;188,0;275,0;1,5820895522388059;29741,75;QUEDA;250,0;100,0;250,0;-225,0;QUEDA;425,0;100,0;425,0;25,0;QUEDA;425,0;325,0;425,0;250,0;ALTA;825,0;825,0;425,0;825,0;ALTA;1200,0;1200,0;425,0;50,0;False;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;5;True;pre60_volume_vel_s=1.9681>=1.8901 | pre5_trades_var=29.0000>=10.0000 | pre5_volume_var=53.0000>=12.0000 | pre5_amplitude_pts=275.0000>=250.0000 | pre15_ask_size_medio=1.5821>=1.4930;2026-07-13;20;2026-07-13 07:31:00;2026-07-13 07:31:55;2
2026-07-13 07:40:20;1,246051246051246;2,0182520182520185;19,0;19,0;198,0;350,0;2,6511627906976742;29755,75;;;;;;ALTA;250,0;250,0;0,0;75,0;QUEDA;500,0;250,0;500,0;-475,0;QUEDA;1675,0;250,0;1675,0;-1475,0;QUEDA;1825,0;250,0;1825,0;-1700,0;False;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;5;True;pre60_volume_vel_s=2.0183>=1.8901 | pre5_trades_var=19.0000>=10.0000 | pre5_volume_var=19.0000>=12.0000 | pre5_amplitude_pts=350.0000>=250.0000 | pre15_ask_size_medio=2.6512>=1.4930;2026-07-13;21;2026-07-13 07:40:20;2026-07-13 07:40:20;1
2026-07-13 07:48:35;1,9329896907216495;2,4520332187857963;60,0;88,0;260,0;450,0;1,9054054054054055;29751,25;ALTA;525,0;525,0;0,0;500,0;ALTA;750,0;750,0;0,0;725,0;ALTA;1200,0;1200,0;0,0;550,0;ALTA;1200,0;1200,0;325,0;400,0;ALTA;1200,0;1200,0;325,0;150,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=1.9330>=1.8064 | pre60_volume_vel_s=2.4520>=1.8901 | pre5_trades_var=60.0000>=10.0000 | pre5_volume_var=88.0000>=12.0000 | pre5_amplitude_pts=450.0000>=250.0000 | pre15_ask_size_medio=1.9054>=1.4930;2026-07-13;22;2026-07-13 07:45:40;2026-07-13 07:49:40;7
2026-07-13 07:59:15;1,8789452572466063;1,9633922351003865;60,0;64,0;303,0;650,0;1,8974358974358974;29757,0;QUEDA;425,0;75,0;425,0;-425,0;QUEDA;525,0;75,0;525,0;-475,0;ALTA;1500,0;1500,0;525,0;1275,0;ALTA;3450,0;3450,0;525,0;3375,0;ALTA;3575,0;3575,0;525,0;2700,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=1.8789>=1.8064 | pre60_volume_vel_s=1.9634>=1.8901 | pre5_trades_var=60.0000>=10.0000 | pre5_volume_var=64.0000>=12.0000 | pre5_ticks_var=303.0000>=275.0000 | pre5_amplitude_pts=650.0000>=250.0000 | pre15_ask_size_medio=1.8974>=1.4930;2026-07-13;23;2026-07-13 07:59:15;2026-07-13 08:11:25;44
2026-07-13 08:14:40;3,681706088708277;3,85537147025112;102,0;109,0;1025,0;1575,0;2,013888888888889;29763,0;ALTA;475,0;475,0;0,0;450,0;ALTA;700,0;700,0;0,0;675,0;ALTA;775,0;775,0;0,0;450,0;ALTA;1425,0;1425,0;0,0;1250,0;ALTA;1725,0;1725,0;425,0;125,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.6817>=1.8064 | pre60_volume_vel_s=3.8554>=1.8901 | pre5_trades_var=102.0000>=10.0000 | pre5_volume_var=109.0000>=12.0000 | pre5_ticks_var=1025.0000>=275.0000 | pre5_amplitude_pts=1575.0000>=250.0000 | pre15_ask_size_medio=2.0139>=1.4930;2026-07-13;24;2026-07-13 08:14:40;2026-07-13 08:22:05;20
2026-07-13 08:31:15;2,1439458653668995;2,411939098537762;62,0;70,0;611,0;1125,0;2,0941176470588236;29772,75;QUEDA;250,0;150,0;250,0;-225,0;QUEDA;250,0;200,0;250,0;50,0;NEUTRO;250,0;250,0;250,0;75,0;ALTA;950,0;950,0;250,0;850,0;ALTA;2100,0;2100,0;250,0;1225,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.1439>=1.8064 | pre60_volume_vel_s=2.4119>=1.8901 | pre5_trades_var=62.0000>=10.0000 | pre5_volume_var=70.0000>=12.0000 | pre5_ticks_var=611.0000>=275.0000 | pre5_amplitude_pts=1125.0000>=250.0000 | pre15_ask_size_medio=2.0941>=1.4930;2026-07-13;25;2026-07-13 08:28:45;2026-07-13 08:36:05;9
2026-07-13 08:46:35;1,8960058668860789;2,1464217360974476;26,0;37,0;421,0;550,0;1,6708860759493671;29755,75;QUEDA;375,0;150,0;375,0;-350,0;QUEDA;375,0;150,0;375,0;25,0;QUEDA;675,0;150,0;675,0;-50,0;QUEDA;675,0;375,0;675,0;-350,0;ALTA;950,0;950,0;675,0;800,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=1.8960>=1.8064 | pre60_volume_vel_s=2.1464>=1.8901 | pre5_trades_var=26.0000>=10.0000 | pre5_volume_var=37.0000>=12.0000 | pre5_ticks_var=421.0000>=275.0000 | pre5_amplitude_pts=550.0000>=250.0000 | pre15_ask_size_medio=1.6709>=1.4930;2026-07-13;26;2026-07-13 08:40:20;2026-07-13 08:48:25;12
2026-07-13 09:00:05;3,083611363866141;3,2015637111178514;91,0;97,0;1123,0;1350,0;1,5897435897435896;29746,0;QUEDA;1425,0;25,0;1425,0;-1100,0;QUEDA;1425,0;25,0;1425,0;-950,0;QUEDA;1875,0;25,0;1875,0;-1700,0;QUEDA;2475,0;25,0;2475,0;-1175,0;QUEDA;2850,0;25,0;2850,0;-1425,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.0836>=1.8064 | pre60_volume_vel_s=3.2016>=1.8901 | pre5_trades_var=91.0000>=10.0000 | pre5_volume_var=97.0000>=12.0000 | pre5_ticks_var=1123.0000>=275.0000 | pre5_amplitude_pts=1350.0000>=250.0000 | pre15_ask_size_medio=1.5897>=1.4930;2026-07-13;27;2026-07-13 08:52:35;2026-07-13 09:53:25;302
2026-07-13 09:59:00;1,8157294044407553;2,1788752853289064;39,0;40,0;287,0;350,0;1,6883116883116882;29719,75;ALTA;225,0;225,0;25,0;125,0;ALTA;225,0;225,0;150,0;-25,0;QUEDA;700,0;225,0;700,0;-425,0;QUEDA;1175,0;425,0;1175,0;-650,0;ALTA;2525,0;2525,0;1175,0;1600,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=1.8157>=1.8064 | pre60_volume_vel_s=2.1789>=1.8901 | pre5_trades_var=39.0000>=10.0000 | pre5_volume_var=40.0000>=12.0000 | pre5_ticks_var=287.0000>=275.0000 | pre5_amplitude_pts=350.0000>=250.0000 | pre15_ask_size_medio=1.6883>=1.4930;2026-07-13;28;2026-07-13 09:57:25;2026-07-13 17:24:40;5019
2026-07-13 17:30:20;2,044305024408297;2,079551662760164;17,0;18,0;267,0;325,0;2,0317460317460316;29431,25;QUEDA;250,0;125,0;250,0;-100,0;QUEDA;250,0;125,0;250,0;-50,0;QUEDA;325,0;125,0;325,0;-175,0;QUEDA;500,0;125,0;500,0;-350,0;ALTA;700,0;700,0;575,0;150,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;False;275,0;True;250,0;True;1,4929577464788732;6;True;pre60_trades_vel_s=2.0443>=1.8064 | pre60_volume_vel_s=2.0796>=1.8901 | pre5_trades_var=17.0000>=10.0000 | pre5_volume_var=18.0000>=12.0000 | pre5_amplitude_pts=325.0000>=250.0000 | pre15_ask_size_medio=2.0317>=1.4930;2026-07-13;29;2026-07-13 17:29:40;2026-07-13 17:33:10;7
2026-07-13 17:44:45;3,387510092322814;3,5981324814827818;110,0;112,0;288,0;750,0;2,357615894039735;29429,0;ALTA;700,0;700,0;0,0;575,0;ALTA;900,0;900,0;0,0;650,0;ALTA;900,0;900,0;0,0;450,0;ALTA;900,0;900,0;100,0;-25,0;ALTA;900,0;900,0;350,0;-75,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=3.3875>=1.8064 | pre60_volume_vel_s=3.5981>=1.8901 | pre5_trades_var=110.0000>=10.0000 | pre5_volume_var=112.0000>=12.0000 | pre5_ticks_var=288.0000>=275.0000 | pre5_amplitude_pts=750.0000>=250.0000 | pre15_ask_size_medio=2.3576>=1.4930;2026-07-13;30;2026-07-13 17:42:15;2026-07-13 17:59:55;49
