tipo_amostra;data_hora;pre60_trades_vel_s;pre60_volume_vel_s;pre5_trades_var;pre5_volume_var;pre5_ticks_var;pre5_amplitude_pts;pre15_ask_size_medio;preco_alerta;fut15_direcao;fut15_movimento_max_pts;fut15_alta_pts;fut15_queda_pts;fut15_liquido_pts;fut30_direcao;fut30_movimento_max_pts;fut30_alta_pts;fut30_queda_pts;fut30_liquido_pts;fut60_direcao;fut60_movimento_max_pts;fut60_alta_pts;fut60_queda_pts;fut60_liquido_pts;fut120_direcao;fut120_movimento_max_pts;fut120_alta_pts;fut120_queda_pts;fut120_liquido_pts;fut300_direcao;fut300_movimento_max_pts;fut300_alta_pts;fut300_queda_pts;fut300_liquido_pts;ok_pre60_trades_vel_s;limite_pre60_trades_vel_s;ok_pre60_volume_vel_s;limite_pre60_volume_vel_s;ok_pre5_trades_var;limite_pre5_trades_var;ok_pre5_volume_var;limite_pre5_volume_var;ok_pre5_ticks_var;limite_pre5_ticks_var;ok_pre5_amplitude_pts;limite_pre5_amplitude_pts;ok_pre15_ask_size_medio;limite_pre15_ask_size_medio;score_dna;dna_detectado;motivos_dna
MOVIMENTO_CONHECIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;1,806442979961864;False;1,890074599404543;False;10,0;False;12,0;False;275,0;False;250,0;False;1,4929577464788732;0;False;
MOVIMENTO_CONHECIDO;2026-07-14 03:36:00;2,7006172839506175;3,405126140633387;13,0;34,0;275,0;250,0;5,861538461538461;29619,25;ALTA;275,0;275,0;0,0;275,0;QUEDA;575,0;300,0;575,0;-575,0;QUEDA;575,0;300,0;575,0;-250,0;QUEDA;1100,0;300,0;1100,0;-450,0;QUEDA;1600,0;300,0;1600,0;-1175,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.7006>=1.8064 | pre60_volume_vel_s=3.4051>=1.8901 | pre5_trades_var=13.0000>=10.0000 | pre5_volume_var=34.0000>=12.0000 | pre5_ticks_var=275.0000>=275.0000 | pre5_amplitude_pts=250.0000>=250.0000 | pre15_ask_size_medio=5.8615>=1.4930
MOVIMENTO_CONHECIDO;2026-07-14 08:14:00;2,224043076202739;2,6253741576227823;10,0;13,0;614,0;350,0;1,4929577464788732;29574,0;ALTA;500,0;500,0;50,0;475,0;ALTA;1250,0;1250,0;50,0;850,0;ALTA;3250,0;3250,0;50,0;2975,0;ALTA;5600,0;5600,0;50,0;4475,0;ALTA;5600,0;5600,0;50,0;3575,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=2.2240>=1.8064 | pre60_volume_vel_s=2.6254>=1.8901 | pre5_trades_var=10.0000>=10.0000 | pre5_volume_var=13.0000>=12.0000 | pre5_ticks_var=614.0000>=275.0000 | pre5_amplitude_pts=350.0000>=250.0000 | pre15_ask_size_medio=1.4930>=1.4930
MOVIMENTO_CONHECIDO;2026-07-14 09:18:00;1,806442979961864;1,890074599404543;12,0;12,0;349,0;725,0;1,5909090909090908;29593,5;ALTA;550,0;550,0;50,0;275,0;ALTA;725,0;725,0;50,0;475,0;ALTA;1025,0;1025,0;50,0;1025,0;ALTA;2475,0;2475,0;50,0;1200,0;ALTA;3700,0;3700,0;50,0;3425,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=1.8064>=1.8064 | pre60_volume_vel_s=1.8901>=1.8901 | pre5_trades_var=12.0000>=10.0000 | pre5_volume_var=12.0000>=12.0000 | pre5_ticks_var=349.0000>=275.0000 | pre5_amplitude_pts=725.0000>=250.0000 | pre15_ask_size_medio=1.5909>=1.4930
MOVIMENTO_CONHECIDO;2026-07-14 11:00:00;13,35559265442404;13,839732888146912;102,0;103,0;1156,0;750,0;1,5384615384615385;29784,25;QUEDA;2150,0;725,0;2150,0;600,0;QUEDA;2150,0;2050,0;2150,0;1450,0;QUEDA;2150,0;2050,0;2150,0;-925,0;QUEDA;5650,0;2050,0;5650,0;-5150,0;QUEDA;9550,0;2050,0;9550,0;-9225,0;True;1,806442979961864;True;1,890074599404543;True;10,0;True;12,0;True;275,0;True;250,0;True;1,4929577464788732;7;True;pre60_trades_vel_s=13.3556>=1.8064 | pre60_volume_vel_s=13.8397>=1.8901 | pre5_trades_var=102.0000>=10.0000 | pre5_volume_var=103.0000>=12.0000 | pre5_ticks_var=1156.0000>=275.0000 | pre5_amplitude_pts=750.0000>=250.0000 | pre15_ask_size_medio=1.5385>=1.4930
