variavel,n_stop,n_nao_stop,media_stop,media_nao_stop,mediana_stop,mediana_nao_stop,diferenca_medias,efeito_padronizado,correlacao_resultado,abs_efeito
06_evolucao_score_eventos__pre60__fundo_30s__repique_min,51,65,5.019607843137255,3.226923076923077,0.0,0.0,1.7926847662141778,0.2757333551475577,-0.10684485876760727,0.2757333551475577
05_estrutura_eventos_enriquecidos__pre60__desloc_30s__recuo_max,51,65,-503.4313725490196,-681.5384615384615,-275.0,-550.0,178.10708898944193,0.2756733828176948,-0.12255990758753377,0.2756733828176948
06_evolucao_score_eventos__pre60__desloc_30s__recuo_max,51,65,-503.4313725490196,-681.5384615384615,-275.0,-550.0,178.10708898944193,0.2756733828176948,-0.12255990758753377,0.2756733828176948
05_estrutura_eventos_enriquecidos__pre60__spread_max_30__repique_min,51,65,0.47058823529411764,0.22692307692307692,0.0,0.0,0.24366515837104072,0.2754963645770762,-0.09171453174616497,0.2754963645770762
06_evolucao_score_eventos__pre60__spread_max_30__repique_min,51,65,0.47058823529411764,0.22692307692307692,0.0,0.0,0.24366515837104072,0.2754963645770762,-0.09171453174616497,0.2754963645770762
bloqueios_c7_dna_fluxo_v5_2__pre60__score_compra__max,53,73,64.18867924528301,55.67123287671233,71.0,67.0,8.517446368570681,0.2748518305355484,-0.0679197437396884,0.2748518305355484
05_estrutura_eventos_enriquecidos__pre60__f_score__delta,51,65,1.7058823529411764,9.569230769230769,1.0,8.0,-7.863348416289592,-0.2743210957426845,0.0885272476750133,0.2743210957426845
05_estrutura_eventos_enriquecidos__pre60__score__delta,51,65,1.7058823529411764,9.569230769230769,1.0,8.0,-7.863348416289592,-0.2743210957426845,0.0885272476750133,0.2743210957426845
06_evolucao_score_eventos__pre60__f_score__delta,51,65,1.7058823529411764,9.569230769230769,1.0,8.0,-7.863348416289592,-0.2743210957426845,0.0885272476750133,0.2743210957426845
06_evolucao_score_eventos__pre60__score__delta,51,65,1.7058823529411764,9.569230769230769,1.0,8.0,-7.863348416289592,-0.2743210957426845,0.0885272476750133,0.2743210957426845
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_60__first,61,86,0.4633809416894392,0.3818601545869117,0.5,0.34306862083145073,0.08152078710252753,0.27418742010482927,-0.06313756392197895,0.27418742010482927
13a_features_tempo_real__pre60__cobertura_15s__dist_media,86,121,-0.04949131847102063,-0.41552702738821695,0.0,-0.14285714285714235,0.36603570891719633,0.27398083887833924,-0.1496455015212039,0.27398083887833924
07_bloqueios_auditoria_completa__pre60__score_venda_base__mean,43,54,38.29656699889258,45.15119448452782,43.333333333333336,49.58333333333333,-6.854627485635241,-0.2739096688335353,0.058470447061181416,0.2739096688335353
estados_c7_dna_fluxo_v5_2__pre60__campanha_entradas__min,61,86,0.2786885245901639,0.1511627906976744,0.0,0.0,0.1275257338924895,0.2738508064069214,-0.1103908214638426,0.2738508064069214
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_30__ret_pct,60,80,-0.2708145640306126,29.628432967668555,-10.123481572033139,0.0,-29.899247531699167,-0.27368629048970644,0.06276729717867009,0.27368629048970644
05_estrutura_eventos_enriquecidos__pre60__desloc_30s__first,51,65,199.50980392156862,-48.46153846153846,0.0,0.0,247.97134238310707,0.2735167601503323,-0.13355324929837276,0.2735167601503323
06_evolucao_score_eventos__pre60__desloc_30s__first,51,65,199.50980392156862,-48.46153846153846,0.0,0.0,247.97134238310707,0.2735167601503323,-0.13355324929837276,0.2735167601503323
05_estrutura_eventos_enriquecidos__last__f_razao_fluxo,29,34,1.0453226781420473,1.1563287807671874,0.9789473684210528,1.0458908612754767,-0.1110061026251401,-0.2732900909263079,0.12275173571705134,0.2732900909263079
05_estrutura_eventos_enriquecidos__last__razao_venda30,29,34,1.0453226781420473,1.1563287807671874,0.9789473684210528,1.0458908612754767,-0.1110061026251401,-0.2732900909263079,0.12275173571705134,0.2732900909263079
06_evolucao_score_eventos__last__f_razao_fluxo,29,34,1.0453226781420473,1.1563287807671874,0.9789473684210528,1.0458908612754767,-0.1110061026251401,-0.2732900909263079,0.12275173571705134,0.2732900909263079
06_evolucao_score_eventos__last__razao_venda30,29,34,1.0453226781420473,1.1563287807671874,0.9789473684210528,1.0458908612754767,-0.1110061026251401,-0.2732900909263079,0.12275173571705134,0.2732900909263079
05_estrutura_eventos_enriquecidos__pre60__amplitude_swings__max,51,65,17.857843137254903,16.15,16.0,15.5,1.7078431372549048,0.2732214416927751,-0.027732399790441856,0.2732214416927751
06_evolucao_score_eventos__pre60__amplitude_swings__max,51,65,17.857843137254903,16.15,16.0,15.5,1.7078431372549048,0.2732214416927751,-0.027732399790441856,0.2732214416927751
05_estrutura_eventos_enriquecidos__pre60__gate_continuidade__all_true,51,65,0.13725490196078433,0.24615384615384617,0.0,0.0,-0.10889894419306184,-0.2731343151990536,0.10462944341253225,0.2731343151990536
06_evolucao_score_eventos__pre60__gate_continuidade__all_true,51,65,0.13725490196078433,0.24615384615384617,0.0,0.0,-0.10889894419306184,-0.2731343151990536,0.10462944341253225,0.2731343151990536
bloqueios_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_compra__min,53,73,0.5283018867924528,-1.4246575342465753,-6.0,-6.0,1.952959421039028,0.27261849215064615,-0.08801715206515437,0.27261849215064615
05_estrutura_eventos_enriquecidos__pre60__spread_medio_30__std,51,65,0.06943631883450489,0.05569143118408929,0.06225156366560444,0.04550595784860535,0.0137448876504156,0.27227487546050994,-0.10750111107451302,0.27227487546050994
06_evolucao_score_eventos__pre60__spread_medio_30__std,51,65,0.06943631883450489,0.05569143118408929,0.06225156366560444,0.04550595784860535,0.0137448876504156,0.27227487546050994,-0.10750111107451302,0.27227487546050994
06_evolucao_score_eventos__pre60__score_variacao_15__first,51,65,12.823529411764707,5.676923076923077,5.0,4.0,7.146606334841629,0.2722279185845177,-0.03217822056293242,0.2722279185845177
07_bloqueios_auditoria_completa__pre60__mov_favor_30s__first,43,54,284.8837209302326,381.48148148148147,175.0,312.5,-96.59776055124888,-0.2722110379200835,0.1645180462906408,0.2722110379200835
bloqueios_c7_dna_fluxo_v5_2__pre60__aceleracao__slope,35,44,0.12343411667259245,-0.01682151369930015,-0.017660591144652314,-0.03326896995075779,0.1402556303718926,0.271567585962295,-0.07033193485117195,0.271567585962295
05_estrutura_eventos_enriquecidos__last__base,29,34,27861.568965517243,27892.852941176472,27842.5,27896.5,-31.283975659229327,-0.2714192091984346,0.15422777048780942,0.2714192091984346
05_estrutura_eventos_enriquecidos__last__ref,29,34,27861.568965517243,27892.852941176472,27842.5,27896.5,-31.283975659229327,-0.2714192091984346,0.15422777048780942,0.2714192091984346
06_evolucao_score_eventos__last__base,29,34,27861.568965517243,27892.852941176472,27842.5,27896.5,-31.283975659229327,-0.2714192091984346,0.15422777048780942,0.2714192091984346
06_evolucao_score_eventos__last__ref,29,34,27861.568965517243,27892.852941176472,27842.5,27896.5,-31.283975659229327,-0.2714192091984346,0.15422777048780942,0.2714192091984346
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_saldo30__true_pct,53,73,80.95238095238093,87.57279250429936,100.0,100.0,-6.620411551918423,-0.2713569502458917,0.11664942366189943,0.2713569502458917
07_bloqueios_auditoria_completa__pre60__campanha_ativa__first,43,54,0.2558139534883721,0.14814814814814814,0.0,0.0,0.10766580534022396,0.27128477791889927,-0.12892808796088723,0.27128477791889927
bloqueios_c7_dna_fluxo_v5_2__pre60__ajuste_estrutura_venda__min,53,73,-1.3962264150943395,0.547945205479452,-6.0,-6.0,-1.9441716205737916,-0.27121008896053084,0.06508993005674389,0.27121008896053084
bloqueios_c7_dna_fluxo_v5_2__pre60__rompimento_venda__min,53,73,-13.891509433962264,-11.35958904109589,-13.25,-9.25,-2.5319203928663736,-0.2708252973957664,0.03779716683536615,0.2708252973957664
05_estrutura_eventos_enriquecidos__pre60__spread_pct_60__recuo_max,51,65,-0.06196557340201447,-0.0407590352630131,-0.022893772893772923,-0.0044247787610619,-0.02120653813900137,-0.27073811641514806,0.09223882625709443,0.27073811641514806
06_evolucao_score_eventos__pre60__spread_pct_60__recuo_max,51,65,-0.06196557340201447,-0.0407590352630131,-0.022893772893772923,-0.0044247787610619,-0.02120653813900137,-0.27073811641514806,0.09223882625709443,0.27073811641514806
07_bloqueios_auditoria_completa__pre60__ref__dist_media,43,53,0.992441860465184,-0.3388140161724499,0.0,0.0,1.331255876637634,0.2704823381997004,-0.15293729782267942,0.2704823381997004
07_bloqueios_auditoria_completa__pre60__max_alta_30s__dist_media,43,54,85.6187707641196,-29.05573593073593,0.0,0.0,114.67450669485554,0.2704287255289661,-0.10740807361782047,0.2704287255289661
07_bloqueios_auditoria_completa__pre60__f_spread__last,43,54,1.558139534883721,2.5,0.0,0.0,-0.941860465116279,-0.2703469330274054,0.07022653053879753,0.2703469330274054
07_bloqueios_auditoria_completa__pre60__score_spread__last,43,54,1.558139534883721,2.5,0.0,0.0,-0.941860465116279,-0.2703469330274054,0.07022653053879753,0.2703469330274054
estados_c7_dna_fluxo_v5_2__last__score_compra_base,38,48,39.921052631578945,34.395833333333336,40.0,32.0,5.525219298245609,0.2702258079882061,-0.052847458794410385,0.2702258079882061
bloqueios_c7_dna_fluxo_v5_2__pre60__rompimento_venda__range,53,73,10.179245283018869,7.791095890410959,8.75,4.0,2.38814939260791,0.2700007811295293,-0.029160250640685437,0.2700007811295293
07_bloqueios_auditoria_completa__pre60__score_venda_base__first,43,54,36.95348837209303,45.111111111111114,27.0,54.0,-8.157622739018088,-0.26976895190162964,0.0815508489613455,0.26976895190162964
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_vel15__ever_true,53,73,1.0,0.958904109589041,1.0,1.0,0.04109589041095896,0.26956019175293683,-0.16407761374089844,0.26956019175293683
estados_c7_dna_fluxo_v5_2__pre60__swing_mais_recente_preco__recuo_max,61,86,-4.528688524590164,-6.991279069767442,-2.0,-2.75,2.462590545177278,0.2694515300577069,-0.19337776626531564,0.2694515300577069
05_estrutura_eventos_enriquecidos__pre60__f_score__first,51,65,68.94117647058823,63.4,69.0,61.0,5.541176470588233,0.2688086562174117,-0.024743356841514054,0.2688086562174117
05_estrutura_eventos_enriquecidos__pre60__score__first,51,65,68.94117647058823,63.4,69.0,61.0,5.541176470588233,0.2688086562174117,-0.024743356841514054,0.2688086562174117
06_evolucao_score_eventos__pre60__f_score__first,51,65,68.94117647058823,63.4,69.0,61.0,5.541176470588233,0.2688086562174117,-0.024743356841514054,0.2688086562174117
06_evolucao_score_eventos__pre60__score__first,51,65,68.94117647058823,63.4,69.0,61.0,5.541176470588233,0.2688086562174117,-0.024743356841514054,0.2688086562174117
bloqueios_c7_dna_fluxo_v5_2__pre60__rompimento_compra__slope,35,44,1.383469387755102,0.47797619047619067,0.9000000000000007,-0.09999999999999973,0.9054931972789114,0.26863784580255545,-0.15811687764841004,0.26863784580255545
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura_venda__first,43,54,1.3953488372093024,3.4814814814814814,-2.0,8.0,-2.086132644272179,-0.26853674574548914,0.025457909798993737,0.26853674574548914
bloqueios_c7_dna_fluxo_v5_2__pre60__rompimento_venda__recuo_max,53,73,-4.7924528301886795,-3.1164383561643834,-0.25,0.0,-1.6760144740242962,-0.2685279088096197,0.055974288206869116,0.2685279088096197
05_estrutura_eventos_enriquecidos__pre60__aprovado__transitions,51,65,0.2549019607843137,0.4,0.0,0.0,-0.14509803921568631,-0.2684528450467777,0.16163340031999904,0.2684528450467777
06_evolucao_score_eventos__pre60__aprovado__transitions,51,65,0.2549019607843137,0.4,0.0,0.0,-0.14509803921568631,-0.2684528450467777,0.16163340031999904,0.2684528450467777
estados_c7_dna_fluxo_v5_2__pre60__aprovado__true_count,61,86,0.2786885245901639,0.4069767441860465,0.0,0.0,-0.1282882195958826,-0.26831233469352966,0.17513366578993064,0.26831233469352966
estados_c7_dna_fluxo_v5_2__pre60__aprovado__ever_true,61,86,0.2786885245901639,0.4069767441860465,0.0,0.0,-0.1282882195958826,-0.26831233469352966,0.17513366578993064,0.26831233469352966
13a_sinais__pre60__preco_entrada__repique_min,86,121,0.0,0.8966942148760331,0.0,0.0,-0.8966942148760331,-0.2683017397768216,0.12965536439546704,0.2683017397768216
13a_sinais__pre60__stop_preco__repique_min,86,121,0.0,0.8966942148760331,0.0,0.0,-0.8966942148760331,-0.2683017397768216,0.12965536439546704,0.2683017397768216
13a_sinais__pre60__target_preco__repique_min,86,121,0.0,0.8966942148760331,0.0,0.0,-0.8966942148760331,-0.2683017397768216,0.12965536439546704,0.2683017397768216
05_estrutura_eventos_enriquecidos__pre60__favor_60s__std,51,65,493.3425920741199,379.75608123244837,352.27829907617075,329.98316455372213,113.58651084167155,0.2680214000683432,-0.09262544692351299,0.2680214000683432
05_estrutura_eventos_enriquecidos__pre60__max_alta_60s__std,51,65,366.3050032930816,267.3741545417255,275.0,228.75805322125876,98.93084875135611,0.26736745729001743,-0.08461016728650805,0.26736745729001743
06_evolucao_score_eventos__pre60__max_alta_60s__std,51,65,366.3050032930816,267.3741545417255,275.0,228.75805322125876,98.93084875135611,0.26736745729001743,-0.08461016728650805,0.26736745729001743
05_estrutura_eventos_enriquecidos__last__desloc15,29,34,1.0862068965517242,-0.3602941176470588,0.25,-0.75,1.446501014198783,0.2669024876470522,-0.14506352212340598,0.2669024876470522
06_evolucao_score_eventos__last__desloc15,29,34,1.0862068965517242,-0.3602941176470588,0.25,-0.75,1.446501014198783,0.2669024876470522,-0.14506352212340598,0.2669024876470522
07_bloqueios_auditoria_completa__pre60__rompimento_compra__repique_min,43,54,5.058139534883721,3.2037037037037037,1.75,0.0,1.8544358311800173,0.2668938620116442,-0.07345245251022504,0.2668938620116442
07_bloqueios_auditoria_completa__pre60__mov_contra_60s__last,43,54,673.8372093023256,466.6666666666667,325.0,225.0,207.17054263565893,0.26676967755135716,-0.08489779161558035,0.26676967755135716
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_saldo30__transitions,53,73,0.7358490566037735,0.4931506849315068,0.0,0.0,0.2426983716722667,0.2666803675247742,-0.1309592148648767,0.2666803675247742
06_evolucao_score_eventos__pre60__score_variacao_15__max,51,65,36.90196078431372,31.307692307692307,37.0,37.0,5.594268476621416,0.26629819078879924,-0.021700605947515873,0.26629819078879924
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_vel15__transitions,53,73,0.4528301886792453,0.7123287671232876,0.0,0.0,-0.25949857844404234,-0.26573122562953533,0.06755997124189579,0.26573122562953533
estados_c7_dna_fluxo_v5_2__pre60__aprovado__changed,61,86,0.19672131147540983,0.313953488372093,0.0,0.0,-0.1172321768966832,-0.26553390540804556,0.12949680166094518,0.26553390540804556
07_bloqueios_auditoria_completa__pre60__mov_favor_60s__first,43,54,580.8139534883721,812.9629629629629,300.0,612.5,-232.1490094745908,-0.2654737045324406,0.13088581737262164,0.2654737045324406
07_bloqueios_auditoria_completa__pre60__score_venda__last,43,54,39.25581395348837,48.48148148148148,24.0,64.0,-9.22566752799311,-0.2651931831997193,0.05617092810074605,0.2651931831997193
05_estrutura_eventos_enriquecidos__last__f_velocidade,29,34,0.07326026135293881,-0.025502911716112707,0.0173010380622837,-0.0516635169501411,0.09876317306905152,0.2651247139147647,-0.14337093294359918,0.2651247139147647
05_estrutura_eventos_enriquecidos__last__vel15,29,34,0.07326026135293881,-0.025502911716112707,0.0173010380622837,-0.0516635169501411,0.09876317306905152,0.2651247139147647,-0.14337093294359918,0.2651247139147647
06_evolucao_score_eventos__last__f_velocidade,29,34,0.07326026135293881,-0.025502911716112707,0.0173010380622837,-0.0516635169501411,0.09876317306905152,0.2651247139147647,-0.14337093294359918,0.2651247139147647
06_evolucao_score_eventos__last__vel15,29,34,0.07326026135293881,-0.025502911716112707,0.0173010380622837,-0.0516635169501411,0.09876317306905152,0.2651247139147647,-0.14337093294359918,0.2651247139147647
estados_c7_dna_fluxo_v5_2__pre60__gate_aceleracao__last,61,86,0.6885245901639344,0.8023255813953488,1.0,1.0,-0.1138009912314144,-0.26463704584204967,0.13742012968211806,0.26463704584204967
estados_c7_dna_fluxo_v5_2__pre60__eficiencia_swings__repique_min,61,86,0.06656424267505355,0.09129735096914766,0.03585147247119079,0.05983722711827365,-0.024733108294094114,-0.2646012236746718,0.10807372412298409,0.2646012236746718
bloqueios_c7_dna_fluxo_v5_2__pre60__gate_saldo30__all_true,53,73,0.5283018867924528,0.6575342465753424,1.0,1.0,-0.1292323597828896,-0.26414963895678567,0.1283701723593796,0.26414963895678567
estados_c7_dna_fluxo_v5_2__pre60__fundo_30s__dist_media,61,86,1.477063965178622,-0.03528977482473724,0.0,0.0,1.512353740003359,0.26413452210137156,-0.17835966123438157,0.26413452210137156
07_bloqueios_auditoria_completa__pre60__f_velocidade__range,43,54,0.6615566368148583,0.504724473199457,0.6517026951174351,0.2782261950039014,0.1568321636154013,0.264060716173545,-0.03672788736201288,0.264060716173545
07_bloqueios_auditoria_completa__pre60__vel15__range,43,54,0.6615566368148583,0.504724473199457,0.6517026951174351,0.2782261950039014,0.1568321636154013,0.264060716173545,-0.03672788736201288,0.264060716173545
estados_c7_dna_fluxo_v5_2__pre60__score_spread__ret_pct,28,43,23.156179138321995,-0.3506829088224433,0.0,0.0,23.506862047144438,0.26373524979406776,-0.05509450683561013,0.26373524979406776
estados_c7_dna_fluxo_v5_2__pre60__rompimento_compra__recuo_max,61,86,-3.5778688524590163,-5.171511627906977,-2.5,-1.875,1.5936427754479605,0.2632001286172238,-0.20557626322520095,0.2632001286172238
07_bloqueios_auditoria_completa__last__mov_favor_30s,17,17,513.2352941176471,385.29411764705884,425.0,375.0,127.94117647058823,0.2631724748516579,-0.19420907895188513,0.2631724748516579
05_estrutura_eventos_enriquecidos__pre60__desloc_60s__dist_media,51,65,71.39458308575956,-134.40567765567766,0.0,0.0,205.80026074143723,0.26312965918805375,-0.14830038910005597,0.26312965918805375
06_evolucao_score_eventos__pre60__desloc_60s__dist_media,51,65,71.39458308575956,-134.40567765567766,0.0,0.0,205.80026074143723,0.26312965918805375,-0.14830038910005597,0.26312965918805375
05_estrutura_eventos_enriquecidos__last__f_saldo,29,34,1.5517241379310345,-9.705882352941176,2.0,-7.0,11.25760649087221,0.26307857939336426,-0.11200587260866007,0.26307857939336426
05_estrutura_eventos_enriquecidos__last__saldo30,29,34,1.5517241379310345,-9.705882352941176,2.0,-7.0,11.25760649087221,0.26307857939336426,-0.11200587260866007,0.26307857939336426
06_evolucao_score_eventos__last__f_saldo,29,34,1.5517241379310345,-9.705882352941176,2.0,-7.0,11.25760649087221,0.26307857939336426,-0.11200587260866007,0.26307857939336426
06_evolucao_score_eventos__last__saldo30,29,34,1.5517241379310345,-9.705882352941176,2.0,-7.0,11.25760649087221,0.26307857939336426,-0.11200587260866007,0.26307857939336426
05_estrutura_eventos_enriquecidos__pre60__gate_aceleracao__last,51,65,0.6862745098039216,0.8,1.0,1.0,-0.11372549019607847,-0.2626377695137122,0.10240183089960958,0.2626377695137122
06_evolucao_score_eventos__pre60__gate_aceleracao__last,51,65,0.6862745098039216,0.8,1.0,1.0,-0.11372549019607847,-0.2626377695137122,0.10240183089960958,0.2626377695137122
07_bloqueios_auditoria_completa__pre60__qtd_hard_gates_venda_ok__recuo_max,43,54,-1.186046511627907,-0.8148148148148148,-1.0,0.0,-0.3712316968130923,-0.26252835352452975,0.045644600518767106,0.26252835352452975
05_estrutura_eventos_enriquecidos__pre60__swing_mais_recente_preco__slope,39,53,0.434638972138702,-0.16070101282384103,0.46428571428621096,0.09242424242426402,0.595339984962543,0.2624575374170097,-0.18705902674103433,0.2624575374170097
06_evolucao_score_eventos__pre60__swing_mais_recente_preco__slope,39,53,0.434638972138702,-0.16070101282384103,0.46428571428621096,0.09242424242426402,0.595339984962543,0.2624575374170097,-0.18705902674103433,0.2624575374170097
05_estrutura_eventos_enriquecidos__pre60__hard_gates_ok__true_count,51,65,0.3137254901960784,0.4461538461538462,0.0,0.0,-0.13242835595776775,-0.26241093247730607,0.1980294689837837,0.26241093247730607
06_evolucao_score_eventos__pre60__hard_gates_ok__true_count,51,65,0.3137254901960784,0.4461538461538462,0.0,0.0,-0.13242835595776775,-0.26241093247730607,0.1980294689837837,0.26241093247730607
estados_c7_dna_fluxo_v5_2__pre60__campanha_entradas__last,61,86,0.3114754098360656,0.1744186046511628,0.0,0.0,0.1370568051849028,0.2622961602801414,-0.0881628848954935,0.2622961602801414
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_30__slope,48,72,-0.00441565711616386,0.003985199301833949,-0.007942226013122285,0.0005978887039632036,-0.008400856417997808,-0.26210652962633774,0.11626558382374882,0.26210652962633774
07_bloqueios_auditoria_completa__pre60__ajuste_estrutura_compra__repique_min,43,54,3.627906976744186,2.1481481481481484,0.0,0.0,1.4797588285960375,0.2617016333379223,-0.12370295033961276,0.2617016333379223
05_estrutura_eventos_enriquecidos__pre60__favor_30s__range,51,65,910.7843137254902,745.3846153846154,850.0,725.0,165.3996983408748,0.26153191188287234,-0.1204067814992423,0.26153191188287234
05_estrutura_eventos_enriquecidos__pre60__venda10__range,51,65,62.88235294117647,48.6,46.0,41.0,14.28235294117647,0.2610605237629526,-0.10378931164448078,0.2610605237629526
06_evolucao_score_eventos__pre60__venda10__range,51,65,62.88235294117647,48.6,46.0,41.0,14.28235294117647,0.2610605237629526,-0.10378931164448078,0.2610605237629526
estado_mercado_tempo_real__pre60__agressor_venda__dist_media,86,121,0.08652291276175285,-0.022374701712585186,-0.11764705882352941,-0.14285714285714285,0.10889761447433803,0.2607061258269628,-0.1861591791437913,0.2607061258269628
07_bloqueios_auditoria_completa__pre60__hard_gates_ok__true_count,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_ok__ever_true,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_ok__changed,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_ok__transitions,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_venda_ok__true_count,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_venda_ok__ever_true,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_venda_ok__changed,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
07_bloqueios_auditoria_completa__pre60__hard_gates_venda_ok__transitions,43,54,0.0,0.037037037037037035,0.0,0.0,-0.037037037037037035,-0.26063406022470786,0.132294569595606,0.26063406022470786
estados_c7_dna_fluxo_v5_2__pre60__rompimento_compra__pos_range,61,86,0.6200906492816182,0.5217251760095686,0.7169811320754716,0.5,0.09836547327204959,0.26036514220409246,-0.11474717614503999,0.26036514220409246
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_60__slope,48,72,-0.0031623604593429577,0.0028090620668239632,-0.0004272823130809515,-0.0007499532796054439,-0.005971422526166921,-0.2603603474753948,0.08748335897322645,0.2603603474753948
estados_c7_dna_fluxo_v5_2__last__score_compra,38,48,40.81578947368421,34.854166666666664,40.5,34.5,5.961622807017548,0.26020531462132984,-0.06693258897457831,0.26020531462132984
05_estrutura_eventos_enriquecidos__pre60__spread_medio_30__delta,51,65,-0.02851885747039729,0.01372233185747529,-0.03511404561824705,0.0,-0.042241189327872575,-0.26019537441943025,0.11424423949037846,0.26019537441943025
06_evolucao_score_eventos__pre60__spread_medio_30__delta,51,65,-0.02851885747039729,0.01372233185747529,-0.03511404561824705,0.0,-0.042241189327872575,-0.26019537441943025,0.11424423949037846,0.26019537441943025
estados_c7_dna_fluxo_v5_2__pre60__gate_aceleracao__changed,61,86,0.6065573770491803,0.47674418604651164,1.0,0.0,0.1298131910026687,0.2601143509934706,-0.18248600039100943,0.2601143509934706
bloqueios_c7_dna_fluxo_v5_2__pre60__score_venda_base__min,53,73,27.150943396226417,33.821917808219176,20.0,27.0,-6.670974411992759,-0.2596423999447174,0.04977997063770789,0.2596423999447174
13a_features_tempo_real__pre60__cobertura_15s__ret_pct,86,121,1.483400320609623,-2.7246857825370223,0.0,0.0,4.208086103146645,0.25884217805994514,-0.11039837798771616,0.25884217805994514
05_estrutura_eventos_enriquecidos__pre60__spread_pct_60__delta,51,65,-0.01813324681142031,0.011950339157861728,0.0,0.0,-0.03008358596928204,-0.25879658777081327,0.08382530147278613,0.25879658777081327
06_evolucao_score_eventos__pre60__spread_pct_60__delta,51,65,-0.01813324681142031,0.011950339157861728,0.0,0.0,-0.03008358596928204,-0.25879658777081327,0.08382530147278613,0.25879658777081327
05_estrutura_eventos_enriquecidos__pre60__sucesso250_30s__ever_true,51,65,0.8823529411764706,0.7846153846153846,1.0,1.0,0.09773755656108596,0.2587431448123952,-0.17510137567042786,0.2587431448123952
estados_c7_dna_fluxo_v5_2__pre60__spread_pct_5__slope,48,72,-0.0023305157382765254,0.012602122278735391,-0.006527956541213598,0.002870818992150117,-0.014932638017011916,-0.2583951064205026,0.05374280525348458,0.2583951064205026
05_estrutura_eventos_enriquecidos__pre60__saldo10__recuo_max,51,65,-45.84313725490196,-32.8,-32.0,-20.0,-13.043137254901964,-0.2583839641971428,0.16109084766485998,0.2583839641971428
06_evolucao_score_eventos__pre60__saldo10__recuo_max,51,65,-45.84313725490196,-32.8,-32.0,-20.0,-13.043137254901964,-0.2583839641971428,0.16109084766485998,0.2583839641971428
estados_c7_dna_fluxo_v5_2__pre60__amplitude_swings__mean,61,86,13.879495481749583,12.706471483942416,11.944444444444445,12.027777777777779,1.1730239978071673,0.257958222083424,-0.05785456778445525,0.257958222083424
13a_features_tempo_real__pre60__cobertura_15s__repique_min,86,121,1.6162790697674418,1.2231404958677685,1.0,1.0,0.3931385738996733,0.2578821130348867,-0.15903400608095633,0.2578821130348867
05_estrutura_eventos_enriquecidos__pre60__sucesso250_60s__transitions,51,65,1.9019607843137254,1.523076923076923,2.0,1.0,0.3788838612368024,0.257660266626678,-0.15074629572773815,0.257660266626678
bloqueios_c7_dna_fluxo_v5_2__pre60__score_compra__last,53,73,47.18867924528302,39.04109589041096,62.0,31.0,8.147583354872062,0.25755788032185,-0.08348128560312565,0.25755788032185
07_bloqueios_auditoria_completa__pre60__desloc_60s__std,43,54,410.75817783993347,302.18960308605796,325.0,229.70052460850212,108.56857475387551,0.2574854870802519,-0.03756342963822368,0.2574854870802519
06_evolucao_score_eventos__last__score_aceleracao,29,34,0.005546507982648892,-0.0016798714370945798,0.0026802247285582,-0.00092333627593735,0.0072263794197434715,0.2574758540984503,-0.06444697493856709,0.2574758540984503
05_estrutura_eventos_enriquecidos__pre60__venda10__std,51,65,23.318547858608724,17.320045257515932,16.673332000533065,13.871126964500977,5.998502601092792,0.25745869822538764,-0.09674523858352628,0.25745869822538764
06_evolucao_score_eventos__pre60__venda10__std,51,65,23.318547858608724,17.320045257515932,16.673332000533065,13.871126964500977,5.998502601092792,0.25745869822538764,-0.09674523858352628,0.25745869822538764
07_bloqueios_auditoria_completa__pre60__score_venda__ret_pct,37,50,74.2955115818185,25.225403705090926,0.0,-1.9230769230769231,49.070107876727576,0.2573243232817941,-0.12550266185533973,0.2573243232817941
