trade_uid,motor_id,lado_norm,rotulo,ajuste_estrutura__mudanca_total_z,ajuste_estrutura__inicio_meio_z,ajuste_estrutura__meio_fim_z,ajuste_estrutura__volatilidade_z,ajuste_estrutura__nivel_final_z,ajuste_estrutura_compra__mudanca_total_z,ajuste_estrutura_compra__inicio_meio_z,ajuste_estrutura_compra__meio_fim_z,ajuste_estrutura_compra__volatilidade_z,ajuste_estrutura_compra__nivel_final_z,ajuste_estrutura_venda__mudanca_total_z,ajuste_estrutura_venda__inicio_meio_z,ajuste_estrutura_venda__meio_fim_z,ajuste_estrutura_venda__volatilidade_z,ajuste_estrutura_venda__nivel_final_z,confirmacoes_candidata__mudanca_total_z,confirmacoes_candidata__inicio_meio_z,confirmacoes_candidata__meio_fim_z,confirmacoes_candidata__volatilidade_z,confirmacoes_candidata__nivel_final_z,campanha_entradas__mudanca_total_z,campanha_entradas__inicio_meio_z,campanha_entradas__meio_fim_z,campanha_entradas__volatilidade_z,campanha_entradas__nivel_final_z,qtd_swings_confirmados__mudanca_total_z,qtd_swings_confirmados__inicio_meio_z,qtd_swings_confirmados__meio_fim_z,qtd_swings_confirmados__volatilidade_z,qtd_swings_confirmados__nivel_final_z
motor_operacional_c7_v3_1::20260723051115.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.6744907594765952,-2.697963037906381,2.023472278429786,0.0,0.0,-0.9927271762054323,-0.9927271762054323,0.0,0.0,0.0,0.0,0.4472135954999579,-0.4472135954999579,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,1.9436506316150999,,,,,,,,,,
motor_operacional_c7_v3_1::20260723053229.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.6287677132370127,-0.6287677132370127,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723060256.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,-2.1291625896895083,0.0,-2.1291625896895083,0.0,-2.1291625896895083,,,,,,,,,,
motor_operacional_c7_v3_1::20260723061503.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-1.1059842561008837,1.1059842561008837,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723062401.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.676139465434942,-0.5986212376553365,-1.0775182277796056,0.0,0.0,,,,,,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723065536.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,-0.5058680696074465,0.5058680696074465,0.0,0.0,-2.403059863404513,-2.0597655972038686,-0.34329426620064474,0.0,0.0,1.6862268986914881,2.023472278429786,-0.3372453797382976,0.0,0.0,-0.6744907594765952,-1.011736139214893,0.3372453797382976,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723072416.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,1.1803588290840417,-0.5058680696074465,0.0,0.0,-0.6744907594765952,-0.3372453797382976,-0.3372453797382976,0.0,0.0,0.8944271909999159,0.0,0.8944271909999159,0.0,0.8944271909999159,2.2870874995874626,0.0,2.2870874995874626,0.0,2.2870874995874626,,,,,,,,,,
motor_operacional_c7_v3_1::20260723080425.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,1.9155879604970767,-1.9155879604970767,0.0,0.0,,,,,,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723080606.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680833,2.697963037906381,-0.3372453797382976,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,1.9436506316150999,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,-1.9436506316150999,2.356060357495806,0.5890150893739515,1.7670452681218547,0.0,2.356060357495806,,,,,,,,,,
motor_operacional_c7_v3_1::20260723081521.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.287087499587462,2.287087499587462,0.0,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,,,,,,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723082037.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723082810.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-0.5320136291119563,-1.1970306655019014,0.6650170363899452,0.0,-0.5320136291119563,,,,,,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,-1.9436506316150999,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723083402.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,2.3607176581680833,0.3372453797382976,2.023472278429786,0.0,1.6862268986914881,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,1.9436506316150999,0.0,0.0,0.0,0.0,0.0,0.6744907594765952,0.3372453797382976,0.3372453797382976,0.0,0.6744907594765952,,,,,,,,,,
motor_operacional_c7_v3_1::20260723090347.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.6744907594765952,-1.8548495885606369,1.1803588290840417,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723090901.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,1.5176042088223392,-0.8431134493457441,0.0,0.0,2.3607176581680833,3.0352084176446783,-0.6744907594765952,0.0,0.0,-1.6862268986914881,-2.3607176581680833,0.6744907594765952,0.0,0.0,0.0,-1.9436506316150999,1.9436506316150999,0.0,1.9436506316150999,,,,,,,,,,
motor_operacional_c7_v3_1::20260723092434.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,-1.0645812948447542,1.0645812948447542,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723093313.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.3607176581680833,0.0,-2.3607176581680833,0.0,0.0,-1.897366596101028,0.0,-1.897366596101028,0.0,0.0,1.8973665961010275,0.0,1.8973665961010275,0.0,1.8973665961010275,1.8973665961010275,0.0,1.8973665961010275,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723093844.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.6744907594765952,-1.1803588290840417,0.5058680696074465,0.0,0.0,-2.3607176581680833,-1.8548495885606369,-0.5058680696074465,0.0,0.0,2.3607176581680833,1.8548495885606369,0.5058680696074465,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723094144.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,,,,,,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723094729.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-1.9414946125026822,0.0,-1.9414946125026822,0.0,-1.9414946125026822,,,,,,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,
motor_operacional_c7_v3_1::20260723094937.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723095404.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,0.0,-1.178030178747903,0.0,-1.178030178747903,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723095430.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-3.5112721708897072,-0.501610310127101,-3.0096618607626064,0.0,-3.5112721708897072,-1.9748417658131499,-0.9874208829065749,-0.9874208829065749,0.0,-1.9748417658131499,3.605551275463989,0.0,3.605551275463989,0.0,3.605551275463989,3.605551275463989,0.0,3.605551275463989,0.0,3.605551275463989,3.605551275463989,0.0,3.605551275463989,0.0,3.605551275463989,,,,,
motor_operacional_c7_v3_1::20260723100242.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.2119685122017674,0.0,-2.2119685122017674,0.0,-2.2119685122017674,0.0,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,-0.4472135954999579,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,1.9436506316150999,,,,,,,,,,
motor_operacional_c7_v3_1::20260723100914.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,1.6862268986914881,0.8431134493457441,0.8431134493457441,0.0,0.0,-1.6862268986914881,-1.1803588290840417,-0.5058680696074465,0.0,0.0,1.6862268986914881,0.8431134493457441,0.8431134493457441,0.0,0.0,0.0,-1.0645812948447542,1.0645812948447542,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723101441.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.6744907594765952,-2.023472278429786,2.697963037906381,0.0,2.3607176581680833,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,0.0,-1.178030178747903,0.0,-1.178030178747903,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723102410.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,-1.9155879604970767,1.9155879604970767,0.0,0.0,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680833,-3.0352084176446783,-0.6744907594765952,-2.3607176581680833,0.0,-2.3607176581680833,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723102512.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723102804.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.9927271762054323,-0.9927271762054323,0.0,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,0.0,1.9436506316150999,-1.9436506316150999,0.0,0.0,2.356060357495806,1.7670452681218545,0.5890150893739515,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723102930.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6744907594765952,0.0,-0.6744907594765952,0.0,-0.6744907594765952,0.0,0.0,0.0,0.0,0.0,1.8973665961010275,0.0,1.8973665961010275,0.0,1.8973665961010275,,,,,
motor_operacional_c7_v3_1::20260723103312.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.6744907594765952,2.697963037906381,-2.023472278429786,0.0,0.0,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,
motor_operacional_c7_v3_1::20260723103413.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723103817.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.6744907594765952,1.011736139214893,-0.3372453797382976,0.0,0.0,0.6744907594765952,1.011736139214893,-0.3372453797382976,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723103943.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,1.9155879604970767,-1.9155879604970767,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,-1.143543749793731,1.143543749793731,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723104730.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723104946.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,-2.023472278429786,-2.3607176581680833,0.3372453797382976,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723105611.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-3.0352084176446783,-1.1803588290840417,-1.8548495885606369,0.0,-0.6744907594765952,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,-1.9436506316150999,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723105725.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-0.8993210126354603,0.0,-0.8993210126354603,0.0,0.0,-1.3489815189531904,0.0,-1.3489815189531904,0.0,-0.6744907594765952,-0.6744907594765952,0.0,-0.6744907594765952,0.0,-0.6744907594765952,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723105904.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.8973665961010275,0.0,1.8973665961010275,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723110146.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723110441.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.3607176581680833,1.1803588290840417,1.1803588290840417,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,,,,,,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723110832.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,2.3607176581680833,2.697963037906381,-0.3372453797382976,0.0,0.0,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,
motor_operacional_c7_v3_1::20260723111500.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,0.0,,,,,,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723112326.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.2870874995874626,0.0,2.2870874995874626,0.0,2.2870874995874626,,,,,,,,,,
motor_operacional_c7_v3_1::20260723112457.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723112615.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723113008.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.6744907594765952,2.023472278429786,-2.697963037906381,0.0,-0.6744907594765952,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,1.9436506316150999,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723113152.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.3607176581680833,0.0,-2.3607176581680833,0.0,-0.6744907594765952,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723113257.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723113637.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,2.287087499587462,2.287087499587462,0.0,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723114029.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.6744907594765952,-1.8548495885606369,1.1803588290840417,0.0,0.0,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,2.1291625896895083,2.1291625896895083,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723114146.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.081665999466133,-1.0408329997330665,-1.0408329997330665,0.0,0.0,1.9748417658131499,0.9874208829065749,0.9874208829065749,0.0,0.0,-2.081665999466133,-1.0408329997330665,-1.0408329997330665,0.0,0.0,-2.081665999466133,-1.0408329997330665,-1.0408329997330665,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723114341.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,3.0352084176446783,1.1803588290840417,1.8548495885606369,0.0,0.6744907594765952,2.0816659994661326,0.0,2.0816659994661326,0.0,2.0816659994661326,,,,,,-1.9748417658131499,0.0,-1.9748417658131499,0.0,-1.9748417658131499,,,,,,,,,,
motor_operacional_c7_v3_1::20260723114812.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,-1.0850277962151738,1.0850277962151738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9927271762054323,0.0,-0.9927271762054323,0.0,-0.9927271762054323,1.3489815189531904,1.011736139214893,0.3372453797382976,0.0,0.6744907594765952,,,,,,,,,,
motor_operacional_c7_v3_1::20260723115254.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.6862268986914881,0.0,-1.6862268986914881,0.0,-1.6862268986914881,0.0,-1.011736139214893,1.011736139214893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6744907594765952,-0.6744907594765952,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723115514.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-0.6744907594765952,0.6744907594765952,0.0,0.6744907594765952,0.0,-1.9436506316150999,1.9436506316150999,0.0,1.9436506316150999,,,,,,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723115851.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.6744907594765952,-0.3372453797382976,-0.3372453797382976,0.0,0.0,-1.9436506316150999,-0.9718253158075499,-0.9718253158075499,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723115955.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723120215.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,-0.987420882906575,0.987420882906575,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723120640.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,1.9436506316150999,0.9718253158075499,0.9718253158075499,0.0,1.9436506316150999,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,2.356060357495806,0.5890150893739515,1.7670452681218547,0.0,2.356060357495806,,,,,,,,,,
motor_operacional_c7_v3_1::20260723121014.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-3.0352084176446783,-2.697963037906381,-0.3372453797382976,0.0,-0.6744907594765952,-0.9927271762054323,-0.9927271762054323,0.0,0.0,0.0,0.0,0.4472135954999579,-0.4472135954999579,0.0,0.0,2.1291625896895083,2.1291625896895083,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723122205.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-1.1456439237389602,-1.1456439237389602,0.0,0.0,0.0,,,,,,-1.1456439237389602,-1.1456439237389602,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723122529.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.3607176581680833,-0.8431134493457441,-1.5176042088223392,0.0,-2.3607176581680833,2.0348712664640036,2.0348712664640036,0.0,0.0,0.0,-2.0386016303906316,-2.0386016303906316,0.0,0.0,0.0,-1.9720265943665387,-1.9720265943665387,0.0,0.0,0.0,-2.009592381171251,-2.009592381171251,0.0,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723122856.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6315539556208946,-1.1052194223365657,1.7367733779574601,0.0,0.6315539556208946,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,1.9720265943665387,0.9860132971832694,0.9860132971832694,0.0,1.9720265943665387,-1.9720265943665383,-0.9860132971832691,-0.9860132971832691,0.0,-1.9720265943665383,2.009592381171251,2.009592381171251,0.0,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723123419.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5549034948196396,0.5549034948196396,0.0,0.0,1.6862268986914881,1.011736139214893,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723123531.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.5058680696074465,-0.5058680696074465,0.0,0.0,0.0,-0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,0.49636358810271614,-0.49636358810271614,0.0,0.0,0.0,-1.9436506316150999,1.9436506316150999,0.0,1.9436506316150999,0.0,0.0,0.0,0.0,0.0,,,,,
motor_operacional_c7_v3_1::20260723124018.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,1.4512982389052005,-1.4512982389052005,0.0,0.0,-0.9860132971832694,0.0,-0.9860132971832694,0.0,0.0,0.0,1.242625304369271,-1.242625304369271,0.0,0.0,0.0,1.242625304369271,-1.242625304369271,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723124305.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.485250608738542,-0.31065632609231775,-2.174594282646224,0.0,-2.174594282646224,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723124529.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723124753.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.5176042088223392,1.1803588290840417,-2.697963037906381,0.0,-2.3607176581680833,-0.9860132971832694,0.0,-0.9860132971832694,0.0,0.0,,,,,,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723130011.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.287087499587462,0.0,-2.287087499587462,0.0,-2.287087499587462,,,,,,,,,,,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723130323.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.011736139214893,0.6744907594765952,0.3372453797382976,0.0,0.6744907594765952,1.011736139214893,0.6744907594765952,0.3372453797382976,0.0,0.6744907594765952,1.242625304369271,1.242625304369271,0.0,0.0,0.0,,,,,,,,,,,,,,,
motor_operacional_c7_v3_1::20260723130412.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,3.0352084176446783,2.3607176581680833,0.6744907594765952,0.0,0.6744907594765952,2.0816659994661326,0.0,2.0816659994661326,0.0,2.0816659994661326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723130835.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,3.0352084176446783,1.5176042088223392,1.5176042088223392,0.0,2.3607176581680833,2.3748516636630557,0.2638724070736728,2.1109792565893826,0.0,2.3748516636630557,-2.29128784747792,0.0,-2.29128784747792,0.0,-2.29128784747792,0.0,1.242625304369271,-1.242625304369271,0.0,0.0,,,,,,,,,,
motor_operacional_c7_v3_1::20260723132654.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.8431134493457441,1.1803588290840417,-0.3372453797382976,0.0,0.0,0.0,1.242625304369271,-1.242625304369271,0.0,0.0,-0.9860132971832694,0.0,-0.9860132971832694,0.0,0.0,0.9860132971832694,0.0,0.9860132971832694,0.0,0.0,,,,,,,,,,
