setup_id;candidato_id;cluster;lado;regra;feature_1;operador_1;limiar_1;feature_2;operador_2;limiar_2;stop_pontos;target_pontos;rr;protecao_gatilho_pct_target;protecao_resultado_pct_target;janela_horaria;hora_inicio;hora_fim;grupo_dias;dias_semana_numericos;score_otimizacao;trades;profit_factor;expectancia_pontos;resultado_total_pontos;max_drawdown_pontos;recovery_factor;pct_meses_positivos;folds;folds_positivos;pct_folds_positivos;trades_validacao;resultado_validacao_pontos;expectancia_media;expectancia_mediana;pf_medio;pf_mediano;drawdown_medio;drawdown_maximo;pior_fold_pontos;melhor_fold_pontos;degradacao_expectancia_mediana;degradacao_pf_mediana;robustez_expanding;folds_roll;folds_positivos_roll;pct_folds_positivos_roll;trades_validacao_roll;resultado_validacao_pontos_roll;expectancia_media_roll;expectancia_mediana_roll;pf_medio_roll;pf_mediano_roll;drawdown_medio_roll;drawdown_maximo_roll;pior_fold_pontos_roll;melhor_fold_pontos_roll;degradacao_expectancia_mediana_roll;degradacao_pf_mediana_roll;robustez_rolling;cenarios;cenarios_positivos;pct_cenarios_positivos;pior_resultado_pontos;pior_expectancia_pontos;pior_profit_factor;maior_drawdown_pontos;retencao_expectancia_mediana;retencao_pf_mediana;robustez_stress;sobrevive_choque_extremo;score_robustez_final;classe_robustez;aprovado_m10;ranking_geral
0db4d8020003f81c;6562ffa1fa78151d;4;COMPRA;adv_ratio_range_pontos_15s_60s > 0.820512820512 E adv_z_pre_15s_agressor_compra > -0.685831316376;adv_ratio_range_pontos_15s_60s;>;0,8205128205119789;adv_z_pre_15s_agressor_compra;>;-0,6858313163764299;800;1200;1,5;0,4;0,2;DIA_INTEIRO;;;QUA_QUI_SEX;2,3,4;85,0;168;999,0;674,2857142857143;113280,0;0,0;999,0;1,0;4;4;1,0;85;51120,0;598,4935064935065;624,0;999,0;999,0;0,0;0,0;5280,0;24240,0;0,9493916022296367;1,0;96,73783204459274;4;4;1,0;85;51120,0;598,4935064935065;624,0;999,0;999,0;0,0;0,0;5280,0;24240,0;1,033700390738528;1,0;97,75000000000001;9;9;1,0;45600,0;271,42857142857144;15,476190476190476;420,0;0,8516949152542374;1,0;96,04037288135594;True;97,70179714781084;EXCEPCIONAL;True;77
7c58c3dcb1735536;74b25adb53ef82d4;4;COMPRA;adv_ratio_volatilidade_close_pontos_15s_60s > 1.2948704724 E pre_30s_trades_incremento_soma > 15;adv_ratio_volatilidade_close_pontos_15s_60s;>;1,2948704724041395;pre_30s_trades_incremento_soma;>;15,0;800;1200;1,5;0,4;0,2;DIA_INTEIRO;;;SEG_QUA_SEX;0,2,4;85,0;150;999,0;688,0;103200,0;0,0;999,0;1,0;4;4;1,0;79;57360,0;692,3809523809524;714,2857142857142;999,0;999,0;0,0;0,0;7200,0;27600,0;1,1305741360089185;1,0;96,85000000000001;5;5;1,0;85;60720,0;665,9047619047619;640,0;999,0;999,0;0,0;0,0;3360,0;27600,0;0,972549019607843;1,0;97,20098039215686;9;9;1,0;50220,0;334,8;23,32;300,0;0,8546511627906976;1,0;96,18627906976744;True;97,62568695850433;EXCEPCIONAL;True;78
43309bf3e18b5816;cbcbb84e57efa9ad;4;COMPRA;adv_ratio_volatilidade_close_pontos_15s_60s > 1.2948704724 E adv_z_pre_30s_trades_incremento_soma > -0.821547507519;adv_ratio_volatilidade_close_pontos_15s_60s;>;1,2948704724041395;adv_z_pre_30s_trades_incremento_soma;>;-0,8215475075185504;800;1200;1,5;0,4;0,2;DIA_INTEIRO;;;SEG_QUA_SEX;0,2,4;85,0;150;999,0;688,0;103200,0;0,0;999,0;1,0;4;4;1,0;79;57360,0;692,3809523809524;714,2857142857142;999,0;999,0;0,0;0,0;7200,0;27600,0;1,1305741360089185;1,0;96,85000000000001;5;5;1,0;85;60720,0;665,9047619047619;640,0;999,0;999,0;0,0;0,0;3360,0;27600,0;0,972549019607843;1,0;97,20098039215686;9;9;1,0;50220,0;334,8;23,32;300,0;0,8546511627906976;1,0;96,18627906976744;True;97,62568695850433;EXCEPCIONAL;True;79
78af679214bbd19e;2ac2d52a9b5472bf;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E pre_120s_bid_size_medio_soma <= 129.857733505;pre_120s_ask_size_medio_soma;<=;90,31666666666666;pre_120s_bid_size_medio_soma;<=;129,85773350518676;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;180;999,0;666,6666666666666;120000,0;0,0;999,0;1,0;3;3;1,0;82;48480,0;558,1974448315912;605,7142857142857;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8977309044423137;1,0;95,25461808884627;4;4;1,0;107;68880,0;622,6480836236933;645,2961672473867;999,0;999,0;0,0;0,0;7680,0;28080,0;0,960890058451034;1,0;99,21780116902069;9;9;1,0;46680,0;259,3333333333333;13,448;510,0;0,85;1,0;95,944;True;97,53516662335137;EXCEPCIONAL;True;80
81748a71373770a9;511b925249ac36c5;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E adv_z_pre_120s_bid_size_medio_soma <= -0.606447999718;pre_120s_ask_size_medio_soma;<=;90,31666666666666;adv_z_pre_120s_bid_size_medio_soma;<=;-0,6064479997177702;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;180;999,0;666,6666666666666;120000,0;0,0;999,0;1,0;3;3;1,0;82;48480,0;558,1974448315912;605,7142857142857;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8977309044423137;1,0;95,25461808884627;4;4;1,0;107;68880,0;622,6480836236933;645,2961672473867;999,0;999,0;0,0;0,0;7680,0;28080,0;0,960890058451034;1,0;99,21780116902069;9;9;1,0;46680,0;259,3333333333333;13,448;510,0;0,85;1,0;95,944;True;97,53516662335137;EXCEPCIONAL;True;81
47e963b1eb52f769;6ce9b40046dca3a1;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E pre_120s_bid_size_medio_soma <= 129.857733505;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;pre_120s_bid_size_medio_soma;<=;129,85773350518676;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;180;999,0;666,6666666666666;120000,0;0,0;999,0;1,0;3;3;1,0;82;48480,0;558,1974448315912;605,7142857142857;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8977309044423137;1,0;95,25461808884627;4;4;1,0;107;68880,0;622,6480836236933;645,2961672473867;999,0;999,0;0,0;0,0;7680,0;28080,0;0,960890058451034;1,0;99,21780116902069;9;9;1,0;46680,0;259,3333333333333;13,448;510,0;0,85;1,0;95,944;True;97,53516662335137;EXCEPCIONAL;True;82
02b18486938115ba;5d5eb1e31bef840d;0;VENDA;adv_z_pre_120s_ask_size_medio_soma <= -1.32643356885 E adv_z_pre_120s_bid_size_medio_soma <= -0.606447999718;adv_z_pre_120s_ask_size_medio_soma;<=;-1,326433568854512;adv_z_pre_120s_bid_size_medio_soma;<=;-0,6064479997177702;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;180;999,0;666,6666666666666;120000,0;0,0;999,0;1,0;3;3;1,0;82;48480,0;558,1974448315912;605,7142857142857;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8977309044423137;1,0;95,25461808884627;4;4;1,0;107;68880,0;622,6480836236933;645,2961672473867;999,0;999,0;0,0;0,0;7680,0;28080,0;0,960890058451034;1,0;99,21780116902069;9;9;1,0;46680,0;259,3333333333333;13,448;510,0;0,85;1,0;95,944;True;97,53516662335137;EXCEPCIONAL;True;83
7501b0daa1e5d99e;dda8e2630414ca1b;4;COMPRA;adv_ratio_range_pontos_15s_60s > 0.820512820512 E adv_ratio_volatilidade_close_pontos_15s_60s > 0.917525524778;adv_ratio_range_pontos_15s_60s;>;0,8205128205119789;adv_ratio_volatilidade_close_pontos_15s_60s;>;0,9175255247781825;800;1200;1,5;0,4;0,2;DIA_INTEIRO;;;QUA_QUI_SEX;2,3,4;85,0;153;999,0;691,7647058823529;105840,0;0,0;999,0;1,0;4;4;1,0;79;50640,0;653,6538461538462;700,7142857142858;999,0;999,0;0,0;0,0;4560,0;24000,0;1,046153910372003;1,0;96,85000000000001;4;4;1,0;79;50640,0;653,6538461538462;700,7142857142858;999,0;999,0;0,0;0,0;4560,0;24000,0;1,1526132404181184;1,0;96,85000000000001;9;9;1,0;41130,0;268,8235294117647;16,233333333333334;300,0;0,8323412698412698;1,0;95,62853174603175;True;97,45427976190477;EXCEPCIONAL;True;84
bb98ad8fef80a6d0;689f8cfa659623f1;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E pre_60s_ask_size_medio_soma <= 67.0768756109;pre_120s_ask_size_medio_soma;<=;90,31666666666666;pre_60s_ask_size_medio_soma;<=;67,07687561094818;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;85
bf2b599663ee7cb9;d316b80e119e4db1;0;VENDA;pre_120s_ask_size_medio_soma <= 90.3166666667 E adv_z_pre_60s_ask_size_medio_soma <= -0.522587759325;pre_120s_ask_size_medio_soma;<=;90,31666666666666;adv_z_pre_60s_ask_size_medio_soma;<=;-0,522587759325445;800;1200;1,5;0,4;0,2;MADRUGADA;00:00;06:00;SEG_TER_QUA;0,1,2;85,0;181;999,0;664,3093922651934;120240,0;0,0;999,0;1,0;3;3;1,0;83;48720,0;552,6563192904656;589,0909090909091;999,0;999,0;0,0;0,0;7680,0;28080,0;0,8730933496034168;1,0;94,91186699206834;4;4;1,0;109;69360,0;612,9537779293877;636,9844789356985;999,0;999,0;0,0;0,0;7680,0;28080,0;0,9485387733724764;1,0;98,97077546744953;9;9;1,0;47010,0;259,72375690607737;14,058333333333334;510,0;0,8494677312042581;1,0;95,93069328010645;True;97,35145130610225;EXCEPCIONAL;True;86
