scenario_id;tp_mt5;sl_mt5;risk_reward;protecao_ativa;protecao_gatilho_pct_tp;protecao_trava_mt5;timeout_minutos;atraso_barras;entrada_preco;mesma_barra_tp_sl;all_trades;all_wins;all_losses;all_zeros;all_win_rate_pct;all_net_mt5_points;all_average_mt5_points;all_median_mt5_points;all_gross_profit;all_gross_loss;all_profit_factor;all_max_drawdown;all_mfe_average;all_mae_average;all_duration_average_seconds;all_tp_count;all_sl_count;all_protected_count;all_timeout_count;train_trades;train_wins;train_losses;train_zeros;train_win_rate_pct;train_net_mt5_points;train_average_mt5_points;train_median_mt5_points;train_gross_profit;train_gross_loss;train_profit_factor;train_max_drawdown;train_mfe_average;train_mae_average;train_duration_average_seconds;train_tp_count;train_sl_count;train_protected_count;train_timeout_count;val_trades;val_wins;val_losses;val_zeros;val_win_rate_pct;val_net_mt5_points;val_average_mt5_points;val_median_mt5_points;val_gross_profit;val_gross_loss;val_profit_factor;val_max_drawdown;val_mfe_average;val_mae_average;val_duration_average_seconds;val_tp_count;val_sl_count;val_protected_count;val_timeout_count;score_triagem;rank_triagem
216;2500,0;1500,0;1,6666666666666667;False;0,0;0,0;180;1;close;pior_caso;307;108;199;0;35,17915309446254;-28500,0;-92,83387622149837;-1500,0;270000,0;298500,0;0,9045226130653267;-49500,0;1605,0488599348535;-1671,3355048859935;619,5439739413681;108;199;0;0;214;70;144;0;32,71028037383177;-41000,0;-191,58878504672896;-1500,0;175000,0;216000,0;0,8101851851851852;-49500,0;1602,5700934579438;-1715,771028037383;518,6915887850467;70;144;0;0;93;38;55;0;40,86021505376344;12500,0;134,40860215053763;-1500,0;95000,0;82500,0;1,1515151515151516;-15000,0;1610,752688172043;-1569,0860215053763;851,6129032258065;38;55;0;0;62,771108467101776;77
125;2000,0;800,0;2,5;True;0,6;0,0;120;1;close;pior_caso;307;69;190;48;22,475570032573287;-14000,0;-45,60260586319218;-800,0;138000,0;152000,0;0,9078947368421053;-28800,0;1132,2475570032573;-1136,726384364821;370,1628664495114;69;190;48;0;214;43;135;36;20,093457943925234;-22000,0;-102,80373831775701;-800,0;86000,0;108000,0;0,7962962962962963;-28800,0;1077,3364485981308;-1172,8971962616822;272,803738317757;43;135;36;0;93;26;55;12;27,956989247311824;8000,0;86,02150537634408;-800,0;52000,0;44000,0;1,1818181818181819;-8000,0;1258,6021505376343;-1053,494623655914;594,1935483870968;26;55;12;0;62,689791305808335;78
128;2000,0;800,0;2,5;True;0,6;0,0;180;1;close;pior_caso;307;69;190;48;22,475570032573287;-14000,0;-45,60260586319218;-800,0;138000,0;152000,0;0,9078947368421053;-28800,0;1132,2475570032573;-1136,726384364821;370,1628664495114;69;190;48;0;214;43;135;36;20,093457943925234;-22000,0;-102,80373831775701;-800,0;86000,0;108000,0;0,7962962962962963;-28800,0;1077,3364485981308;-1172,8971962616822;272,803738317757;43;135;36;0;93;26;55;12;27,956989247311824;8000,0;86,02150537634408;-800,0;52000,0;44000,0;1,1818181818181819;-8000,0;1258,6021505376343;-1053,494623655914;594,1935483870968;26;55;12;0;62,689791305808335;79
231;2500,0;2500,0;1,0;True;0,7;0,0;60;1;close;pior_caso;307;131;142;34;42,671009771986974;-21850,0;-71,17263843648209;0,0;321475,0;343325,0;0,9363576785844316;-44400,0;1954,5602605863191;-1987,0521172638437;744,0390879478828;127;134;34;12;214;87;99;28;40,654205607476634;-31025,0;-144,97663551401868;0,0;211800,0;242825,0;0,8722330896736332;-44400,0;1969,392523364486;-2026,0514018691588;666,1682242990654;84;96;28;6;93;44;43;6;47,31182795698925;9175,0;98,65591397849462;0,0;109675,0;100500,0;1,0912935323383084;-17950,0;1920,4301075268818;-1897,3118279569892;923,2258064516129;43;38;6;6;62,66298981050321;80
230;2500,0;2500,0;1,0;True;0,6;0,0;60;1;close;pior_caso;307;122;134;51;39,73941368078176;-24350,0;-79,31596091205212;0,0;298975,0;323325,0;0,9246887806386762;-51900,0;1891,1237785016287;-1923,2899022801303;723,5179153094463;118;126;51;12;214;80;93;41;37,38317757009346;-33525,0;-156,65887850467288;0,0;194300,0;227825,0;0,8528475803796773;-51900,0;1890,53738317757;-1955,9579439252336;642,3364485981308;77;90;41;6;93;42;41;10;45,16129032258064;9175,0;98,65591397849462;0,0;104675,0;95500,0;1,0960732984293193;-15450,0;1892,47311827957;-1848,1182795698924;910,3225806451613;41;36;10;6;62,66069061576697;81
130;2000,0;800,0;2,5;False;0,0;0,0;60;1;close;pior_caso;307;85;222;0;27,68729641693811;-7900,0;-25,732899022801302;-800,0;168575,0;176475,0;0,9552344524720215;-24400,0;1157,328990228013;-1237,5407166123778;352,96416938110747;84;220;0;3;214;58;156;0;27,102803738317753;-10225,0;-47,7803738317757;-800,0;114575,0;124800,0;0,9180689102564102;-24400,0;1125,7009345794393;-1275,9345794392523;296,9158878504673;57;156;0;1;93;27;66;0;29,03225806451613;2325,0;25,0;-800,0;54000,0;51675,0;1,0449927431059507;-12075,0;1230,1075268817203;-1149,1935483870968;481,93548387096774;27;64;0;2;62,63551279431013;82
196;2500,0;1200,0;2,0833333333333335;True;0,5;0,0;120;1;close;pior_caso;307;77;176;54;25,0814332247557;-18700,0;-60,91205211726384;-1200,0;192500,0;211200,0;0,9114583333333334;-35100,0;1426,384364820847;-1384,201954397394;516,3517915309446;77;176;54;0;214;47;123;44;21,962616822429908;-30100,0;-140,65420560747663;-1200,0;117500,0;147600,0;0,7960704607046071;-34500,0;1412,9672897196263;-1420,0934579439252;420,5607476635514;47;123;44;0;93;30;53;10;32,25806451612903;11400,0;122,58064516129032;-1200,0;75000,0;63600,0;1,179245283018868;-13800,0;1457,258064516129;-1301,6129032258063;736,7741935483871;30;53;10;0;62,63231845584216;83
199;2500,0;1200,0;2,0833333333333335;True;0,5;0,0;180;1;close;pior_caso;307;77;176;54;25,0814332247557;-18700,0;-60,91205211726384;-1200,0;192500,0;211200,0;0,9114583333333334;-35100,0;1426,384364820847;-1384,201954397394;516,3517915309446;77;176;54;0;214;47;123;44;21,962616822429908;-30100,0;-140,65420560747663;-1200,0;117500,0;147600,0;0,7960704607046071;-34500,0;1412,9672897196263;-1420,0934579439252;420,5607476635514;47;123;44;0;93;30;53;10;32,25806451612903;11400,0;122,58064516129032;-1200,0;75000,0;63600,0;1,179245283018868;-13800,0;1457,258064516129;-1301,6129032258063;736,7741935483871;30;53;10;0;62,63231845584216;84
121;2000,0;800,0;2,5;True;0,5;0,0;60;1;close;pior_caso;307;65;176;66;21,172638436482085;-11100,0;-36,156351791530945;-800,0;128575,0;139675,0;0,9205298013245033;-24000,0;1100,0;-1067,915309446254;314,85342019543975;64;174;66;3;214;42;123;49;19,626168224299064;-15825,0;-73,94859813084112;-800,0;82575,0;98400,0;0,8391768292682927;-24000,0;1062,6168224299065;-1087,5;252,05607476635515;41;123;49;1;93;23;53;17;24,731182795698924;4725,0;50,806451612903224;-800,0;46000,0;41275,0;1,1144760751059963;-7675,0;1186,021505376344;-1022,8494623655914;459,35483870967744;23;51;17;2;62,62662114681251;85
272;3000,0;1500,0;2,0;True;0,6;0,0;180;1;close;pior_caso;307;82;183;42;26,710097719869708;-28500,0;-92,83387622149837;-1500,0;246000,0;274500,0;0,8961748633879781;-48000,0;1682,57328990228;-1664,4951140065148;669,9674267100977;82;183;42;0;214;51;129;34;23,83177570093458;-40500,0;-189,25233644859813;-1500,0;153000,0;193500,0;0,7906976744186046;-48000,0;1675,7009345794393;-1698,247663551402;569,4392523364486;51;129;34;0;93;31;54;8;33,33333333333333;12000,0;129,03225806451613;-1500,0;93000,0;81000,0;1,1481481481481481;-13500,0;1698,3870967741937;-1586,8279569892472;901,2903225806451;31;54;8;0;62,62397091000412;86
124;2000,0;800,0;2,5;True;0,5;0,0;120;1;close;pior_caso;307;64;175;68;20,846905537459286;-12000,0;-39,08794788273616;-800,0;128000,0;140000,0;0,9142857142857143;-25200,0;1107,1661237785017;-1070,928338762215;353,5504885993485;64;175;68;0;214;41;124;49;19,158878504672895;-17200,0;-80,37383177570094;-800,0;82000,0;99200,0;0,8266129032258065;-24000,0;1063,3177570093458;-1091,822429906542;261,02803738317755;41;124;49;0;93;23;51;19;24,731182795698924;5200,0;55,913978494623656;-800,0;46000,0;40800,0;1,1274509803921569;-7200,0;1208,0645161290322;-1022,8494623655914;566,4516129032259;23;51;19;0;62,622986974847485;87
127;2000,0;800,0;2,5;True;0,5;0,0;180;1;close;pior_caso;307;64;175;68;20,846905537459286;-12000,0;-39,08794788273616;-800,0;128000,0;140000,0;0,9142857142857143;-25200,0;1107,1661237785017;-1070,928338762215;353,5504885993485;64;175;68;0;214;41;124;49;19,158878504672895;-17200,0;-80,37383177570094;-800,0;82000,0;99200,0;0,8266129032258065;-24000,0;1063,3177570093458;-1091,822429906542;261,02803738317755;41;124;49;0;93;23;51;19;24,731182795698924;5200,0;55,913978494623656;-800,0;46000,0;40800,0;1,1274509803921569;-7200,0;1208,0645161290322;-1022,8494623655914;566,4516129032259;23;51;19;0;62,622986974847485;88
11;1000,0;800,0;1,25;False;0,0;0,0;120;1;close;pior_caso;307;130;177;0;42,34527687296417;-11600,0;-37,785016286644954;-800,0;130000,0;141600,0;0,9180790960451978;-21600,0;978,5830618892509;-1018,0781758957655;278,3061889250814;130;177;0;0;214;88;126;0;41,1214953271028;-12800,0;-59,81308411214953;-800,0;88000,0;100800,0;0,873015873015873;-21600,0;985,0467289719626;-1042,056074766355;202,99065420560748;88;126;0;0;93;42;51;0;45,16129032258064;1200,0;12,903225806451612;-800,0;42000,0;40800,0;1,0294117647058822;-5400,0;963,7096774193549;-962,9032258064516;451,61290322580646;42;51;0;0;62,58350383923883;89
12;1000,0;800,0;1,25;False;0,0;0,0;180;1;close;pior_caso;307;130;177;0;42,34527687296417;-11600,0;-37,785016286644954;-800,0;130000,0;141600,0;0,9180790960451978;-21600,0;978,5830618892509;-1018,0781758957655;278,3061889250814;130;177;0;0;214;88;126;0;41,1214953271028;-12800,0;-59,81308411214953;-800,0;88000,0;100800,0;0,873015873015873;-21600,0;985,0467289719626;-1042,056074766355;202,99065420560748;88;126;0;0;93;42;51;0;45,16129032258064;1200,0;12,903225806451612;-800,0;42000,0;40800,0;1,0294117647058822;-5400,0;963,7096774193549;-962,9032258064516;451,61290322580646;42;51;0;0;62,58350383923883;90
220;2500,0;2000,0;1,25;True;0,5;0,0;120;1;close;pior_caso;307;101;141;65;32,89902280130293;-29500,0;-96,09120521172639;0,0;252500,0;282000,0;0,8953900709219859;-49000,0;1699,4299674267102;-1749,1042345276874;692,0521172638437;101;141;65;0;214;63;99;52;29,439252336448597;-40500,0;-189,25233644859813;0,0;157500,0;198000,0;0,7954545454545454;-44500,0;1673,3644859813085;-1784,5794392523364;579,2523364485982;63;99;52;0;93;38;42;13;40,86021505376344;11000,0;118,27956989247312;0,0;95000,0;84000,0;1,130952380952381;-13000,0;1759,4086021505377;-1667,47311827957;951,6129032258065;38;42;13;0;62,558504489270355;91
223;2500,0;2000,0;1,25;True;0,5;0,0;180;1;close;pior_caso;307;101;141;65;32,89902280130293;-29500,0;-96,09120521172639;0,0;252500,0;282000,0;0,8953900709219859;-49000,0;1699,4299674267102;-1749,1042345276874;692,0521172638437;101;141;65;0;214;63;99;52;29,439252336448597;-40500,0;-189,25233644859813;0,0;157500,0;198000,0;0,7954545454545454;-44500,0;1673,3644859813085;-1784,5794392523364;579,2523364485982;63;99;52;0;93;38;42;13;40,86021505376344;11000,0;118,27956989247312;0,0;95000,0;84000,0;1,130952380952381;-13000,0;1759,4086021505377;-1667,47311827957;951,6129032258065;38;42;13;0;62,558504489270355;92
261;3000,0;1200,0;2,5;True;0,7;0,0;180;1;close;pior_caso;307;74;200;33;24,104234527687296;-18000,0;-58,63192182410423;-1200,0;222000,0;240000,0;0,925;-38400,0;1578,501628664495;-1557,1661237785017;615,2442996742672;74;200;33;0;214;47;140;27;21,962616822429908;-27000,0;-126,16822429906541;-1200,0;141000,0;168000,0;0,8392857142857143;-38400,0;1588,0841121495328;-1609,1121495327102;531,588785046729;47;140;27;0;93;27;60;6;29,03225806451613;9000,0;96,7741935483871;-1200,0;81000,0;72000,0;1,125;-15600,0;1556,4516129032259;-1437,6344086021506;807,741935483871;27;60;6;0;62,54034848333851;93
269;3000,0;1500,0;2,0;True;0,6;0,0;120;1;close;pior_caso;307;82;183;42;26,710097719869708;-29225,0;-95,19543973941369;-1500,0;245275,0;274500,0;0,8935336976320583;-48000,0;1677,3615635179153;-1664,4951140065148;663,3224755700326;80;183;42;2;214;51;129;34;23,83177570093458;-40500,0;-189,25233644859813;-1500,0;153000,0;193500,0;0,7906976744186046;-48000,0;1675,7009345794393;-1698,247663551402;569,4392523364486;51;129;34;0;93;31;54;8;33,33333333333333;11275,0;121,23655913978494;-1500,0;92275,0;81000,0;1,1391975308641975;-13500,0;1681,1827956989248;-1586,8279569892472;879,3548387096774;29;54;8;2;62,519644940532224;94
254;3000,0;1200,0;2,5;True;0,6;0,0;60;1;close;pior_caso;307;76;195;36;24,7557003257329;-12150,0;-39,57654723127036;-1200,0;219475,0;231625,0;0,9475445223961144;-30500,0;1544,7068403908795;-1523,2084690553745;507,1661237785016;71;192;36;8;214;50;134;30;23,364485981308412;-18050,0;-84,34579439252336;-1200,0;142300,0;160350,0;0,8874337386966011;-30500,0;1572,4299065420562;-1566,3551401869158;457,2897196261682;46;133;30;5;93;26;61;6;27,956989247311824;5900,0;63,44086021505376;-1200,0;77175,0;71275,0;1,0827779726411786;-16300,0;1480,9139784946237;-1423,9247311827958;621,9354838709677;25;59;6;3;62,514065063988504;95
258;3000,0;1200,0;2,5;True;0,7;0,0;120;1;close;pior_caso;307;74;200;33;24,104234527687296;-18725,0;-60,99348534201955;-1200,0;221275,0;240000,0;0,9219791666666667;-38400,0;1573,2899022801303;-1557,1661237785017;608,5993485342019;72;200;33;2;214;47;140;27;21,962616822429908;-27000,0;-126,16822429906541;-1200,0;141000,0;168000,0;0,8392857142857143;-38400,0;1588,0841121495328;-1609,1121495327102;531,588785046729;47;140;27;0;93;27;60;6;29,03225806451613;8275,0;88,97849462365592;-1200,0;80275,0;72000,0;1,1149305555555555;-15600,0;1539,247311827957;-1437,6344086021506;785,8064516129032;25;60;6;2;62,43361423302072;96
271;3000,0;1500,0;2,0;True;0,5;0,0;180;1;close;pior_caso;307;75;175;57;24,429967426710096;-37500,0;-122,14983713355049;-1500,0;225000,0;262500,0;0,8571428571428571;-58500,0;1625,4885993485343;-1611,156351791531;652,5732899022802;75;175;57;0;214;44;123;47;20,5607476635514;-52500,0;-245,3271028037383;-1500,0;132000,0;184500,0;0,7154471544715447;-57000,0;1593,8084112149534;-1640,303738317757;545,3271028037383;44;123;47;0;93;31;52;10;33,33333333333333;15000,0;161,29032258064515;-1500,0;93000,0;78000,0;1,1923076923076923;-12000,0;1698,3870967741937;-1544,0860215053763;899,3548387096774;31;52;10;0;62,43128538075784;97
253;3000,0;1200,0;2,5;True;0,5;0,0;60;1;close;pior_caso;307;70;186;51;22,80130293159609;-19350,0;-63,02931596091205;-1200,0;201475,0;220825,0;0,9123740518510133;-36650,0;1495,2768729641693;-1473,5342019543973;490,94462540716614;65;183;51;8;214;44;127;43;20,5607476635514;-27650,0;-129,20560747663552;-1200,0;124300,0;151950,0;0,8180322474498191;-36050,0;1501,518691588785;-1510,3971962616822;434,57943925233644;40;126;43;5;93;26;59;8;27,956989247311824;8300,0;89,24731182795699;-1200,0;77175,0;68875,0;1,120508166969147;-13900,0;1480,9139784946237;-1388,7096774193549;620,6451612903226;25;57;8;3;62,362591442580005;98
268;3000,0;1500,0;2,0;True;0,5;0,0;120;1;close;pior_caso;307;75;175;57;24,429967426710096;-38225,0;-124,51140065146579;-1500,0;224275,0;262500,0;0,8543809523809524;-58500,0;1620,2768729641693;-1611,156351791531;645,9283387622149;73;175;57;2;214;44;123;47;20,5607476635514;-52500,0;-245,3271028037383;-1500,0;132000,0;184500,0;0,7154471544715447;-57000,0;1593,8084112149534;-1640,303738317757;545,3271028037383;44;123;47;0;93;31;52;10;33,33333333333333;14275,0;153,49462365591398;-1500,0;92275,0;78000,0;1,1830128205128205;-12000,0;1681,1827956989248;-1544,0860215053763;877,4193548387096;29;52;10;2;62,327083588648904;99
122;2000,0;800,0;2,5;True;0,6;0,0;60;1;close;pior_caso;307;69;191;47;22,475570032573287;-15100,0;-49,185667752442995;-800,0;136575,0;151675,0;0,9004450304928301;-27600,0;1121,0912052117264;-1133,71335504886;327,557003257329;68;189;47;3;214;44;134;36;20,5607476635514;-20625,0;-96,3785046728972;-800,0;86575,0;107200,0;0,8076026119402985;-27600,0;1076,6355140186915;-1168,5747663551401;263,8317757009346;43;134;36;1;93;25;57;11;26,881720430107524;5525,0;59,40860215053763;-800,0;50000,0;44475,0;1,1242270938729624;-9275,0;1223,3870967741937;-1053,494623655914;474,19354838709677;25;55;11;2;62,29088505039221;100
