campaign_id;direction;side;start_time;end_time;duration_seconds;candle_count;timeframe_base_min;open;high;low;close;movement_signed;movement_abs;range;mfe_points;mae_points;max_state_count;total_state_count;date;start_hour;state_count_start;state_count_end;state_count_mean;state_count_min;state_count_max;spread_atual_last_start;spread_atual_last_end;spread_atual_last_mean;spread_atual_last_min;spread_atual_last_max;imbalance_atual_last_start;imbalance_atual_last_end;imbalance_atual_last_mean;imbalance_atual_last_min;imbalance_atual_last_max;delta30_sum_start;delta30_sum_end;delta30_sum_mean;delta30_sum_min;delta30_sum_max;delta10_sum_start;delta10_sum_end;delta10_sum_mean;delta10_sum_min;delta10_sum_max;compra30_last_start;compra30_last_end;compra30_last_mean;compra30_last_min;compra30_last_max;venda30_last_start;venda30_last_end;venda30_last_mean;venda30_last_min;venda30_last_max;saldo30_last_start;saldo30_last_end;saldo30_last_mean;saldo30_last_min;saldo30_last_max;compra10_last_start;compra10_last_end;compra10_last_mean;compra10_last_min;compra10_last_max;venda10_last_start;venda10_last_end;venda10_last_mean;venda10_last_min;venda10_last_max;saldo10_last_start;saldo10_last_end;saldo10_last_mean;saldo10_last_min;saldo10_last_max;razao_compra30_last_start;razao_compra30_last_end;razao_compra30_last_mean;razao_compra30_last_min;razao_compra30_last_max;razao_venda30_last_start;razao_venda30_last_end;razao_venda30_last_mean;razao_venda30_last_min;razao_venda30_last_max;vel15_last_start;vel15_last_end;vel15_last_mean;vel15_last_min;vel15_last_max;vel5_last_start;vel5_last_end;vel5_last_mean;vel5_last_min;vel5_last_max;vel_anterior_last_start;vel_anterior_last_end;vel_anterior_last_mean;vel_anterior_last_min;vel_anterior_last_max;aceleracao_last_start;aceleracao_last_end;aceleracao_last_mean;aceleracao_last_min;aceleracao_last_max;desloc15_last_start;desloc15_last_end;desloc15_last_mean;desloc15_last_min;desloc15_last_max;topo_30s_last_start;topo_30s_last_end;topo_30s_last_mean;topo_30s_last_min;topo_30s_last_max;fundo_30s_last_start;fundo_30s_last_end;fundo_30s_last_mean;fundo_30s_last_min;fundo_30s_last_max;rompimento_compra_last_start;rompimento_compra_last_end;rompimento_compra_last_mean;rompimento_compra_last_min;rompimento_compra_last_max;rompimento_venda_last_start;rompimento_venda_last_end;rompimento_venda_last_mean;rompimento_venda_last_min;rompimento_venda_last_max;continuidade_2s_last_start;continuidade_2s_last_end;continuidade_2s_last_mean;continuidade_2s_last_min;continuidade_2s_last_max;ticks_s_sum_start;ticks_s_sum_end;ticks_s_sum_mean;ticks_s_sum_min;ticks_s_sum_max;ticks_s_sum_sum;score_spread_last_start;score_spread_last_end;score_spread_last_mean;score_spread_last_min;score_spread_last_max;spread_pct_120_60_last_start;spread_pct_120_60_last_end;spread_pct_120_60_last_mean;spread_pct_120_60_last_min;spread_pct_120_60_last_max;spread_pct_60_last_start;spread_pct_60_last_end;spread_pct_60_last_mean;spread_pct_60_last_min;spread_pct_60_last_max;spread_pct_30_last_start;spread_pct_30_last_end;spread_pct_30_last_mean;spread_pct_30_last_min;spread_pct_30_last_max;spread_pct_15_last_start;spread_pct_15_last_end;spread_pct_15_last_mean;spread_pct_15_last_min;spread_pct_15_last_max;spread_pct_5_last_start;spread_pct_5_last_end;spread_pct_5_last_mean;spread_pct_5_last_min;spread_pct_5_last_max;spread_medio_30_last_start;spread_medio_30_last_end;spread_medio_30_last_mean;spread_medio_30_last_min;spread_medio_30_last_max;spread_max_30_last_start;spread_max_30_last_end;spread_max_30_last_mean;spread_max_30_last_min;spread_max_30_last_max;qtd_swings_confirmados_sum_start;qtd_swings_confirmados_sum_end;qtd_swings_confirmados_sum_mean;qtd_swings_confirmados_sum_min;qtd_swings_confirmados_sum_max;ultimo_topo_last_start;ultimo_topo_last_end;ultimo_topo_last_mean;ultimo_topo_last_min;ultimo_topo_last_max;topo_anterior_last_start;topo_anterior_last_end;topo_anterior_last_mean;topo_anterior_last_min;topo_anterior_last_max;ultimo_fundo_last_start;ultimo_fundo_last_end;ultimo_fundo_last_mean;ultimo_fundo_last_min;ultimo_fundo_last_max;fundo_anterior_last_start;fundo_anterior_last_end;fundo_anterior_last_mean;fundo_anterior_last_min;fundo_anterior_last_max;amplitude_swings_last_start;amplitude_swings_last_end;amplitude_swings_last_mean;amplitude_swings_last_min;amplitude_swings_last_max;eficiencia_swings_last_start;eficiencia_swings_last_end;eficiencia_swings_last_mean;eficiencia_swings_last_min;eficiencia_swings_last_max;swing_mais_recente_preco_last_start;swing_mais_recente_preco_last_end;swing_mais_recente_preco_last_mean;swing_mais_recente_preco_last_min;swing_mais_recente_preco_last_max;confirmacoes_candidata_last_start;confirmacoes_candidata_last_end;confirmacoes_candidata_last_mean;confirmacoes_candidata_last_min;confirmacoes_candidata_last_max;nivel_invalidation_last_start;nivel_invalidation_last_end;nivel_invalidation_last_mean;nivel_invalidation_last_min;nivel_invalidation_last_max;aprovado_max_start;aprovado_max_end;aprovado_max_mean;aprovado_max_min;aprovado_max_max;score_last_start;score_last_end;score_last_mean;score_last_min;score_last_max;score_base_dna_last_start;score_base_dna_last_end;score_base_dna_last_mean;score_base_dna_last_min;score_base_dna_last_max;ajuste_estrutura_last_start;ajuste_estrutura_last_end;ajuste_estrutura_last_mean;ajuste_estrutura_last_min;ajuste_estrutura_last_max;score_oposto_last_start;score_oposto_last_end;score_oposto_last_mean;score_oposto_last_min;score_oposto_last_max;diferenca_score_last_start;diferenca_score_last_end;diferenca_score_last_mean;diferenca_score_last_min;diferenca_score_last_max;gate_delta30_sum_start;gate_delta30_sum_end;gate_delta30_sum_mean;gate_delta30_sum_min;gate_delta30_sum_max;gate_saldo30_max_start;gate_saldo30_max_end;gate_saldo30_max_mean;gate_saldo30_max_min;gate_saldo30_max_max;gate_vel15_max_start;gate_vel15_max_end;gate_vel15_max_mean;gate_vel15_max_min;gate_vel15_max_max;gate_aceleracao_max_start;gate_aceleracao_max_end;gate_aceleracao_max_mean;gate_aceleracao_max_min;gate_aceleracao_max_max;gate_rompimento_max_start;gate_rompimento_max_end;gate_rompimento_max_mean;gate_rompimento_max_min;gate_rompimento_max_max;gate_continuidade_max_start;gate_continuidade_max_end;gate_continuidade_max_mean;gate_continuidade_max_min;gate_continuidade_max_max;gate_atividade_max_start;gate_atividade_max_end;gate_atividade_max_mean;gate_atividade_max_min;gate_atividade_max_max;hard_gates_ok_max_start;hard_gates_ok_max_end;hard_gates_ok_max_mean;hard_gates_ok_max_min;hard_gates_ok_max_max;qtd_hard_gates_ok_sum_start;qtd_hard_gates_ok_sum_end;qtd_hard_gates_ok_sum_mean;qtd_hard_gates_ok_sum_min;qtd_hard_gates_ok_sum_max;hard_gates_compra_ok_max_start;hard_gates_compra_ok_max_end;hard_gates_compra_ok_max_mean;hard_gates_compra_ok_max_min;hard_gates_compra_ok_max_max;qtd_hard_gates_compra_ok_sum_start;qtd_hard_gates_compra_ok_sum_end;qtd_hard_gates_compra_ok_sum_mean;qtd_hard_gates_compra_ok_sum_min;qtd_hard_gates_compra_ok_sum_max;hard_gates_venda_ok_max_start;hard_gates_venda_ok_max_end;hard_gates_venda_ok_max_mean;hard_gates_venda_ok_max_min;hard_gates_venda_ok_max_max;qtd_hard_gates_venda_ok_sum_start;qtd_hard_gates_venda_ok_sum_end;qtd_hard_gates_venda_ok_sum_mean;qtd_hard_gates_venda_ok_sum_min;qtd_hard_gates_venda_ok_sum_max;score_compra_last_start;score_compra_last_end;score_compra_last_mean;score_compra_last_min;score_compra_last_max;score_venda_last_start;score_venda_last_end;score_venda_last_mean;score_venda_last_min;score_venda_last_max;score_compra_base_last_start;score_compra_base_last_end;score_compra_base_last_mean;score_compra_base_last_min;score_compra_base_last_max;score_venda_base_last_start;score_venda_base_last_end;score_venda_base_last_mean;score_venda_base_last_min;score_venda_base_last_max;ajuste_estrutura_compra_last_start;ajuste_estrutura_compra_last_end;ajuste_estrutura_compra_last_mean;ajuste_estrutura_compra_last_min;ajuste_estrutura_compra_last_max;ajuste_estrutura_venda_last_start;ajuste_estrutura_venda_last_end;ajuste_estrutura_venda_last_mean;ajuste_estrutura_venda_last_min;ajuste_estrutura_venda_last_max;campanha_ativa_max_start;campanha_ativa_max_end;campanha_ativa_max_mean;campanha_ativa_max_min;campanha_ativa_max_max;campanha_entradas_last_start;campanha_entradas_last_end;campanha_entradas_last_mean;campanha_entradas_last_min;campanha_entradas_last_max;campanha_pullback_max_start;campanha_pullback_max_end;campanha_pullback_max_mean;campanha_pullback_max_min;campanha_pullback_max_max;ticks_sum_start;ticks_sum_end;ticks_sum_mean;ticks_sum_min;ticks_sum_max;ticks_sum_sum;spread_last_start;spread_last_end;spread_last_mean;spread_last_min;spread_last_max;imbalance_last_start;imbalance_last_end;imbalance_last_mean;imbalance_last_min;imbalance_last_max;campaign_seq
2;1;COMPRA;2026-07-17 17:41:00;2026-07-17 17:42:00;60,0;1;1;28761,0;28761,25;28759,25;28760,0;-1,0;1,0;2,0;0,25;-1,75;5;5;2026-07-17;17;5,0;5,0;5,0;5,0;5,0;0,75;0,75;0,75;0,75;0,75;1,5;1,5;1,5;1,5;1,5;-8,0;-8,0;-8,0;-8,0;-8,0;15,0;15,0;15,0;15,0;15,0;37,0;37,0;37,0;37,0;37,0;38,0;38,0;38,0;38,0;38,0;-1,0;-1,0;-1,0;-1,0;-1,0;21,0;21,0;21,0;21,0;21,0;9,0;9,0;9,0;9,0;9,0;12,0;12,0;12,0;12,0;12,0;0,9743589743589745;0,9743589743589745;0,9743589743589745;0,9743589743589745;0,9743589743589745;1,0263157894736843;1,0263157894736843;1,0263157894736843;1,0263157894736843;1,0263157894736843;0,0206406869220607;0,0206406869220607;0,0206406869220607;0,0206406869220607;0,0206406869220607;0,2925687536571094;0,2925687536571094;0,2925687536571094;0,2925687536571094;0,2925687536571094;-0,0436986540814542;-0,0436986540814542;-0,0436986540814542;-0,0436986540814542;-0,0436986540814542;0,3362674077385637;0,3362674077385637;0,3362674077385637;0,3362674077385637;0,3362674077385637;0,25;0,25;0,25;0,25;0,25;28761,0;28761,0;28761,0;28761,0;28761,0;28758,0;28758,0;28758,0;28758,0;28758,0;-1,0;-1,0;-1,0;-1,0;-1,0;-2,0;-2,0;-2,0;-2,0;-2,0;0,5;0,5;0,5;0,5;0,5;150,42206512657785;150,42206512657785;150,42206512657785;150,42206512657785;150,42206512657785;150,42206512657785;10,0;10,0;10,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,654320987654321;0,654320987654321;0,654320987654321;0,654320987654321;0,654320987654321;1,0;1,0;1,0;1,0;1,0;60,0;60,0;60,0;60,0;60,0;28761,0;28761,0;28761,0;28761,0;28761,0;28762,0;28762,0;28762,0;28762,0;28762,0;28758,0;28758,0;28758,0;28758,0;28758,0;28757,25;28757,25;28757,25;28757,25;28757,25;8,0;8,0;8,0;8,0;8,0;0,2212389380530973;0,2212389380530973;0,2212389380530973;0,2212389380530973;0,2212389380530973;28761,0;28761,0;28761,0;28761,0;28761,0;0,0;0,0;0,0;0,0;0,0;28758,0;28758,0;28758,0;28758,0;28758,0;0,0;0,0;0,0;0,0;0,0;57,0;57,0;57,0;57,0;57,0;49,0;49,0;49,0;49,0;49,0;8,0;8,0;8,0;8,0;8,0;8,0;8,0;8,0;8,0;8,0;49,0;49,0;49,0;49,0;49,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;16,0;16,0;16,0;16,0;16,0;0,0;0,0;0,0;0,0;0,0;15,0;15,0;15,0;15,0;15,0;0,0;0,0;0,0;0,0;0,0;12,0;12,0;12,0;12,0;12,0;57,0;57,0;57,0;57,0;57,0;8,0;8,0;8,0;8,0;8,0;49,0;49,0;49,0;49,0;49,0;14,0;14,0;14,0;14,0;14,0;8,0;8,0;8,0;8,0;8,0;-6,0;-6,0;-6,0;-6,0;-6,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;150,42206512657785;150,42206512657785;150,42206512657785;150,42206512657785;150,42206512657785;150,42206512657785;0,75;0,75;0,75;0,75;0,75;1,5;1,5;1,5;1,5;1,5;1
3;-1;VENDA;2026-07-17 17:42:00;2026-07-17 17:43:00;60,0;1;1;28759,25;28760,25;28756,75;28759,0;0,25;0,25;3,5;2,5;-1,0;5;5;2026-07-17;17;5,0;5,0;5,0;5,0;5,0;0,75;0,75;0,75;0,75;0,75;0,5;0,5;0,5;0,5;0,5;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;35,0;35,0;35,0;35,0;35,0;39,0;39,0;39,0;39,0;39,0;-4,0;-4,0;-4,0;-4,0;-4,0;19,0;19,0;19,0;19,0;19,0;3,0;3,0;3,0;3,0;3,0;16,0;16,0;16,0;16,0;16,0;0,9;0,9;0,9;0,9;0,9;1,1111111111111112;1,1111111111111112;1,1111111111111112;1,1111111111111112;1,1111111111111112;0,1678753693258125;0,1678753693258125;0,1678753693258125;0,1678753693258125;0,1678753693258125;0,3572157583180241;0,3572157583180241;0,3572157583180241;0,3572157583180241;0,3572157583180241;0,0759416767922235;0,0759416767922235;0,0759416767922235;0,0759416767922235;0,0759416767922235;0,2812740815258005;0,2812740815258005;0,2812740815258005;0,2812740815258005;0,2812740815258005;2,5;2,5;2,5;2,5;2,5;28759,0;28759,0;28759,0;28759,0;28759,0;28755,5;28755,5;28755,5;28755,5;28755,5;0,0;0,0;0,0;0,0;0,0;-3,5;-3,5;-3,5;-3,5;-3,5;0,25;0,25;0,25;0,25;0,25;123,6501675791775;123,6501675791775;123,6501675791775;123,6501675791775;123,6501675791775;123,6501675791775;10,0;10,0;10,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7092391304347826;0,7092391304347826;0,7092391304347826;0,7092391304347826;0,7092391304347826;1,25;1,25;1,25;1,25;1,25;60,0;60,0;60,0;60,0;60,0;28761,0;28761,0;28761,0;28761,0;28761,0;28762,0;28762,0;28762,0;28762,0;28762,0;28755,5;28755,5;28755,5;28755,5;28755,5;28758,0;28758,0;28758,0;28758,0;28758,0;8,0;8,0;8,0;8,0;8,0;0,0454545454545454;0,0454545454545454;0,0454545454545454;0,0454545454545454;0,0454545454545454;28755,5;28755,5;28755,5;28755,5;28755,5;1,0;1,0;1,0;1,0;1,0;28758,0;28758,0;28758,0;28758,0;28758,0;0,0;0,0;0,0;0,0;0,0;70,0;70,0;70,0;70,0;70,0;62,0;62,0;62,0;62,0;62,0;8,0;8,0;8,0;8,0;8,0;17,0;17,0;17,0;17,0;17,0;53,0;53,0;53,0;53,0;53,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;18,0;18,0;18,0;18,0;18,0;0,0;0,0;0,0;0,0;0,0;16,0;16,0;16,0;16,0;16,0;0,0;0,0;0,0;0,0;0,0;11,0;11,0;11,0;11,0;11,0;70,0;70,0;70,0;70,0;70,0;17,0;17,0;17,0;17,0;17,0;62,0;62,0;62,0;62,0;62,0;19,0;19,0;19,0;19,0;19,0;8,0;8,0;8,0;8,0;8,0;-2,0;-2,0;-2,0;-2,0;-2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;123,6501675791775;123,6501675791775;123,6501675791775;123,6501675791775;123,6501675791775;123,6501675791775;0,75;0,75;0,75;0,75;0,75;0,5;0,5;0,5;0,5;0,5;2
4;1;COMPRA;2026-07-17 17:43:00;2026-07-17 17:46:00;180,0;3;1;28758,5;28764,0;28757,5;28764,0;5,5;5,5;6,5;5,5;-1,0;5;11;2026-07-17;17;5,0;1,0;3,6666666666666665;1,0;5,0;0,5;0,5;0,5833333333333334;0,5;0,75;1,0;3,0;1,7777777777777777;1,0;3,0;-40,0;48,0;-0,6666666666666666;-40,0;48,0;-25,0;29,0;3,6666666666666665;-25,0;29,0;13,0;68,0;40,666666666666664;13,0;68,0;14,0;20,0;20,0;14,0;26,0;-1,0;48,0;20,666666666666668;-1,0;48,0;4,0;35,0;20,666666666666668;4,0;35,0;5,0;5,0;5,666666666666667;5,0;7,0;-1,0;30,0;15,0;-1,0;30,0;0,9333333333333332;3,2857142857142856;1,9248677248677248;0,9333333333333332;3,2857142857142856;1,0714285714285714;0,3043478260869565;0,6728778467908904;0,3043478260869565;1,0714285714285714;0,0167638972708375;0,2650176678445229;0,12830089935762484;0,0167638972708375;0,2650176678445229;0,0;0,7125407166123778;0,27872689234919684;0,0;0,7125407166123778;-0,0265533722782793;0,0284026357645989;0,028558748199102164;-0,0265533722782793;0,0838269811109869;0,0265533722782793;0,6841380808477788;0,25016814415009464;0,0265533722782793;0,6841380808477788;0,25;3,75;1,8333333333333333;0,25;3,75;28760,0;28761,0;28760,416666666668;28760,0;28761,0;28758,5;28757,75;28758,0;28757,75;28758,5;-0,5;3,0;0,75;-0,5;3,0;-1,0;-6,25;-3,1666666666666665;-6,25;-1,0;0,5;2,5;1,0833333333333333;0,25;2,5;87,12794831860793;20,28268551236749;71,57774507735174;20,28268551236749;107,32260140107977;214,7332352320552;10,0;10,0;10,0;10,0;10,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5448717948717948;0,5963855421686747;0,6030068316450689;0,5448717948717948;0,6677631578947368;0,75;1,25;1,0833333333333333;0,75;1,25;60,0;12,0;44,0;12,0;60,0;28760,0;28759,25;28759,5;28759,25;28760,0;28759,5;28760,0;28759,833333333332;28759,5;28760,0;28757,5;28756,5;28756,833333333332;28756,5;28757,5;28755,5;28757,5;28756,833333333332;28755,5;28757,5;7,25;6,5;6,75;6,5;7,25;0,0948905109489051;0,0;0,0316301703163017;0,0;0,0948905109489051;28760,0;28759,25;28759,5;28759,25;28760,0;0,0;1,0;0,6666666666666666;0,0;1,0;28758,0;28758,0;28758,0;28758,0;28758,0;0,0;1,0;0,3333333333333333;0,0;1,0;42,0;100,0;75,66666666666667;42,0;100,0;30,0;100,0;69,0;30,0;100,0;12,0;8,0;9,333333333333334;8,0;12,0;13,0;12,0;12,333333333333334;12,0;13,0;29,0;88,0;63,333333333333336;29,0;88,0;1,0;1,0;0,6666666666666666;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;0,3333333333333333;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;0,3333333333333333;0,0;1,0;17,0;7,0;12,666666666666666;7,0;17,0;0,0;1,0;0,3333333333333333;0,0;1,0;10,0;7,0;10,333333333333334;7,0;14,0;0,0;0,0;0,0;0,0;0,0;15,0;1,0;9,0;1,0;15,0;42,0;100,0;75,66666666666667;42,0;100,0;13,0;12,0;12,333333333333334;12,0;13,0;30,0;100,0;69,0;30,0;100,0;19,0;14,0;15,666666666666666;14,0;19,0;12,0;8,0;9,333333333333334;8,0;12,0;-6,0;-2,0;-3,3333333333333335;-6,0;-2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;87,12794831860793;20,28268551236749;71,57774507735174;20,28268551236749;107,32260140107977;214,7332352320552;0,5;0,5;0,5833333333333334;0,5;0,75;1,0;3,0;1,7777777777777777;1,0;3,0;3
5;1;COMPRA;2026-07-19 19:00:00;2026-07-19 19:02:00;120,0;2;1;28779,25;28811,0;28779,25;28811,0;31,75;31,75;31,75;31,75;0,0;6;9;2026-07-19;19;3,0;6,0;4,5;3,0;6,0;1,25;2,5;1,875;1,25;2,5;1,0;1,0;1,0;1,0;1,0;413,0;-109,0;152,0;-109,0;413,0;24,0;-45,0;-10,5;-45,0;24,0;209,0;103,0;156,0;103,0;209,0;184,0;106,0;145,0;106,0;184,0;25,0;-3,0;11,0;-3,0;25,0;59,0;40,0;49,5;40,0;59,0;63,0;39,0;51,0;39,0;63,0;-4,0;1,0;-1,5;-4,0;1,0;1,135135135135135;0,97196261682243;1,0535488759787826;0,97196261682243;1,135135135135135;0,8809523809523809;1,0288461538461535;0,9548992673992672;0,8809523809523809;1,0288461538461535;0,5225893459204316;0,6246096189881324;0,573599482454282;0,5225893459204316;0,6246096189881324;-1,581933231507746;0,4010427110487267;-0,5904452602295096;-1,581933231507746;0,4010427110487267;1,4388489208633093;0,8896797153024911;1,1642643180829002;0,8896797153024911;1,4388489208633093;-3,020782152371055;-0,4886370042537644;-1,7547095783124096;-3,020782152371055;-0,4886370042537644;7,75;9,0;8,375;7,75;9,0;28810,25;28812,5;28811,375;28810,25;28812,5;28769,25;28801,75;28785,5;28769,25;28801,75;-10,25;-1,5;-5,875;-10,25;-1,5;-30,75;-9,25;-20,0;-30,75;-9,25;-2,25;1,25;-0,5;-2,25;1,25;1206,5453633574316;573,363168520038;889,9542659387348;573,363168520038;1206,5453633574316;1779,9085318774696;0,0;0,0;0,0;0,0;0,0;0,8032378580323786;0,8032378580323786;0,8032378580323786;0,8032378580323786;0,8032378580323786;0,7956698240866035;0,8847117794486216;0,8401908017676125;0,7956698240866035;0,8847117794486216;0,8727735368956743;0,8518518518518519;0,8623126943737631;0,8518518518518519;0,8727735368956743;0,9036697247706422;0,7685185185185185;0,8360941216445803;0,7685185185185185;0,9036697247706422;0,8666666666666667;0,9666666666666668;0,9166666666666667;0,8666666666666667;0,9666666666666668;3,3072519083969465;2,445601851851852;2,8764268801243995;2,445601851851852;3,3072519083969465;7,25;3,75;5,5;3,75;7,25;36,0;72,0;54,0;36,0;72,0;28802,25;28812,75;28807,5;28802,25;28812,75;28802,75;28812,5;28807,625;28802,75;28812,5;28799,75;28806,25;28803,0;28799,75;28806,25;28797,5;28808,75;28803,125;28797,5;28808,75;12,25;11,0;11,625;11,0;12,25;0,0760869565217391;0,0761421319796954;0,07611454425071724;0,0760869565217391;0,0761421319796954;28802,25;28812,75;28807,5;28802,25;28812,75;0,0;0,0;0,0;0,0;0,0;28771,75;28771,75;28771,75;28771,75;28771,75;0,0;0,0;0,0;0,0;0,0;39,0;26,0;32,5;26,0;39,0;31,0;32,0;31,5;31,0;32,0;8,0;-6,0;1,0;-6,0;8,0;38,0;18,0;28,0;18,0;38,0;1,0;8,0;4,5;1,0;8,0;2,0;2,0;2,0;2,0;2,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;13,0;21,0;17,0;13,0;21,0;0,0;0,0;0,0;0,0;0,0;14,0;16,0;15,0;14,0;16,0;0,0;0,0;0,0;0,0;0,0;7,0;20,0;13,5;7,0;20,0;38,0;26,0;32,0;26,0;38,0;39,0;18,0;28,5;18,0;39,0;44,0;32,0;38,0;32,0;44,0;31,0;10,0;20,5;10,0;31,0;-6,0;-6,0;-6,0;-6,0;-6,0;8,0;8,0;8,0;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1206,5453633574316;573,363168520038;889,9542659387348;573,363168520038;1206,5453633574316;1779,9085318774696;1,25;2,5;1,875;1,25;2,5;1,0;1,0;1,0;1,0;1,0;4
