_source_category;_source_file;_source_sheet;_source_row;data_hora_sistema;price;spread_atual;imbalance_atual;delta30;delta10;compra30;venda30;saldo30;compra10;venda10;saldo10;razao_compra30;razao_venda30;vel15;vel5;vel_anterior;aceleracao;desloc15;topo_30s;fundo_30s;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;score_spread;spread_pct_120_60;spread_pct_60;spread_pct_30;spread_pct_15;spread_pct_5;spread_medio_30;spread_max_30;dna_spread;estrutura;motivo_estrutura;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;amplitude_swings;eficiencia_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;estrutura_bruta;motivo_estrutura_bruta;estrutura_confirmada;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;aprovado;lado;score;score_base_dna;ajuste_estrutura;score_oposto;diferenca_score;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;positivos;bloqueios;score_compra;score_venda;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;tipo_entrada_campanha;campanha_ativa;campanha_lado;campanha_entradas;campanha_pullback
estados;estados_c7_dna_fluxo_v5_2.csv;;44;2026-07-19 19:04:51;28747.5;3.5;1.0;-19;10;64.0;84.0;-20;22.0;11.0;11;0.7647058823529411;1.3076923076923077;0.7109967497291441;0.9904451176881844;0.4635689354275742;0.5268761822606103;10.5;28748.5;28733.25;-1.0;-14.25;7.0;45.9100758396533;0;0.9370629370629372;0.9632495164410058;0.9518072289156626;0.9692307692307692;1.0;3.365963855421686;6.0;FRACO;BAIXA;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";12;28743.5;28743.25;28740.5;28739.25;9.0;0.0263157894736842;ALTA confirmada em 2026-07-19 19:04:38.075000;FUNDO;28740.5;2026-07-19 19:04:38.075;ALTA;topo 28743.50>28743.25 e fundo 28740.50>28739.25;BAIXA;ALTA;1.0;28747.0;2026-07-17 17:59:50.057000;False;COMPRA;50;52;-2.0;27;23;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;4;delta30 | saldo30 | rompimento;False;2;delta30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | delta10 crescente 10.0 | saldo10 favorável 11.0 | vel15 0.7110 | vel5 acelerando 0.9904 | aceleração 0.5269 | desloc15 10.50 | ticks/s 45.91 | continuidade 7.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente -19.0 | saldo30 insuficiente -20.0 | sem rompimento confirmado -1.00 | hard-gate DNA incompleto | score 50 < 72;50;27;52;19;-2.0;8.0;MUDANCA_ESTRUTURAL_DE_CAMPANHA;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;45;2026-07-19 19:05:02;28737.25;3.25;0.3333333333333333;-16;-16;45.0;62.0;-17;9.0;26.0;-17;0.7301587301587301;1.3695652173913044;-0.244489580982472;-0.1805054151624548;0.2375458124066784;-0.4180512275691332;-3.25;28749.0;28734.5;-11.75;-2.75;-0.5;61.61137440758294;0;0.9321608040201004;0.9414519906323184;0.8632478632478633;0.8085106382978723;0.5909090909090909;3.0662393162393164;6.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28737.75;28737.5;28735.0;28740.5;14.0;0.0050761421319796;TRANSICAO confirmada em 2026-07-19 19:04:50.575000;TOPO;28737.75;2026-07-19 19:04:50.575;TRANSICAO;"topos/fundos divergentes: 28737.50->28737.75; 28740.50->28735.00";BAIXA;ALTA;1.0;28747.0;2026-07-17 17:59:50.057000;False;VENDA;69;61;8.0;0;69;False;True;True;True;False;True;True;False;5;delta30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;5;delta30 | rompimento;spread sem bônus | delta10 crescente 16.0 | saldo agressor30 17.0 | saldo10 favorável 17.0 | razão fluxo 1.37 | vel15 0.2445 | aceleração 0.4181 | desloc15 3.25 | ticks/s 61.61 | continuidade 0.50 | estrutura confirmada alinhada +8;delta30 insuficiente 16.0 | sem rompimento confirmado -2.75 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | score 69 < 72;0;69;4;61;-6.0;8.0;PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;46;2026-07-19 19:05:14;28742.25;3.0;1.0;9;15;64.0;56.0;8;35.0;19.0;16;1.1403508771929824;0.8769230769230769;0.3230633204108005;-0.2537040795615993;0.3946122277175629;-0.6483163072791622;4.75;28749.0;28735.0;-6.75;-7.25;-4.5;58.287424335169696;0;0.9364754098360656;0.9309309309309308;0.9104477611940298;0.925;0.9782608695652174;2.8526119402985075;5.0;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28747.5;28748.0;28740.25;28741.25;14.0;0.1428571428571428;BAIXA confirmada em 2026-07-19 19:05:01.543000;TOPO;28747.5;2026-07-19 19:05:01.543;BAIXA;topo 28747.50<28748.00 e fundo 28740.25<28741.25;BAIXA;;0.0;28747.0;2026-07-17 17:59:50.057000;False;VENDA;38;26;12.0;29;9;False;False;False;True;False;True;True;False;3;delta30 | saldo30 | vel15 | rompimento;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;spread sem bônus | vel5 acelerando 0.2537 | aceleração 0.6483 | ticks/s 58.29 | continuidade 4.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente -9.0 | saldo30 insuficiente -8.0 | vel15 insuficiente -0.3231 | sem rompimento confirmado -7.25 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | lados próximos: diferença 9 | score 38 < 72;29;38;35;26;-6.0;12.0;PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;47;2026-07-19 19:05:25;28733.0;2.75;0.5;1;-10;59.0;57.0;2;13.0;24.0;-11;1.0344827586206895;0.9666666666666668;-0.6032980292264379;-1.0685935273763485;-0.4087054255645243;-0.6598881018118241;-9.0;28748.0;28735.0;-15.0;2.0;-3.5;45.783617106850784;0;0.9729206963249516;0.900709219858156;0.8571428571428571;0.891566265060241;0.9545454545454546;2.4875;4.0;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28735.0;28740.25;28733.0;28737.5;15.0;0.2826086956521739;BAIXA confirmada em 2026-07-19 19:05:13.953000;TOPO;28735.0;2026-07-19 19:05:13.953;BAIXA;topo 28735.00<28740.25 e fundo 28733.00<28737.50;BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;VENDA;84;72;12.0;0;84;False;False;True;True;True;True;True;False;5;delta30 | saldo30;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;5;delta30 | saldo30;spread sem bônus | delta10 crescente 10.0 | saldo10 favorável 11.0 | vel15 0.6033 | vel5 acelerando 1.0686 | aceleração 0.6599 | desloc15 9.00 | ticks/s 45.78 | rompimento 2.00 | continuidade 3.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente -1.0 | saldo30 insuficiente -2.0 | hard-gate DNA incompleto;0;84;4;72;-6.0;12.0;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;48;2026-07-19 19:05:37;28741.75;3.5;2.0;16;13;78.0;63.0;15;36.0;24.0;12;1.234375;0.810126582278481;0.2351676409326077;1.7791551882460974;-0.6577615867233354;2.4369167749694327;3.5;28748.0;28730.25;-6.25;-11.5;-2.5;50.79621044144326;0;0.9607843137254902;0.9230769230769232;0.946524064171123;0.9809523809523808;1.0;2.6483957219251337;4.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28743.75;28744.25;28741.25;28730.25;14.0;0.0823529411764705;TRANSICAO confirmada em 2026-07-19 19:05:23.853000;TOPO;28743.75;2026-07-19 19:05:23.853;TRANSICAO;"topos/fundos divergentes: 28744.25->28743.75; 28730.25->28741.25";BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;COMPRA;51;57;-6.0;22;29;False;True;True;True;False;False;True;False;4;delta30 | rompimento | continuidade;False;4;delta30 | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | aceleracao | rompimento;spread sem bônus | delta10 crescente 13.0 | saldo agressor30 15.0 | saldo10 favorável 12.0 | razão fluxo 1.23 | vel15 0.2352 | vel5 acelerando 1.7792 | aceleração 2.4369 | desloc15 3.50 | ticks/s 50.80 | estrutura confirmada contrária -6;delta30 insuficiente 16.0 | sem rompimento confirmado -6.25 | sem continuidade -2.50 | hard-gate DNA incompleto | score 51 < 72;51;22;57;14;-6.0;8.0;MUDANCA_ESTRUTURAL_DE_CAMPANHA;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;49;2026-07-19 19:05:49;28741.75;3.5;0.25;13;1;57.0;43.0;14;9.0;7.0;2;1.318181818181818;0.7586206896551724;0.033395671920919;-10.784313725490197;0.3058852318610057;-11.0901989573512;0.5;28747.5;28730.25;-5.75;-11.5;-2.75;47.42185412770505;0;0.9629629629629628;0.918819188191882;0.9712230215827338;0.9705882352941176;1.0;2.7607913669064748;4.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28747.5;28743.75;28740.25;28741.25;17.25;0.2840909090909091;TRANSICAO confirmada em 2026-07-19 19:05:30.316000;TOPO;28747.5;2026-07-19 19:05:30.316;TRANSICAO;"topos/fundos divergentes: 28743.75->28747.50; 28741.25->28740.25";BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;VENDA;34;26;8.0;31;3;False;False;False;True;False;True;True;False;3;delta30 | saldo30 | vel15 | rompimento;False;3;delta30 | aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;spread sem bônus | vel5 acelerando 10.7843 | aceleração 11.0902 | ticks/s 47.42 | continuidade 2.75 | estrutura confirmada alinhada +8;delta30 insuficiente -13.0 | saldo30 insuficiente -14.0 | vel15 insuficiente -0.0334 | sem rompimento confirmado -11.50 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | lados próximos: diferença 3 | score 34 < 72;31;34;37;26;-6.0;8.0;PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;50;2026-07-19 19:06:00;28742.5;2.75;1.0;15;-2;47.0;31.0;16;14.0;15.0;-1;1.5;0.6666666666666666;-0.2116178182202941;-0.0543596434007392;-0.6847439057792386;0.6303842623784993;-2.0;28747.5;28731.75;-5.0;-10.75;0.0;27.40450745952809;0;0.9613636363636364;0.9202898550724636;0.9803921568627452;1.0;1.0;2.8308823529411766;4.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28742.75;28747.5;28740.25;28739.0;17.25;0.1891891891891892;TRANSICAO confirmada em 2026-07-19 19:05:44.057000;FUNDO;28740.25;2026-07-19 19:05:44.057;TRANSICAO;"topos/fundos divergentes: 28747.50->28742.75; 28739.00->28740.25";BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;VENDA;30;22;8.0;19;11;False;False;True;False;False;False;True;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;False;3;delta30 | vel15 | rompimento | continuidade;False;2;delta30 | saldo30 | aceleracao | rompimento | continuidade;spread sem bônus | saldo10 favorável 1.0 | vel15 0.2116 | desloc15 2.00 | ticks/s 27.40 | estrutura confirmada alinhada +8;delta30 insuficiente -15.0 | saldo30 insuficiente -16.0 | aceleração insuficiente -0.6304 | sem rompimento confirmado -10.75 | sem continuidade -0.00 | hard-gate DNA incompleto | PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO | lados próximos: diferença 11 | score 30 < 72;19;30;25;22;-6.0;8.0;PULLBACK_SEM_ROMPIMENTO_DO_EXTREMO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;51;2026-07-19 19:06:12;28743.25;4.0;1.0;15;17;54.0;39.0;15;40.0;24.0;16;1.375;0.7272727272727273;0.0530447697856991;1.926977687626775;-0.5332385353714895;2.4602162229982643;0.75;28744.5;28731.0;-1.25;-12.25;7.75;48.87191456255746;0;0.9355742296918768;0.9656357388316152;1.0;1.0;1.0;2.871794871794872;4.75;FRACO;BAIXA;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";12;28741.25;28737.5;28739.0;28735.25;11.75;0.0;ALTA confirmada em 2026-07-19 19:06:00.699000;FUNDO;28739.0;2026-07-19 19:06:00.699;ALTA;topo 28741.25>28737.50 e fundo 28739.00>28735.25;BAIXA;ALTA;1.0;28735.0;2026-07-17 17:59:50.057000;False;COMPRA;65;67;-2.0;12;53;False;True;True;True;False;True;True;False;5;delta30 | rompimento;False;5;delta30 | rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;spread sem bônus | delta10 crescente 17.0 | saldo agressor30 15.0 | saldo10 favorável 16.0 | razão fluxo 1.38 | vel15 0.0530 | vel5 acelerando 1.9270 | aceleração 2.4602 | desloc15 0.75 | ticks/s 48.87 | continuidade 7.75 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente 15.0 | sem rompimento confirmado -1.25 | hard-gate DNA incompleto | score 65 < 72;65;12;67;4;-2.0;8.0;MUDANCA_ESTRUTURAL_DE_CAMPANHA;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;52;2026-07-19 19:06:23;28736.25;3.5;0.5;27;4;61.0;34.0;27;13.0;8.0;5;1.7714285714285714;0.5645161290322581;0.1500100006667111;-1.492383696994648;1.1335891175444717;-2.62597281453912;2.25;28748.75;28731.0;-12.5;-5.25;0.0;104.27361824121608;0;0.9014598540145984;0.988929889298893;1.0;1.0;1.0;3.048449612403101;5.0;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28744.0;28748.75;28738.5;28743.5;17.75;0.160377358490566;BAIXA confirmada em 2026-07-19 19:06:08.758000;TOPO;28744.0;2026-07-19 19:06:08.758;BAIXA;topo 28744.00<28748.75 e fundo 28738.50<28743.50;BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;COMPRA;43;49;-6.0;28;15;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;4;aceleracao | rompimento | continuidade;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;spread sem bônus | delta30 favorável 27.0 | saldo agressor30 27.0 | saldo10 favorável 5.0 | razão fluxo 1.77 | vel15 0.1500 | desloc15 2.25 | ticks/s 104.27 | estrutura confirmada contrária -6;aceleração insuficiente -2.6260 | sem rompimento confirmado -12.50 | sem continuidade 0.00 | hard-gate DNA incompleto | score 43 < 72;43;28;49;16;-6.0;12.0;MUDANCA_ESTRUTURAL_DE_CAMPANHA;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;53;2026-07-19 19:06:35;28732.5;3.75;0.5;6;-22;70.0;65.0;5;13.0;34.0;-21;1.0757575757575757;0.9295774647887324;-0.6070416835289356;-0.1530612244897959;-0.8408928753440016;0.6878316508542057;-9.0;28748.75;28730.0;-16.25;-2.5;-3.0;93.41697018750844;0;0.9225589225589226;0.979253112033195;0.976878612716763;0.945945945945946;0.9705882352941176;3.101156069364162;5.0;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28738.5;28739.0;28730.0;28735.75;18.75;0.0431372549019607;BAIXA confirmada em 2026-07-19 19:06:23.320000;TOPO;28738.5;2026-07-19 19:06:23.320;BAIXA;topo 28738.50<28739.00 e fundo 28730.00<28735.75;BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;VENDA;52;40;12.0;4;48;False;False;True;False;False;True;True;False;3;delta30 | saldo30 | aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;3;delta30 | saldo30 | aceleracao | rompimento;spread sem bônus | delta10 crescente 22.0 | saldo10 favorável 21.0 | vel15 0.6070 | desloc15 9.00 | ticks/s 93.42 | continuidade 3.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;delta30 insuficiente -6.0 | saldo30 insuficiente -5.0 | aceleração insuficiente -0.6878 | sem rompimento confirmado -2.50 | hard-gate DNA incompleto | score 52 < 72;4;52;10;40;-6.0;12.0;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;54;2026-07-19 19:06:46;28730.0;2.0;3.0;-20;-8;53.0;74.0;-21;23.0;30.0;-7;0.72;1.3888888888888888;-0.2283746750052702;-1.480912681000439;0.3285510896944474;-1.8094637706948864;-3.25;28745.25;28730.0;-15.25;0.0;-6.25;42.864169770219945;0;0.921146953405018;0.9475524475524476;0.9056603773584906;0.8791208791208791;0.7916666666666666;3.040880503144654;5.0;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28736.75;28736.25;28733.75;28733.75;9.0;0.02;TRANSICAO confirmada em 2026-07-19 19:06:34.860000;TOPO;28736.75;2026-07-19 19:06:34.860;TRANSICAO;"topos/fundos divergentes: 28736.25->28736.75; 28733.75->28733.75";BAIXA;;0.0;28735.0;2026-07-17 17:59:50.057000;False;VENDA;79;71;8.0;0;79;True;True;True;True;False;True;True;False;6;rompimento;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;False;6;rompimento;spread sem bônus | delta30 favorável 20.0 | saldo agressor30 21.0 | saldo10 favorável 7.0 | razão fluxo 1.39 | vel15 0.2284 | vel5 acelerando 1.4809 | aceleração 1.8095 | desloc15 3.25 | ticks/s 42.86 | continuidade 6.25 | estrutura confirmada alinhada +8;sem rompimento confirmado 0.00 | hard-gate DNA incompleto;0;79;4;71;-6.0;8.0;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;55;2026-07-19 19:06:58;28729.5;3.5;1.0;-47;12;59.0;107.0;-48;19.0;6.0;13;0.5555555555555556;1.8;-0.3666666666666666;-0.057683433317951;-0.4076530057614958;0.3499695724435447;-5.5;28738.5;28726.0;-9.0;-3.5;-2.0;49.66666666666666;0;0.9202898550724636;0.953416149068323;0.9333333333333332;0.9107142857142856;1.0;2.9;4.5;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28731.5;28734.25;28728.75;28730.5;10.75;0.1073446327683615;BAIXA confirmada em 2026-07-19 19:06:46.660000;TOPO;28731.5;2026-07-19 19:06:46.660;BAIXA;topo 28731.50<28734.25 e fundo 28728.75<28730.50;BAIXA;;0.0;28731.5;2026-07-17 17:59:50.057000;False;VENDA;66;54;12.0;17;49;True;True;True;False;False;True;True;False;5;aceleracao | rompimento;False;2;delta30 | saldo30 | vel15 | rompimento | continuidade;False;5;aceleracao | rompimento;spread sem bônus | delta30 favorável 47.0 | saldo agressor30 48.0 | razão fluxo 1.80 | vel15 0.3667 | desloc15 5.50 | ticks/s 49.67 | continuidade 2.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;aceleração insuficiente -0.3500 | sem rompimento confirmado -3.50 | hard-gate DNA incompleto | score 66 < 72;17;66;23;54;-6.0;12.0;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;56;2026-07-19 19:07:10;28732.0;3.25;1.0;-56;-29;82.0;139.0;-57;35.0;62.0;-27;0.5928571428571429;1.686746987951807;0.1548200646803826;1.913265306122449;-0.0572540936676972;1.9705193997901465;2.25;28737.25;28725.0;-5.25;-7.0;3.75;51.95073281497282;0;0.9589552238805972;0.9408602150537636;0.9178743961352656;0.925531914893617;0.8857142857142857;2.890096618357488;5.25;FRACO;BAIXA;BAIXA mantida durante TRANSICAO;12;28730.75;28732.0;28728.25;28728.25;9.25;0.0552147239263803;TRANSICAO confirmada em 2026-07-19 19:06:56.968000;FUNDO;28728.25;2026-07-19 19:06:56.968;TRANSICAO;"topos/fundos divergentes: 28732.00->28730.75; 28728.25->28728.25";BAIXA;;0.0;28731.5;2026-07-17 17:59:50.057000;False;VENDA;52;44;8.0;33;19;True;True;False;False;False;False;True;False;3;vel15 | aceleracao | rompimento | continuidade;False;4;delta30 | saldo30 | rompimento;False;3;vel15 | aceleracao | rompimento | continuidade;spread sem bônus | delta30 favorável 56.0 | delta10 crescente 29.0 | saldo agressor30 57.0 | saldo10 favorável 27.0 | razão fluxo 1.69 | ticks/s 51.95 | estrutura confirmada alinhada +8;vel15 insuficiente -0.1548 | aceleração insuficiente -1.9705 | sem rompimento confirmado -7.00 | sem continuidade -3.75 | hard-gate DNA incompleto | score 52 < 72;33;52;39;44;-6.0;8.0;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;57;2026-07-19 19:07:21;28724.5;3.25;2.0;-25;-5;58.0;82.0;-24;10.0;14.0;-4;0.7108433734939759;1.4067796610169492;-0.2557631973809848;-1.529675708749745;0.3915222384631447;-1.9211979472128895;-3.75;28734.75;28725.0;-10.25;0.5;-1.5;43.58204883371982;0;0.988929889298893;0.9307228915662652;0.943661971830986;0.935897435897436;0.9523809523809524;3.0193661971830985;5.25;FRACO;BAIXA;"BAIXA mantida; estrutura bruta alinhada";12;28731.25;28734.75;28728.0;28728.5;9.75;0.077720207253886;BAIXA confirmada em 2026-07-19 19:07:06.349000;TOPO;28731.25;2026-07-19 19:07:06.349;BAIXA;topo 28731.25<28734.75 e fundo 28728.00<28728.50;BAIXA;;0.0;28731.25;2026-07-17 17:59:50.057000;True;VENDA;100;91;12.0;0;100;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;spread sem bônus | delta30 favorável 25.0 | saldo agressor30 24.0 | saldo10 favorável 4.0 | razão fluxo 1.41 | vel15 0.2558 | vel5 acelerando 1.5297 | aceleração 1.9212 | desloc15 3.75 | ticks/s 43.58 | rompimento 0.50 | continuidade 1.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;0;100;4;91;-6.0;12.0;REENTRADA_APOS_PULLBACK_E_ROMPIMENTO;True;VENDA;1.0;True
estados;estados_c7_dna_fluxo_v5_2.csv;;58;2026-07-19 19:15:29;28724.25;2.25;2.0;41;23;94.0;54.0;40;45.0;22.0;23;1.7272727272727273;0.5789473684210527;0.3818383782282699;-2.336448598130841;1.721648339442408;-4.058096937573249;5.5;28736.0;28714.25;-11.75;-10.0;-5.75;49.29186337128576;0;0.7888888888888889;0.8189655172413793;0.8258426966292135;0.7887323943661971;0.5666666666666667;2.1025280898876404;4.25;FRACO;ALTA;"ALTA mantida; estrutura bruta alinhada";12;28736.0;28731.0;28728.75;28723.0;23.5;0.4795918367346938;ALTA confirmada em 2026-07-19 19:15:11.609000;TOPO;28736.0;2026-07-19 19:15:11.609;ALTA;topo 28736.00>28731.00 e fundo 28728.75>28723.00;ALTA;;0.0;28728.75;2026-07-19 19:14:54.564000;False;COMPRA;69;57;12.0;20;49;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;4;aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;spread sem bônus | delta30 favorável 41.0 | delta10 crescente 23.0 | saldo agressor30 40.0 | saldo10 favorável 23.0 | razão fluxo 1.73 | vel15 0.3818 | desloc15 5.50 | ticks/s 49.29 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;aceleração insuficiente -4.0581 | sem rompimento confirmado -11.75 | sem continuidade -5.75 | hard-gate DNA incompleto | score 69 < 72;69;20;57;26;12.0;-6.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;59;2026-07-19 19:15:41;28745.75;2.75;0.75;99;53;209.0;111.0;98;120.0;66.0;54;1.875;0.5333333333333333;1.088534107402032;-1.0206164523372117;2.001280819724624;-3.021897272061836;15.75;28753.0;28716.5;-7.25;-29.25;-0.25;75.540811389868;0;0.7854406130268199;0.8633257403189066;0.8497109826589595;0.8826291079812206;0.8947368421052632;2.1965317919075145;6.25;FRACO;ALTA;"ALTA mantida; candidata BAIXA 1/2; rompeu_invalidação=False";12;28747.25;28750.75;28744.25;28745.0;12.75;0.1;BAIXA confirmada em 2026-07-19 19:15:30.215000;FUNDO;28744.25;2026-07-19 19:15:30.215;BAIXA;topo 28747.25<28750.75 e fundo 28744.25<28745.00;ALTA;BAIXA;1.0;28728.75;2026-07-19 19:14:54.564000;False;COMPRA;65;57;8.0;24;41;True;True;True;False;False;False;True;False;4;aceleracao | rompimento | continuidade;False;4;aceleracao | rompimento | continuidade;False;3;delta30 | saldo30 | vel15 | rompimento;spread sem bônus | delta30 favorável 99.0 | delta10 crescente 53.0 | saldo agressor30 98.0 | saldo10 favorável 54.0 | razão fluxo 1.88 | vel15 1.0885 | desloc15 15.75 | ticks/s 75.54 | estrutura confirmada alinhada +8;aceleração insuficiente -3.0219 | sem rompimento confirmado -7.25 | sem continuidade -0.25 | hard-gate DNA incompleto | score 65 < 72;65;24;57;26;8.0;-2.0;NOVA_CAMPANHA;False;;0.0;False
estados;estados_c7_dna_fluxo_v5_2.csv;;60;2026-07-19 19:15:53;28740.5;2.75;1.0;26;-26;164.0;138.0;26;22.0;49.0;-27;1.1870503597122302;0.8424242424242424;-0.5841121495327103;-1.274729757291454;-0.5915059742103396;-0.6832237830811144;-8.5;28753.0;28723.0;-12.5;-17.5;-7.0;50.98955470038483;0;0.7941176470588235;0.814663951120163;0.7781350482315113;0.6513761467889908;0.3529411764705882;2.142282958199357;6.25;FRACO;ALTA;"ALTA mantida; candidata BAIXA 2/2; rompeu_invalidação=False";12;28747.25;28747.5;28743.25;28744.25;5.25;0.0359712230215827;BAIXA confirmada em 2026-07-19 19:15:41.002000;TOPO;28747.25;2026-07-19 19:15:41.002;BAIXA;topo 28747.25<28747.50 e fundo 28743.25<28744.25;ALTA;BAIXA;2.0;28728.75;2026-07-19 19:14:54.564000;False;VENDA;50;52;-2.0;39;11;False;False;True;True;False;True;True;False;4;delta30 | saldo30 | rompimento;False;3;vel15 | aceleracao | rompimento | continuidade;False;4;delta30 | saldo30 | rompimento;spread sem bônus | delta10 crescente 26.0 | saldo10 favorável 27.0 | vel15 0.5841 | vel5 acelerando 1.2747 | aceleração 0.6832 | desloc15 8.50 | ticks/s 50.99 | continuidade 7.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;delta30 insuficiente -26.0 | saldo30 insuficiente -26.0 | sem rompimento confirmado -17.50 | hard-gate DNA incompleto | lados próximos: diferença 11 | score 50 < 72;39;50;31;52;8.0;-2.0;NOVA_CAMPANHA;False;;0.0;False
