cluster_id;trades;wins;losses;zeros;win_rate_pct;net_mt5_points;average_mt5_points;median_mt5_points;profit_factor;participacao_pct;lift_win_rate_pp;lift_average_mt5_points;features_destaque_json;cluster_score_preliminar;cluster_rank_preliminar
0;1410;329;951;130;23,333333333333332;61700,0;43,758865248226954;-800,0;1,0810988433228181;91,85667752442997;0,5971769815418;25,713262642363762;"[{""feature"": ""score"", ""tipo"": ""numerica"", ""valor_cluster"": 61.0, ""valor_global"": 64.0, ""efeito"": -0.1459757588198301}, {""feature"": ""score_base_dna"", ""tipo"": ""numerica"", ""valor_cluster"": 57.0, ""valor_global"": 60.0, ""efeito"": -0.14207329077087696}, {""feature"": ""diferenca_score"", ""tipo"": ""numerica"", ""valor_cluster"": 37.0, ""valor_global"": 40.0, ""efeito"": -0.10738913270938379}, {""feature"": ""score_oposto"", ""tipo"": ""numerica"", ""valor_cluster"": 22.0, ""valor_global"": 21.0, ""efeito"": 0.08341237475794817}, {""feature"": ""aprovado"", ""tipo"": ""categorica"", ""valor_cluster"": ""False"", ""valor_global"": ""False"", ""efeito"": 0.07166123778501632}, {""feature"": ""hard_gates_ok"", ""tipo"": ""categorica"", ""valor_cluster"": ""False"", ""valor_global"": ""False"", ""efeito"": 0.07166123778501632}, {""feature"": ""amplitude_swings"", ""tipo"": ""numerica"", ""valor_cluster"": 10.75, ""valor_global"": 11.25, ""efeito"": -0.06355310631266962}, {""feature"": ""gate_rompimento"", ""tipo"": ""categorica"", ""valor_cluster"": ""False"", ""valor_global"": ""False"", ""efeito"": 0.062212673550950615}, {""feature"": ""score_venda"", ""tipo"": ""numerica"", ""valor_cluster"": 33.5, ""valor_global"": 32.0, ""efeito"": 0.05526198191062285}, {""feature"": ""hard_gates_compra_ok"", ""tipo"": ""categorica"", ""valor_cluster"": ""False"", ""valor_global"": ""False"", ""efeito"": 0.04234527687296419}, {""feature"": ""gate_delta30"", ""tipo"": ""categorica"", ""valor_cluster"": ""False"", ""valor_global"": ""False"", ""efeito"": 0.040554901009540956}, {""feature"": ""score_venda_base"", ""tipo"": ""numerica"", ""valor_cluster"": 32.0, ""valor_global"": 31.0, ""efeito"": 0.03935583212806552}]";50,91282864306712;1
2;15;5;10;0;33,33333333333333;4500,0;300,0;-800,0;1,5625;0,9771986970684038;10,597176981541796;281,95439739413683;"[{""feature"": ""ticks_s"", ""tipo"": ""numerica"", ""valor_cluster"": 3966.789667896679, ""valor_global"": 70.0, ""efeito"": 8.993817504453508}, {""feature"": ""venda10"", ""tipo"": ""numerica"", ""valor_cluster"": 646.0, ""valor_global"": 19.0, ""efeito"": 8.083989860065483}, {""feature"": ""compra10"", ""tipo"": ""numerica"", ""valor_cluster"": 724.0, ""valor_global"": 20.0, ""efeito"": 7.966071838944313}, {""feature"": ""vel15"", ""tipo"": ""numerica"", ""valor_cluster"": 3.944614393817421, ""valor_global"": 0.051219012497439, ""efeito"": 7.643420078766055}, {""feature"": ""continuidade_2s"", ""tipo"": ""numerica"", ""valor_cluster"": 13.75, ""valor_global"": 0.0, ""efeito"": 5.566287053375607}, {""feature"": ""estado_delta_segundos"", ""tipo"": ""numerica"", ""valor_cluster"": 12.327, ""valor_global"": 0.917, ""efeito"": 3.9125912992667606}, {""feature"": ""rompimento_venda"", ""tipo"": ""numerica"", ""valor_cluster"": -26.25, ""valor_global"": -4.75, ""efeito"": -3.340031725419798}, {""feature"": ""vel5"", ""tipo"": ""numerica"", ""valor_cluster"": 3.997539975399754, ""valor_global"": 0.0, ""efeito"": 2.7068594748992916}, {""feature"": ""compra30"", ""tipo"": ""numerica"", ""valor_cluster"": 724.0, ""valor_global"": 62.0, ""efeito"": 2.6707045090896373}, {""feature"": ""qtd_hard_gates_compra_ok"", ""tipo"": ""numerica"", ""valor_cluster"": 7.0, ""valor_global"": 3.0, ""efeito"": 2.487018387946804}, {""feature"": ""venda30"", ""tipo"": ""numerica"", ""valor_cluster"": 646.0, ""valor_global"": 59.0, ""efeito"": 2.4376733052609625}, {""feature"": ""aceleracao"", ""tipo"": ""numerica"", ""valor_cluster"": 3.997539975399754, ""valor_global"": 0.0398129793242257, ""efeito"": 2.347131452613765}]";43,295275886424854;2
1;110;15;95;0;13,636363636363635;-38500,0;-350,0;-800,0;0,4934210526315789;7,166123778501629;-9,099792715427897;-368,04560260586317;"[{""feature"": ""estado_delta_segundos"", ""tipo"": ""numerica"", ""valor_cluster"": 11.074, ""valor_global"": 0.917, ""efeito"": 3.4829263651755027}, {""feature"": ""qtd_hard_gates_ok"", ""tipo"": ""numerica"", ""valor_cluster"": 7.0, ""valor_global"": 4.0, ""efeito"": 2.201988819653162}, {""feature"": ""diferenca_score"", ""tipo"": ""numerica"", ""valor_cluster"": 92.0, ""valor_global"": 40.0, ""efeito"": 1.861411633629319}, {""feature"": ""score_base_dna"", ""tipo"": ""numerica"", ""valor_cluster"": 99.0, ""valor_global"": 60.0, ""efeito"": 1.8469527800214005}, {""feature"": ""score"", ""tipo"": ""numerica"", ""valor_cluster"": 100.0, ""valor_global"": 64.0, ""efeito"": 1.7517091058379612}, {""feature"": ""score_compra"", ""tipo"": ""numerica"", ""valor_cluster"": 85.5, ""valor_global"": 42.0, ""efeito"": 1.5805188369998562}, {""feature"": ""qtd_hard_gates_compra_ok"", ""tipo"": ""numerica"", ""valor_cluster"": 5.5, ""valor_global"": 3.0, ""efeito"": 1.5543864924667525}, {""feature"": ""ajuste_estrutura_compra"", ""tipo"": ""numerica"", ""valor_cluster"": -2.0, ""valor_global"": 8.0, ""efeito"": -1.3210963648721952}, {""feature"": ""score_oposto"", ""tipo"": ""numerica"", ""valor_cluster"": 8.0, ""valor_global"": 21.0, ""efeito"": -1.0843608718533262}, {""feature"": ""ajuste_estrutura_venda"", ""tipo"": ""numerica"", ""valor_cluster"": 6.0, ""valor_global"": -2.0, ""efeito"": 1.0459290498698497}, {""feature"": ""qtd_hard_gates_venda_ok"", ""tipo"": ""numerica"", ""valor_cluster"": 1.5, ""valor_global"": 3.0, ""efeito"": -0.916159719695492}, {""feature"": ""aprovado"", ""tipo"": ""categorica"", ""valor_cluster"": ""True"", ""valor_global"": ""False"", ""efeito"": 0.7919751258513473}]";27,489334643215628;3
