escopo,motor_id,lado_norm,classe_dna,tamanho,sequencia,historias_total,historias_gain,historias_stop,ocorrencias,suporte_total_pct,suporte_gain_pct,suporte_stop_pct,confianca_gain_pct,confianca_stop_pct,lift_gain,lift_stop,diferenca_suporte_pp,log_odds_gain,evidencia,score_dna
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,1031,2,10,12,1.163919,0.49505,1.594896,16.666667,83.333333,0.42533,1.370282,-1.099847,-1.007101,FRACA,54.3814
LADO,,COMPRA,DNA_STOP,2,CAMPANHA_ENTRADAS_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,1031,2,10,12,1.163919,0.49505,1.594896,16.666667,83.333333,0.42533,1.370282,-1.099847,-1.007101,FRACA,54.3814
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,870,2,10,12,1.37931,0.593472,1.876173,16.666667,83.333333,0.430267,1.360225,-1.282701,-0.990169,FRACA,54.2328
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,870,2,10,12,1.37931,0.593472,1.876173,16.666667,83.333333,0.430267,1.360225,-1.282701,-0.990169,FRACA,54.2328
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_CAIU,419,3,12,15,3.579952,1.875,4.633205,20.0,80.0,0.52375,1.294208,-2.758205,-0.820981,FRACA,54.073
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,870,2,9,11,1.264368,0.593472,1.688555,18.181818,81.818182,0.469382,1.335494,-1.095084,-0.888178,FRACA,52.7406
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,870,2,9,11,1.264368,0.593472,1.688555,18.181818,81.818182,0.469382,1.335494,-1.095084,-0.888178,FRACA,52.7406
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,870,2,9,11,1.264368,0.593472,1.688555,18.181818,81.818182,0.469382,1.335494,-1.095084,-0.888178,FRACA,52.7406
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,6,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,5,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,612,2,8,10,1.633987,0.819672,2.173913,20.0,80.0,0.501639,1.330435,-1.354241,-0.827285,FRACA,52.1523
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,451,2,8,10,2.217295,1.129944,2.919708,20.0,80.0,0.509605,1.316788,-1.789765,-0.80604,FRACA,52.0998
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU,451,2,8,10,2.217295,1.129944,2.919708,20.0,80.0,0.509605,1.316788,-1.789765,-0.80604,FRACA,52.0998
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL,451,4,14,18,3.991131,2.259887,5.109489,22.222222,77.777778,0.566227,1.280211,-2.849602,-0.763646,FRACA,52.0974
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,612,4,14,18,2.941176,1.639344,3.804348,22.222222,77.777778,0.557377,1.293478,-2.165004,-0.782083,FRACA,51.9415
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,612,4,14,18,2.941176,1.639344,3.804348,22.222222,77.777778,0.557377,1.293478,-2.165004,-0.782083,FRACA,51.9415
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,451,3,11,14,3.104213,1.694915,4.014599,21.428571,78.571429,0.546005,1.293274,-2.319683,-0.777455,FRACA,51.7995
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG,612,3,11,14,2.287582,1.229508,2.98913,21.428571,78.571429,0.537471,1.306677,-1.759622,-0.797318,FRACA,51.7468
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,612,3,11,14,2.287582,1.229508,2.98913,21.428571,78.571429,0.537471,1.306677,-1.759622,-0.797318,FRACA,51.7468
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,419,4,14,18,4.295943,2.5,5.405405,22.222222,77.777778,0.581944,1.258258,-2.905405,-0.71983,FRACA,51.4811
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,5,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,419,2,8,10,2.386635,1.25,3.088803,20.0,80.0,0.52375,1.294208,-1.838803,-0.762087,FRACA,51.4652
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,419,2,8,10,2.386635,1.25,3.088803,20.0,80.0,0.52375,1.294208,-1.838803,-0.762087,FRACA,51.4652
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,419,2,8,10,2.386635,1.25,3.088803,20.0,80.0,0.52375,1.294208,-1.838803,-0.762087,FRACA,51.4652
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,419,2,8,10,2.386635,1.25,3.088803,20.0,80.0,0.52375,1.294208,-1.838803,-0.762087,FRACA,51.4652
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,419,2,8,10,2.386635,1.25,3.088803,20.0,80.0,0.52375,1.294208,-1.838803,-0.762087,FRACA,51.4652
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,419,3,11,14,3.341289,1.875,4.247104,21.428571,78.571429,0.561161,1.271098,-2.372104,-0.733567,FRACA,51.1758
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_ESTAVEL,419,3,11,14,3.341289,1.875,4.247104,21.428571,78.571429,0.561161,1.271098,-2.372104,-0.733567,FRACA,51.1758
LADO,,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,1031,4,14,18,1.745878,0.990099,2.232855,22.222222,77.777778,0.567107,1.27893,-1.242756,-0.743605,FRACA,50.7664
LADO,,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_ESTAVEL,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,3,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,3,CAMPANHA_ENTRADAS_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_POS > CONFIRMACOES_CANDIDATA_CAIU,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
LADO,,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ESTAVEL,1031,3,11,14,1.357905,0.742574,1.754386,21.428571,78.571429,0.546853,1.29198,-1.011812,-0.760733,FRACA,50.7091
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,451,4,13,17,3.769401,2.259887,4.744526,23.529412,76.470588,0.599535,1.258695,-2.484639,-0.688356,FRACA,49.4754
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_CAIU,419,4,13,17,4.057279,2.5,5.019305,23.529412,76.470588,0.616176,1.237111,-2.519305,-0.644306,FRACA,48.8495
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_SUBIU,612,3,10,13,2.124183,1.229508,2.717391,23.076923,76.923077,0.578815,1.279264,-1.487883,-0.703553,FRACA,48.5786
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,612,3,10,13,2.124183,1.229508,2.717391,23.076923,76.923077,0.578815,1.279264,-1.487883,-0.703553,FRACA,48.5786
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_POS,612,3,10,13,2.124183,1.229508,2.717391,23.076923,76.923077,0.578815,1.279264,-1.487883,-0.703553,FRACA,48.5786
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,CAMPANHA_ENTRADAS_ACELEROU_POS > CAMPANHA_ENTRADAS_CAIU,612,3,10,13,2.124183,1.229508,2.717391,23.076923,76.923077,0.578815,1.279264,-1.487883,-0.703553,FRACA,48.5786
LADO,,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,1031,4,13,17,1.648885,0.990099,2.073365,23.529412,76.470588,0.600466,1.257435,-1.083266,-0.670517,FRACA,48.31
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS,672,5,14,19,2.827381,1.706485,3.693931,26.315789,73.684211,0.603557,1.306485,-1.987447,-0.732829,FRACA,47.9509
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,672,5,14,19,2.827381,1.706485,3.693931,26.315789,73.684211,0.603557,1.306485,-1.987447,-0.732829,FRACA,47.9509
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG > CONFIRMACOES_CANDIDATA_CAIU,419,3,10,13,3.102625,1.875,3.861004,23.076923,76.923077,0.604327,1.244431,-1.986004,-0.638579,FRACA,47.9307
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,672,3,9,12,1.785714,1.023891,2.37467,25.0,75.0,0.573379,1.329815,-1.350779,-0.755279,FRACA,47.5012
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,2,AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_SUBIU,451,4,12,16,3.547672,2.259887,4.379562,25.0,75.0,0.637006,1.234489,-2.119675,-0.607578,FRACA,46.5954
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_POS,612,4,12,16,2.614379,1.639344,3.26087,25.0,75.0,0.627049,1.247283,-1.621525,-0.628037,FRACA,46.5799
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_SUBIU > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,612,4,12,16,2.614379,1.639344,3.26087,25.0,75.0,0.627049,1.247283,-1.621525,-0.628037,FRACA,46.5799
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,4,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,870,4,12,16,1.83908,1.186944,2.251407,25.0,75.0,0.645401,1.224203,-1.064464,-0.574585,FRACA,45.4333
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,870,4,12,16,1.83908,1.186944,2.251407,25.0,75.0,0.645401,1.224203,-1.064464,-0.574585,FRACA,45.4333
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_CAIU > CAMPANHA_ENTRADAS_ACELEROU_NEG > CAMPANHA_ENTRADAS_CAIU,870,4,12,16,1.83908,1.186944,2.251407,25.0,75.0,0.645401,1.224203,-1.064464,-0.574585,FRACA,45.4333
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU > CAMPANHA_ENTRADAS_ACELEROU_POS,870,4,12,16,1.83908,1.186944,2.251407,25.0,75.0,0.645401,1.224203,-1.064464,-0.574585,FRACA,45.4333
MOTOR,motor_operacional_c7_v3_1,,DNA_STOP,3,AJUSTE_ESTRUTURA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,870,4,12,16,1.83908,1.186944,2.251407,25.0,75.0,0.645401,1.224203,-1.064464,-0.574585,FRACA,45.4333
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,612,5,14,19,3.104575,2.04918,3.804348,26.315789,73.684211,0.660052,1.2254,-1.755167,-0.577246,FRACA,45.3771
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_POS > AJUSTE_ESTRUTURA_VENDA_CAIU,672,5,13,18,2.678571,1.706485,3.430079,27.777778,72.222222,0.637088,1.280563,-1.723595,-0.658638,FRACA,45.1793
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,5,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,672,5,13,18,2.678571,1.706485,3.430079,27.777778,72.222222,0.637088,1.280563,-1.723595,-0.658638,FRACA,45.1793
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,4,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,672,5,13,18,2.678571,1.706485,3.430079,27.777778,72.222222,0.637088,1.280563,-1.723595,-0.658638,FRACA,45.1793
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_CAIU > AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL,672,5,13,18,2.678571,1.706485,3.430079,27.777778,72.222222,0.637088,1.280563,-1.723595,-0.658638,FRACA,45.1793
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_SUBIU > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_CAIU,672,5,13,18,2.678571,1.706485,3.430079,27.777778,72.222222,0.637088,1.280563,-1.723595,-0.658638,FRACA,45.1793
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,4,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL > CONFIRMACOES_CANDIDATA_ACELEROU_NEG,612,3,9,12,1.960784,1.229508,2.445652,25.0,75.0,0.627049,1.247283,-1.216144,-0.600684,FRACA,44.9766
MOTOR_LADO,motor_c7_dna_fluxo_v5_2,COMPRA,DNA_STOP,2,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG,612,3,9,12,1.960784,1.229508,2.445652,25.0,75.0,0.627049,1.247283,-1.216144,-0.600684,FRACA,44.9766
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_ESTAVEL,451,3,9,12,2.660754,1.694915,3.284672,25.0,75.0,0.637006,1.234489,-1.589756,-0.578839,FRACA,44.8917
MOTOR_LADO,motor_operacional_c7_v3_1,VENDA,DNA_STOP,3,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_NEG > AJUSTE_ESTRUTURA_COMPRA_ESTAVEL > AJUSTE_ESTRUTURA_SUBIU,451,3,9,12,2.660754,1.694915,3.284672,25.0,75.0,0.637006,1.234489,-1.589756,-0.578839,FRACA,44.8917
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,3,AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,5,14,19,4.534606,3.125,5.405405,26.315789,73.684211,0.689145,1.192034,-2.280405,-0.512749,FRACA,44.7812
MOTOR_LADO,motor_operacional_c7_v3_1,COMPRA,DNA_STOP,5,AJUSTE_ESTRUTURA_COMPRA_ACELEROU_POS > AJUSTE_ESTRUTURA_COMPRA_CAIU > AJUSTE_ESTRUTURA_ESTAVEL > AJUSTE_ESTRUTURA_VENDA_ACELEROU_NEG > AJUSTE_ESTRUTURA_VENDA_SUBIU,419,3,9,12,2.863962,1.875,3.474903,25.0,75.0,0.654687,1.21332,-1.599903,-0.534495,FRACA,44.2542
