data_hora,preco_evento,evento_id,spread_media,spread_fim,delta_media,delta_fim,saldo_media,saldo_fim,razao_fluxo_media,razao_fluxo_fim,velocidade_media,velocidade_fim,aceleracao_media,aceleracao_fim,ticks_s_media,ticks_s_fim,estrutura_media,estrutura_fim,score_media,score_fim,spread_inicio,spread_variacao,delta_inicio,delta_variacao,saldo_inicio,saldo_variacao,razao_fluxo_inicio,razao_fluxo_variacao,velocidade_inicio,velocidade_variacao,aceleracao_inicio,aceleracao_variacao,ticks_s_inicio,ticks_s_variacao,estrutura_inicio,estrutura_variacao,score_inicio,score_variacao,linhas_contexto,campanha_fim,campanha_inicio,status,lado
2026-07-20 02:06:36,28868.5,13,1.4,1.5,-4.0,36.0,-3.8,37.0,1.606161858974359,0.7109375,-0.11368789649639446,0.567517369471005,-1.1996979173648998,0.1485875031874087,47.831851220808225,48.015408956455936,,,66.8,98.0,1.75,-0.25,-27.0,63.0,-26.0,63.0,1.9285714285714288,-1.2176339285714288,-0.5846585594013096,1.1521759288723146,-4.170647672412644,4.319235175600053,84.72537752238408,-36.70996856592814,,,100.0,-2.0,5.0,,,LOSS,COMPRA
2026-07-20 02:55:16,28789.0,14,1.5,1.25,-36.6,-75.0,-37.6,-76.0,2.351623931623932,2.948717948717949,-0.2827627700091749,-0.3012451466059713,-0.07566446539937725,-1.2019679820536353,50.707287472651316,48.93560048199223,,,71.4,100.0,1.75,-0.5,-9.0,-66.0,-10.0,-66.0,2.6666666666666665,0.2820512820512824,-0.4226185445017327,0.1213733978957614,-0.5660947926932316,-0.6358731893604037,34.316625813540696,14.618974668451536,,,94.0,6.0,5.0,,,LOSS,VENDA
2026-07-20 03:15:28,28779.75,15,1.7,1.75,-7.0,-23.0,-8.0,-24.0,1.4456654456654454,2.142857142857143,-0.08804562451877149,-0.1693766937669376,-0.4040484346772719,-0.4520795660036166,49.74986954805476,44.91869918699187,,,60.6,100.0,1.5,0.25,14.0,-37.0,13.0,-37.0,0.35,1.7928571428571427,0.0202085522593161,-0.1895852460262537,-0.0326730988989624,-0.4194064671046542,62.16150674965645,-17.24280756266458,,,25.0,75.0,5.0,,,LOSS,VENDA
2026-07-20 03:39:29,28771.0,16,1.55,1.25,0.8,-20.0,1.0,-21.0,1.375,3.625,-0.12116015604686459,-0.5622837370242214,-0.21307895329128795,-1.0588368111358712,40.10536987252836,61.332179930795846,,,58.8,87.0,1.75,-0.5,13.0,-33.0,14.0,-35.0,0.3333333333333333,3.2916666666666665,0.4077669902912621,-0.9700507273154835,-0.0583955302346497,-1.0004412809012215,40.07766990291263,21.254510027883214,,,58.0,29.0,5.0,,,LOSS,VENDA
2026-07-20 04:04:26,28833.5,17,1.75,1.5,10.4,25.0,11.0,26.0,0.5712390797608189,0.6231884057971014,0.20786270402050677,0.9836182845697118,0.032092373749911404,0.2721307769929763,79.21567210471297,70.53437298805352,,,49.6,93.0,1.75,-0.25,-15.0,40.0,-16.0,42.0,2.066666666666667,-1.4434782608695653,-0.1011940902651285,1.0848123748348404,-1.3525526679339186,1.624683444926895,96.26931120555892,-25.734938217505402,,,67.0,26.0,5.0,,,LOSS,COMPRA
2026-07-20 04:31:13,28886.75,18,2.0,2.0,6.8,-35.0,6.8,-36.0,1.1990805970149254,2.5,0.16413385968721206,-0.6218487394957983,0.08315977958069475,-0.2679166623159724,98.50673050352887,68.77310924369748,,,75.0,92.0,2.0,0.0,-9.0,-26.0,-8.0,-28.0,1.1538461538461535,1.3461538461538465,-0.3350083752093802,-0.2868403642864181,0.1017997351224637,-0.3697163974384361,79.59798994974874,-10.82488070605126,,,63.0,29.0,5.0,,,LOSS,VENDA
2026-07-20 04:45:57,28913.5,19,1.9,2.0,25.4,36.0,26.0,35.0,0.37415536704336383,0.3396226415094339,0.15641041186073873,0.9355883411299027,0.5641455624708642,0.7224369098182997,65.9072949959889,82.54767902123066,,,73.2,100.0,1.75,0.25,8.0,28.0,9.0,26.0,0.4375,-0.09787735849056611,0.2674035118994562,0.6681848292304465,0.4743270441649475,0.2481098656533522,65.60299491933328,16.94468410189738,,,67.0,33.0,5.0,,,LOSS,COMPRA
2026-07-20 06:24:42,28905.25,20,1.4,1.5,-7.0,-34.0,-6.8,-35.0,1.4697458038849014,2.9444444444444446,-0.02865912039743366,-0.7730732635585158,-0.6472830991428026,-0.7730732635585158,107.83127656671017,115.3663177925785,,,64.8,94.0,1.25,0.25,9.0,-43.0,10.0,-45.0,0.7297297297297297,2.214714714714715,0.4418997848140178,-1.2149730483725336,-1.220091084252934,0.4470178206944182,31.81678450660928,83.54953328596922,,,67.0,27.0,5.0,,,LOSS,VENDA
2026-07-20 06:46:10,28945.75,21,0.95,1.25,30.0,-31.0,29.8,-32.0,0.8479228784783714,1.864864864864865,0.12845307322013189,-0.4878930249367545,-0.07828721802654774,-0.630754314838794,49.02063196619939,54.13805565594507,,,80.8,94.0,1.5,-0.25,2.0,-33.0,3.0,-35.0,0.875,0.9898648648648649,-0.2028322761469243,-0.28506074878983023,0.578119363599465,-1.208873678438259,31.05177754831096,23.086278107634108,,,39.0,55.0,5.0,,,LOSS,VENDA
2026-07-20 06:53:12,28998.0,22,1.25,1.5,248.0,208.0,248.0,209.0,0.4182474470818962,0.4381720430107527,0.6070051413881747,0.25,-0.20256504713910284,0.9762063918105468,78.29953096107879,60.333333333333336,,,87.5,100.0,1.25,0.25,-31.0,239.0,-32.0,241.0,1.864864864864865,-1.4266928218541122,-0.4878930249367545,0.7378930249367546,-0.630754314838794,1.6069607066493408,54.13805565594507,6.195277677388269,,,94.0,6.0,2.0,,,LOSS,COMPRA
2026-07-20 08:02:14,28972.0,23,1.5,1.5,-7.333333333333333,-22.0,-7.0,-23.0,1.3410139629651825,2.0454545454545454,-0.320293020482312,-0.3756708407871199,-0.16188571020129752,-0.2748025203654369,66.28359704714491,70.19677996422183,,,59.333333333333336,92.0,1.25,0.25,32.0,-54.0,33.0,-56.0,0.2978723404255319,1.7475822050290135,0.5000333355557037,-0.8757041763428236,1.390061016680534,-1.664863537045971,43.66957797186479,26.527201992357043,,,100.0,-8.0,3.0,,,LOSS,VENDA
2026-07-20 08:54:54,29084.25,24,1.25,1.25,-8.0,21.0,-8.4,22.0,1.6066012176120954,0.4883720930232558,0.1997943694542456,0.2217673149095871,0.28861900176961214,0.1239446590363792,34.85893603399808,29.887410440122828,,,75.6,100.0,1.5,-0.25,-29.0,50.0,-28.0,50.0,2.0,-1.5116279069767442,-0.0404661702816445,0.2622334851912316,0.3854703049276384,-0.2615256458912592,54.22466817740369,-24.337257737280865,,,62.0,38.0,5.0,,,LOSS,COMPRA
2026-07-20 10:11:38,29057.0,25,1.0,1.25,2.2,25.0,2.4,26.0,1.0635518477661337,0.6533333333333333,0.09834872119979407,0.6013630896699185,0.5850057803224405,1.926992736911599,75.15132925973941,98.1558198583456,,,57.6,100.0,1.0,0.25,5.0,20.0,4.0,22.0,0.8947368421052632,-0.24140350877192984,-0.0199441563621858,0.6213072460321043,-0.377384960718294,2.304377697629893,82.72836059034702,15.427459267998572,,,35.0,65.0,5.0,,,LOSS,COMPRA
2026-07-20 11:15:57,28997.25,26,0.85,0.75,37.6,116.0,37.2,115.0,0.9415879747019714,0.7553191489361702,0.40646706506585206,0.5535055350553506,0.9457988066194318,1.9336494718174109,379.4010228033191,362.8983562562898,,,69.8,94.0,1.0,-0.25,-140.0,256.0,-139.0,254.0,1.3818681318681318,-0.6265489829319616,-0.3336224728097685,0.8871280078651191,-2.2453011312735605,4.178950603090971,339.7611263094682,23.137229946821606,,,83.0,11.0,5.0,,,LOSS,COMPRA
2026-07-20 11:40:28,29006.75,27,0.9,1.0,16.0,26.0,16.2,25.0,0.9514489494035618,0.9015748031496064,0.2418153305540987,1.0692328254477412,0.25288846433346934,0.7073020896683216,325.9278806162721,356.25501202886926,,,74.2,100.0,0.75,0.25,108.0,-82.0,109.0,-84.0,0.6241379310344828,0.2774368721151236,0.8040739748056821,0.26515885064205913,0.7094899396875617,-0.002187850019240045,375.4355400696864,-19.180528040817137,,,83.0,17.0,5.0,,,LOSS,COMPRA
2026-07-20 11:45:18,28933.25,28,0.8,0.25,-33.8,-168.0,-34.0,-169.0,1.0870851338540546,1.4311224489795915,-0.46489796278036727,-2.7092420937840784,-0.003758784552723338,-1.892129295396428,349.1234575539056,364.2993456924754,,,64.6,100.0,1.0,-0.75,-175.0,7.0,-176.0,7.0,1.5789473684210529,-0.14782491944146137,-0.1341651573086469,-2.5750769364754316,-1.5774434455858266,-0.3146858498106013,308.78110954585094,55.518236146624474,,,97.0,3.0,5.0,,,LOSS,VENDA
2026-07-20 11:52:34,28940.25,29,1.15,1.0,40.8,103.0,41.2,102.0,0.871642358818731,0.631768953068592,0.2213059043818975,0.9659707158351408,1.001450554151122,0.5025108046923236,293.6324015448607,309.9918655097614,,,67.6,100.0,0.75,0.25,43.0,60.0,44.0,58.0,0.8326996197718631,-0.2009306667032711,0.2843760455001672,0.6815946703349736,0.2000677677939522,0.3024430368983714,291.5356306457009,18.45623486406049,,,87.0,13.0,5.0,,VENDA,LOSS,COMPRA
2026-07-20 12:09:58,28981.5,30,0.95,0.75,83.4,104.0,83.4,105.0,0.8574290586150605,0.7229551451187335,0.43547741941552304,1.307934804480515,1.0309191654976617,0.0943953044936052,238.54546799598975,203.09879938292303,,,88.2,100.0,0.75,0.0,35.0,69.0,36.0,69.0,0.8468085106382979,-0.12385336551956438,0.2208030436850329,1.087131760795482,-0.7920679478766662,0.8864632523702715,226.0343773354168,-22.93557795249376,,,75.0,25.0,5.0,,,LOSS,COMPRA
2026-07-20 12:12:39,28962.75,31,1.0,1.0,-20.0,49.0,-20.0,48.0,1.089562775799965,0.8095238095238095,0.2720105619149031,0.5754908598510494,0.21861820018010447,0.0340504961955756,267.9222480829481,235.61272850372376,,,69.0,98.0,1.0,0.0,-140.0,189.0,-139.0,187.0,1.4263803680981595,-0.61685655857435,0.6012425679738126,-0.025751708122763173,-0.9871933859922948,1.0212438821878704,254.5928251720222,-18.980096668298444,,,74.0,24.0,5.0,,,LOSS,COMPRA
2026-07-20 12:46:49,29021.75,32,0.9,0.75,10.2,29.0,9.8,30.0,0.9358419266971815,0.7857142857142857,0.042743883456669275,0.3934852528570451,0.41472160092391847,0.8774774050924175,212.1716525281764,187.0936837062889,,,70.4,100.0,1.0,-0.25,-9.0,38.0,-9.0,39.0,1.049723756906077,-0.2640094711917914,0.4666977798519901,-0.07321252699494502,-0.2481515168311738,1.1256289219235913,227.48183212214147,-40.388148415852555,,,54.0,46.0,5.0,,,LOSS,COMPRA
2026-07-20 12:49:26,28978.0,33,0.8,0.75,-10.4,-47.0,-10.0,-48.0,1.0790590761027292,1.3503649635036497,-0.35798984063801775,-0.5175292153589316,-0.8338488739288404,-1.8771021164224664,238.99558416061137,275.65943238731217,,,74.2,100.0,1.0,-0.25,-4.0,-43.0,-5.0,-43.0,1.0205761316872428,0.32978883181640684,-0.2168112074716477,-0.30071800788728387,2.076263050513424,-3.9533651669358907,272.2481654436291,3.4112669436830743,,,47.0,53.0,5.0,,,LOSS,VENDA
2026-07-20 13:48:48,29042.0,34,0.8,0.75,12.2,30.0,11.6,29.0,0.9206191395589043,0.7986111111111112,0.05853725893092211,0.3169836503169836,0.013678322153104583,0.650134889265324,152.36662395898674,148.14814814814815,,,62.0,100.0,1.0,-0.25,82.0,-52.0,83.0,-54.0,0.7003610108303249,0.09825010028078629,0.0,0.3169836503169836,0.1764336449879848,0.47370124427733923,176.32072941807454,-28.172581269926383,,,72.0,28.0,5.0,COMPRA,COMPRA,LOSS,COMPRA
2026-07-20 13:53:58,29006.5,35,0.65,0.75,-77.8,36.0,-78.4,35.0,1.2635891627363414,0.78125,-0.047652354273719874,0.5262085822922324,-0.3030067586862627,0.6437433049091827,162.6148777198436,160.9858772406301,,,80.6,98.0,1.0,-0.25,-392.0,428.0,-393.0,428.0,2.4086021505376345,-1.6273521505376345,-0.3333555570371358,0.8595641393293683,0.7338748984565394,-0.09013159354735667,171.54476965131008,-10.558892410679988,,,72.0,26.0,5.0,,,LOSS,COMPRA
2026-07-20 14:09:38,28961.0,36,0.7,0.25,22.8,90.0,21.6,89.0,0.8971608861290509,0.5841121495327103,0.20427741661798732,0.4625822368421052,0.039992754754843575,0.3506864433246393,166.11573025786345,153.50877192982455,,,66.6,100.0,0.5,-0.25,-24.0,114.0,-25.0,114.0,1.1524390243902438,-0.5683268748575335,-0.4169724464607378,0.8795546833028429,-0.4651101269367824,0.8157965702614216,190.40629795183133,-36.89752602200679,,,91.0,9.0,5.0,,,LOSS,COMPRA
2026-07-20 14:24:08,28971.25,37,0.75,1.0,2.5,26.0,2.1666666666666665,25.0,1.001975555415089,0.8120300751879699,-0.014965033826769383,0.3855954935622317,0.17410464677052592,0.1766320115228922,152.7202407129295,132.443669527897,,,68.16666666666667,100.0,0.75,0.25,-38.0,64.0,-37.0,62.0,1.213872832369942,-0.40184275718197204,-0.2537727549570278,0.6393682485192596,0.3893676669089398,-0.2127356553860476,165.79819990525817,-33.354530377361186,,,65.0,35.0,6.0,,,LOSS,COMPRA
2026-07-20 14:46:54,28932.75,38,0.75,1.0,83.2,-21.0,83.2,-21.0,0.7910844101865292,1.1009615384615383,-0.011275626457493826,-0.5507343124165553,-0.5875183221801359,-0.9094904524391793,206.533622708526,198.6648865153538,,,83.0,98.0,0.5,0.5,103.0,-124.0,103.0,-124.0,0.6385964912280702,0.46236504723346816,0.3333555570371358,-0.8840898694536912,1.812564702394836,-2.722055154834015,160.0773384892326,38.5875480261212,,,94.0,4.0,5.0,,VENDA,LOSS,VENDA
2026-07-20 15:37:12,28958.25,39,0.5,0.5,77.0,77.0,78.0,78.0,0.8924137931034483,0.8924137931034483,0.2873563218390805,0.2873563218390805,10.172967745960449,10.172967745960449,4743.486590038315,4743.486590038315,,,94.0,94.0,0.75,-0.25,-245.0,322.0,-243.0,321.0,1.375579598145286,-0.4831658050418378,-4.106972301814708,4.394328623653789,7.055975994111763,3.116991751848686,4505.062082139446,238.4245078988688,,,78.0,16.0,1.0,,,LOSS,COMPRA
2026-07-20 15:52:43,28940.5,40,0.5,0.5,116.0,116.0,116.0,116.0,0.8617401668653158,0.8617401668653158,3.944614393817421,3.944614393817421,1.9789734075448355,1.9789734075448355,3892.9318950249553,3892.9318950249553,,,94.0,94.0,0.75,-0.25,-95.0,211.0,-96.0,212.0,1.2138084632516704,-0.3520682963863545,0.4435994930291508,3.5010149007882703,0.4435994930291508,1.5353739145156848,2755.640050697085,1137.2918443278704,,,59.0,35.0,1.0,,,LOSS,COMPRA
2026-07-20 17:14:06,28783.75,41,1.05,1.0,-26.8,38.0,8.0,39.0,2.8474231273527044,0.4507042253521127,0.13157533831886759,0.0896442914515203,0.31192033779527745,0.9230684376789076,41.614832279973584,23.666092943201377,,,70.6,100.0,0.75,0.25,62.0,-24.0,61.0,-22.0,0.9279811097992916,-0.4772768844471789,0.3113809746224505,-0.2217366831709302,-4.494741312794578,5.417809750473486,4007.62883387825,-3983.9627409350487,,,53.0,47.0,5.0,,,LOSS,COMPRA
2026-07-20 17:38:39,28780.0,42,0.625,0.75,702.0,20.0,196.0,19.0,0.2399181322013341,0.4411764705882353,0.10765186424397466,0.1456270283764666,0.2760809601432024,0.4375618744463865,17.324540072318584,13.397686610634937,,,88.0,100.0,0.75,0.0,24.0,-4.0,25.0,-6.0,0.5283018867924528,-0.08712541620421754,0.2193574514038876,-0.073730423027421,1.092625638347261,-0.6550637639008745,26.39038876889849,-12.992702158263553,,,100.0,0.0,2.0,COMPRA,,TIMEOUT,COMPRA
2026-07-20 20:20:56,28796.75,43,1.5833333333333333,1.75,-33.0,-30.0,-32.666666666666664,-29.0,2.509616509221772,3.230769230769231,-0.01736095217375785,-0.0756601346750397,0.017250344187725336,-0.2679528403001072,18.57670039133405,9.381856699704926,,,67.33333333333333,94.0,1.5,0.25,31.0,-61.0,32.0,-61.0,0.7880794701986755,2.4426897605705555,0.0500600720865038,-0.1257202067615435,-0.120911463980271,-0.1470413763198362,26.231477773327995,-16.84962107362307,,,59.0,35.0,6.0,,,TIMEOUT,VENDA
2026-07-20 20:52:31,28760.0,44,1.625,1.5,-41.166666666666664,-50.0,-41.833333333333336,-50.0,1.7958074534161492,1.6666666666666667,-0.47092817925567054,-0.3849501238535181,-0.9290005457434769,-0.7691815136513205,56.26982479194169,63.80129878824396,,,81.0,100.0,1.75,-0.25,0.0,-50.0,1.0,-51.0,0.972972972972973,0.6936936936936937,-0.0585983279943745,-0.32635179585914365,0.3365703021254119,-1.1057518157767323,47.65997343542465,16.141325352819315,,,25.0,75.0,6.0,,,LOSS,VENDA
2026-07-20 21:13:41,28758.75,45,1.75,1.75,84.0,84.0,61.0,61.0,0.4601769911504424,0.4601769911504424,0.8378932968536252,0.8378932968536252,0.7760669936345613,0.7760669936345613,133.17373461012312,133.17373461012312,,,100.0,100.0,2.0,-0.25,46.0,38.0,38.0,23.0,0.3448275862068966,0.11534940494354584,0.9678379988088148,-0.1299447019551896,1.642686993806575,-0.8666200001720136,128.27575938058368,4.8979752295394405,,,97.0,3.0,1.0,,,LOSS,COMPRA
2026-07-20 21:15:36,28719.0,46,1.25,1.25,-30.0,-30.0,-28.0,-28.0,1.5490196078431373,1.5490196078431373,-0.914719954967633,-0.914719954967633,-3.3294601110844915,-3.3294601110844915,111.17365606529694,111.17365606529694,,,100.0,100.0,1.75,-0.5,84.0,-114.0,61.0,-89.0,0.4601769911504424,1.0888426166926948,0.8378932968536252,-1.7526132518212583,0.7760669936345613,-4.1055271047190525,133.17373461012312,-22.00007854482618,,,100.0,0.0,1.0,,,LOSS,VENDA
2026-07-20 21:34:05,28852.25,47,1.375,1.5,35.5,-39.0,24.0,-38.0,0.9991080021932426,1.7450980392156863,-0.0048338105611359095,-0.3858283567067033,-0.11793559166459616,-0.3657787263924307,100.99201420191861,78.44058243306716,,,87.25,100.0,1.5,0.0,44.0,-83.0,30.0,-68.0,0.7029702970297029,1.0421277421859834,0.2709109380291229,-0.6567392947358262,0.6248729405784252,-0.9906516669708559,94.5479173721639,-16.10733493909673,,,100.0,0.0,4.0,,,LOSS,VENDA
2026-07-20 21:46:01,28864.5,48,1.5833333333333333,1.5,11.0,-22.0,5.333333333333333,-21.0,1.099067599067599,1.9545454545454544,-0.21317053287816065,-0.480325853058715,-0.2487323055058881,-0.7300069612106181,105.21950304428943,96.91054411312632,,,68.33333333333333,94.0,1.5,0.0,-39.0,17.0,-38.0,17.0,1.7450980392156863,0.20944741532976807,-0.3858283567067033,-0.09449749635201171,-0.3657787263924307,-0.36422823481818745,78.44058243306716,18.469961680059157,,,100.0,-6.0,3.0,,,LOSS,VENDA
2026-07-20 22:02:14,28841.5,49,1.4583333333333333,1.5,-23.833333333333332,-25.0,-21.166666666666668,-25.0,1.7254284792647965,2.0869565217391304,-0.26410515232838866,-0.4681961072837937,-0.46669400205780115,-0.3206186953597847,97.51285502731893,84.67661026018327,,,77.0,100.0,1.75,-0.25,-67.0,42.0,-59.0,34.0,3.185185185185185,-1.0982286634460547,0.2004543632233061,-0.6686504705070998,0.3423098195940551,-0.6629285149538398,104.90445008686356,-20.227839826680295,,,67.0,33.0,6.0,,,LOSS,VENDA
2026-07-20 22:22:19,28886.75,50,1.9166666666666667,2.0,-11.333333333333334,-71.0,-9.833333333333334,-48.0,2.657846479567791,9.0,-0.13419043583968562,-0.6456791846991484,-0.11538894413080436,-0.6724447932844586,54.983937986086126,53.190004188189306,,,51.333333333333336,100.0,1.75,0.25,48.0,-119.0,31.0,-79.0,0.515625,8.484375,0.7151764101811781,-1.3608555948803265,-0.1153625824992937,-0.557082210785165,45.7712902515954,7.418713936593903,,,77.0,23.0,6.0,,,LOSS,VENDA
2026-07-20 22:57:01,28875.5,51,1.4583333333333333,1.0,3.6666666666666665,-47.0,5.0,-44.0,1.2984160971223375,2.833333333333333,-0.1869236171332984,-0.3002201614517312,-0.17390337715869367,-0.2595227000573326,51.86554277602803,33.49122689972646,,,66.66666666666667,100.0,1.75,-0.75,-16.0,-31.0,-11.0,-33.0,1.55,1.283333333333333,-0.2218059936908517,-0.0784141677608795,1.240758538658434,-1.5002812387157667,58.3596214511041,-24.868394551377634,,,59.0,41.0,6.0,,,LOSS,VENDA
