id;data_hora;data_qt;lado;preco_entrada;gain;stop;stop_protegido;protecionado;tp_mt5;sl_mt5;protecao_pontos;regra;status;mfe_mt5;mae_mt5;tempo_mfe_s;tempo_mae_s;tempo_resultado_s;preco_resultado;resultado_mt5;score_entrada;score_base_dna;ajuste_estrutura;score_oposto;score_compra_base;score_venda_base;ajuste_estrutura_compra;ajuste_estrutura_venda;diferenca_score;hard_gates_ok;qtd_hard_gates_ok;hard_gates_faltantes;gate_delta30;gate_saldo30;gate_vel15;gate_aceleracao;gate_rompimento;gate_continuidade;gate_atividade;hard_gates_compra_ok;qtd_hard_gates_compra_ok;hard_gates_compra_faltantes;hard_gates_venda_ok;qtd_hard_gates_venda_ok;hard_gates_venda_faltantes;score_spread;dna_spread;estrutura;estrutura_bruta;estrutura_candidata;confirmacoes_candidata;nivel_invalidation;ultima_mudanca_confirmada;motivo_estrutura;motivo_estrutura_bruta;qtd_swings_confirmados;ultimo_topo;topo_anterior;ultimo_fundo;fundo_anterior;eficiencia_swings;amplitude_swings;ultima_mudanca_estrutura;swing_mais_recente_tipo;swing_mais_recente_preco;swing_mais_recente_hora;tipo_entrada_campanha;campanha_entradas_antes;delta30;delta10;saldo30;saldo10;vel15;vel5;aceleracao;rompimento_compra;rompimento_venda;continuidade_2s;ticks_s;motivos;bloqueios_no_momento;score_minimo_config;diferenca_minima_config;modo_sombra;_data;_fechamento;_lado;_tipo_resultado;_pnl;_score;_estrutura;_campanha;_motivo_entrada;_spread;_mfe;_mae;_dia;_hora;_duracao_s;_equity;_pico;_drawdown
20260720111557356799;2026-07-20 11:15:57;2026-07-20 11:15:45.491;COMPRA;28997,25;29013,25;28968,25;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-2950,0;0,0;62,23;62,23;28967,75;-2900;94;100;-6;22;100;14;-6;8;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;;0;28986,75;2026-07-20 11:15:20.559000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28995.75->28996.50; 28993.75->28992.50";12;28996,5;28995,75;28992,5;28993,75;0,071429;10,0;TRANSICAO confirmada em 2026-07-20 11:15:44.388000;FUNDO;28992,5;2026-07-20 11:15:44.388000;NOVA_CAMPANHA;0;116,0;39,0;115,0;40,0;0,553506;1,908397;1,933649;0,75;-22,25;2,5;362,8984;spread FORTE +10 | delta30 favorável 116.0 | delta10 crescente 39.0 | saldo agressor30 115.0 | saldo10 favorável 40.0 | razão fluxo 1.32 | vel15 0.5535 | vel5 acelerando 1.9084 | aceleração 1.9336 | desloc15 8.25 | ticks/s 362.90 | rompimento 0.75 | continuidade 2.50 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 11:15:57;;COMPRA;LOSS;1120,0;22;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;98560,0;98560,0;0,0
20260720111813871189;2026-07-20 11:18:13;2026-07-20 11:18:01.984;VENDA;28946,5;28930,5;28975,5;28946,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1900,0;-2700,0;148,78;62,02;148,78;28927,5;1600;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28949,25;2026-07-20 11:15:20.559000;"BAIXA mantida; estrutura bruta alinhada";topo 28949.25<28952.50 e fundo 28946.75<28950.00;12;28949,25;28952,5;28946,75;28950,0;0,133858;8,5;BAIXA confirmada em 2026-07-20 11:18:01.700000;TOPO;28949,25;2026-07-20 11:18:01.700000;NOVA_CAMPANHA;0;-40,0;-32,0;-39,0;-33,0;-0,71681;-1,281526;-0,817464;-20,5;3,0;-5,25;342,6019;spread FORTE +10 | delta30 favorável 40.0 | delta10 crescente 32.0 | saldo agressor30 39.0 | saldo10 favorável 33.0 | razão fluxo 1.18 | vel15 0.7168 | vel5 acelerando 1.2815 | aceleração 0.8175 | desloc15 10.75 | ticks/s 342.60 | rompimento 3.00 | continuidade 5.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 11:18:13;;VENDA;GAIN;1120,0;8;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;99680,0;99680,0;0,0
20260720112311390664;2026-07-20 11:23:11;2026-07-20 11:22:59.497;COMPRA;28945,0;28961,0;28916,0;28945,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1850,0;-425,0;37,0;12,39;37,0;28963,5;1600;94;100;-6;22;100;14;-6;8;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;;0;28924,5;2026-07-20 11:22:09.796000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28935.00->28947.75; 28933.00->28932.25";12;28947,75;28935,0;28932,25;28933,0;0,21393;15,5;TRANSICAO confirmada em 2026-07-20 11:22:59.322000;TOPO;28947,75;2026-07-20 11:22:59.322000;NOVA_CAMPANHA;0;111,0;44,0;112,0;44,0;0,667869;1,970493;1,870081;1,0;-24,75;7,0;262,6728;spread FORTE +10 | delta30 favorável 111.0 | delta10 crescente 44.0 | saldo agressor30 112.0 | saldo10 favorável 44.0 | razão fluxo 1.34 | vel15 0.6679 | vel5 acelerando 1.9705 | aceleração 1.8701 | desloc15 10.00 | ticks/s 262.67 | rompimento 1.00 | continuidade 7.00 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 11:23:11;;COMPRA;GAIN;1120,0;22;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;100800,0;100800,0;0,0
20260720112400859144;2026-07-20 11:24:00;2026-07-20 11:23:48.923;COMPRA;28972,75;28988,75;28943,75;28972,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1700,0;-225,0;87,2;62,16;87,2;28989,75;1600;94;100;-6;22;100;14;-6;8;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;ALTA;1;28924,5;2026-07-20 11:22:09.796000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28973.25->28973.25; 28971.00->28970.75";12;28973,25;28973,25;28970,75;28971,0;0,100671;10,25;TRANSICAO confirmada em 2026-07-20 11:23:48.183000;FUNDO;28970,75;2026-07-20 11:23:48.183000;NOVA_CAMPANHA;0;199,0;52,0;200,0;51,0;0,401929;1,061797;0,908548;1,0;-36,25;3,75;384,4453;spread FORTE +10 | delta30 favorável 199.0 | delta10 crescente 52.0 | saldo agressor30 200.0 | saldo10 favorável 51.0 | razão fluxo 1.62 | vel15 0.4019 | vel5 acelerando 1.0618 | aceleração 0.9085 | desloc15 6.00 | ticks/s 384.45 | rompimento 1.00 | continuidade 3.75 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 11:24:00;;COMPRA;GAIN;1120,0;22;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;101920,0;101920,0;0,0
20260720112605535064;2026-07-20 11:26:05;2026-07-20 11:25:53.513;COMPRA;28999,0;29015,0;28970,0;28999,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1750,0;-2050,0;212,49;162,47;212,49;29016,5;1600;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28994,75;2026-07-20 11:24:13.729000;"ALTA mantida; estrutura bruta alinhada";topo 28997.75>28988.25 e fundo 28994.75>28985.75;12;28997,75;28988,25;28994,75;28985,75;0,0;12,0;ALTA confirmada em 2026-07-20 11:25:52.385000;FUNDO;28994,75;2026-07-20 11:25:52.385000;NOVA_CAMPANHA;0;91,0;61,0;91,0;62,0;0,519507;2,569011;3,049391;3,75;-18,25;4,25;328,2612;spread FORTE +10 | delta30 favorável 91.0 | delta10 crescente 61.0 | saldo agressor30 91.0 | saldo10 favorável 62.0 | razão fluxo 1.37 | vel15 0.5195 | vel5 acelerando 2.5690 | aceleração 3.0494 | desloc15 7.75 | ticks/s 328.26 | rompimento 3.75 | continuidade 4.25 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 11:26:05;;COMPRA;GAIN;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;103040,0;103040,0;0,0
20260720113245197120;2026-07-20 11:32:45;2026-07-20 11:32:33.282;VENDA;28999,25;28983,25;29028,25;28999,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1750,0;-1575,0;275,0;187,01;275,0;28981,75;1600;94;100;-6;22;14;100;8;-6;72;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;ALTA;TRANSICAO;BAIXA;1;29024,75;2026-07-20 11:24:13.729000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 29001.50->28999.75; 28996.00->28997.75";12;28999,75;29001,5;28997,75;28996,0;0,207547;10,25;TRANSICAO confirmada em 2026-07-20 11:32:33.181000;FUNDO;28997,75;2026-07-20 11:32:33.181000;MUDANCA_ESTRUTURAL_DE_CAMPANHA;1;-199,0;-128,0;-198,0;-127,0;-1,082177;-1,217285;-0,080201;-31,0;0,75;-3,25;377,422;spread FORTE +10 | delta30 favorável 199.0 | delta10 crescente 128.0 | saldo agressor30 198.0 | saldo10 favorável 127.0 | razão fluxo 1.74 | vel15 1.0822 | vel5 acelerando 1.2173 | aceleração 0.0802 | desloc15 15.75 | ticks/s 377.42 | rompimento 0.75 | continuidade 3.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 11:32:45;;VENDA;GAIN;1120,0;22;ALTA;MUDANCA_ESTRUTURAL_DE_CAMPANHA;MUDANCA_ESTRUTURAL_DE_CAMPANHA;FORTE;;;2026-07-20;11:00;;104160,0;104160,0;0,0
20260720114028227406;2026-07-20 11:40:28;2026-07-20 11:40:16.197;COMPRA;29006,75;29022,75;28977,75;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;650,0;-2925,0;25,14;100,08;100,08;28977,5;-2900;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29004,75;2026-07-20 11:40:16.197000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 28978.0;topo 29008.50>29004.25 e fundo 29004.75>29001.50;12;29008,5;29004,25;29004,75;29001,5;0,19774;14,25;ALTA confirmada em 2026-07-20 11:40:15.536000;FUNDO;29004,75;2026-07-20 11:40:15.536000;NOVA_CAMPANHA;0;26,0;28,0;25,0;29,0;1,069233;1,502337;0,707302;1,75;-22,75;2,75;356,255;spread FORTE +10 | delta30 favorável 26.0 | delta10 crescente 28.0 | saldo agressor30 25.0 | saldo10 favorável 29.0 | razão fluxo 1.11 | vel15 1.0692 | vel5 acelerando 1.5023 | aceleração 0.7073 | desloc15 16.00 | ticks/s 356.26 | rompimento 1.75 | continuidade 2.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 11:40:28;;COMPRA;LOSS;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;105280,0;105280,0;0,0
20260720114518500512;2026-07-20 11:45:18;2026-07-20 11:45:06.388;VENDA;28933,25;28917,25;28962,25;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-4600,0;0,0;50,12;50,12;28979,25;-2900;100;100;8;8;14;100;-6;8;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;TRANSICAO;ALTA;2;28967,75;2026-07-20 11:42:09.080000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28936.75->28937.50; 28933.50->28932.00";12;28937,5;28936,75;28932,0;28933,5;0,575758;33,25;TRANSICAO confirmada em 2026-07-20 11:45:06.055000;FUNDO;28932,0;2026-07-20 11:45:06.055000;NOVA_CAMPANHA;0;-168,0;-194,0;-169,0;-195,0;-2,709242;-3,931452;-1,892129;-43,25;6,0;-5,75;364,2993;spread FORTE +10 | delta30 favorável 168.0 | delta10 crescente 194.0 | saldo agressor30 169.0 | saldo10 favorável 195.0 | razão fluxo 1.43 | vel15 2.7092 | vel5 acelerando 3.9315 | aceleração 1.8921 | desloc15 39.75 | ticks/s 364.30 | rompimento 6.00 | continuidade 5.75 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 11:45:18;;VENDA;LOSS;1120,0;8;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;106400,0;106400,0;0,0
20260720115234002707;2026-07-20 11:52:34;2026-07-20 11:52:22.081;COMPRA;28940,25;28956,25;28911,25;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-3025,0;0,0;74,5;74,5;28910,0;-2900;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28937,75;2026-07-20 11:51:44.378000;"ALTA mantida; estrutura bruta alinhada";topo 28940.50>28940.00 e fundo 28937.75>28936.25;12;28940,5;28940,0;28937,75;28936,25;0,162791;14,5;ALTA confirmada em 2026-07-20 11:52:21.777000;FUNDO;28937,75;2026-07-20 11:52:21.777000;NOVA_CAMPANHA;0;103,0;70,0;102,0;71,0;0,965971;1,3;0,502511;0,25;-21,25;4,0;309,9919;spread FORTE +10 | delta30 favorável 103.0 | delta10 crescente 70.0 | saldo agressor30 102.0 | saldo10 favorável 71.0 | razão fluxo 1.58 | vel15 0.9660 | vel5 acelerando 1.3000 | aceleração 0.5025 | desloc15 14.25 | ticks/s 309.99 | rompimento 0.25 | continuidade 4.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 11:52:34;;COMPRA;LOSS;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;107520,0;107520,0;0,0
20260720115949435930;2026-07-20 11:59:49;2026-07-20 11:59:37.542;COMPRA;28898,25;28914,25;28869,25;28898,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1625,0;-1250,0;99,66;24,9;99,66;28914,5;1600;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28887,75;2026-07-20 11:59:24.877000;"ALTA mantida; estrutura bruta alinhada";topo 28891.25>28890.25 e fundo 28887.75>28885.75;12;28891,25;28890,25;28887,75;28885,75;0,314286;17,25;ALTA confirmada em 2026-07-20 11:59:32.477000;FUNDO;28887,75;2026-07-20 11:59:32.477000;NOVA_CAMPANHA;0;83,0;58,0;84,0;58,0;0,944223;1,954691;1,596158;4,75;-24,25;3,75;321,5081;spread FORTE +10 | delta30 favorável 83.0 | delta10 crescente 58.0 | saldo agressor30 84.0 | saldo10 favorável 58.0 | razão fluxo 1.24 | vel15 0.9442 | vel5 acelerando 1.9547 | aceleração 1.5962 | desloc15 14.00 | ticks/s 321.51 | rompimento 4.75 | continuidade 3.75 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 11:59:49;;COMPRA;GAIN;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;11:00;;108640,0;108640,0;0,0
20260720120435935175;2026-07-20 12:04:35;2026-07-20 12:04:23.923;VENDA;28917,5;28901,5;28946,5;28917,5;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1925,0;-1400,0;74,4;24,91;74,4;28898,25;1600;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;28921,75;2026-07-20 12:04:11.525000;"BAIXA mantida; estrutura bruta alinhada";topo 28921.75<28923.25 e fundo 28918.00<28920.75;12;28921,75;28923,25;28918,0;28920,75;0,4;19,75;BAIXA confirmada em 2026-07-20 12:04:23.225000;TOPO;28921,75;2026-07-20 12:04:23.225000;NOVA_CAMPANHA;0;-85,0;-35,0;-86,0;-36,0;-1,316842;-1,95178;-0,891066;-20,25;3,25;-5,5;239,9653;spread FORTE +10 | delta30 favorável 85.0 | delta10 crescente 35.0 | saldo agressor30 86.0 | saldo10 favorável 36.0 | razão fluxo 1.43 | vel15 1.3168 | vel5 acelerando 1.9518 | aceleração 0.8911 | desloc15 19.75 | ticks/s 239.97 | rompimento 3.25 | continuidade 5.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 12:04:35;;VENDA;GAIN;1120,0;8;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;12:00;;109760,0;109760,0;0,0
20260720120627329596;2026-07-20 12:06:27;2026-07-20 12:06:15.432;COMPRA;28915,0;28931,0;28886,0;28915,0;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1600,0;-550,0;74,39;36,89;74,39;28931,0;1600;94;100;-6;22;100;14;-6;8;72;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;TRANSICAO;ALTA;1;28900,0;2026-07-20 12:04:11.525000;BAIXA mantida durante TRANSICAO;"topos/fundos divergentes: 28902.00->28904.25; 28899.50->28899.00";12;28904,25;28902,0;28899,0;28899,5;0,230769;20,25;TRANSICAO confirmada em 2026-07-20 12:06:12.461000;FUNDO;28899,0;2026-07-20 12:06:12.461000;MUDANCA_ESTRUTURAL_DE_CAMPANHA;1;42,0;22,0;43,0;21,0;1,316754;2,547901;1,819623;7,0;-31,5;15,25;292,8862;spread FORTE +10 | delta30 favorável 42.0 | delta10 crescente 22.0 | saldo agressor30 43.0 | saldo10 favorável 21.0 | razão fluxo 1.10 | vel15 1.3168 | vel5 acelerando 2.5479 | aceleração 1.8196 | desloc15 19.75 | ticks/s 292.89 | rompimento 7.00 | continuidade 15.25 | estrutura confirmada contrária -6;;72;12;True;2026-07-20 12:06:27;;COMPRA;GAIN;1120,0;22;BAIXA;MUDANCA_ESTRUTURAL_DE_CAMPANHA;MUDANCA_ESTRUTURAL_DE_CAMPANHA;FORTE;;;2026-07-20;12:00;;110880,0;110880,0;0,0
20260720120958553961;2026-07-20 12:09:58;2026-07-20 12:09:46.747;COMPRA;28981,5;28997,5;28952,5;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;550,0;-3875,0;12,31;86,89;86,89;28942,75;-2900;100;100;8;8;100;14;8;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;TRANSICAO;;0;28964,5;2026-07-20 12:08:07.398000;ALTA mantida durante TRANSICAO;"topos/fundos divergentes: 28979.75->28985.50; 28976.00->28975.00";12;28985,5;28979,75;28975,0;28976,0;0,439614;22,75;TRANSICAO confirmada em 2026-07-20 12:09:46.485000;TOPO;28985,5;2026-07-20 12:09:46.485000;NOVA_CAMPANHA;0;104,0;56,0;105,0;57,0;1,307935;1,30811;0,094395;1,25;-23,75;6,0;203,0988;spread FORTE +10 | delta30 favorável 104.0 | delta10 crescente 56.0 | saldo agressor30 105.0 | saldo10 favorável 57.0 | razão fluxo 1.38 | vel15 1.3079 | vel5 acelerando 1.3081 | aceleração 0.0944 | desloc15 19.50 | ticks/s 203.10 | rompimento 1.25 | continuidade 6.00 | estrutura confirmada alinhada +8;;72;12;True;2026-07-20 12:09:58;;COMPRA;LOSS;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;12:00;;112000,0;112000,0;0,0
20260720121239825165;2026-07-20 12:12:39;2026-07-20 12:12:27.921;COMPRA;28962,75;28978,75;28933,75;;False;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;LOSS;0,0;-3075,0;0,0;174,36;174,36;28932,0;-2900;98;100;-2;22;100;14;-2;8;76;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;BAIXA;ALTA;ALTA;1;28946,5;2026-07-20 12:10:36.222000;"BAIXA mantida; candidata ALTA 1/2; rompeu_invalidação=True";topo 28963.50>28960.00 e fundo 28961.00>28957.75;12;28963,5;28960,0;28961,0;28957,75;0,065421;6,75;ALTA confirmada em 2026-07-20 12:12:27.126000;FUNDO;28961,0;2026-07-20 12:12:27.126000;NOVA_CAMPANHA;0;49,0;8,0;48,0;9,0;0,575491;0,60036;0,03405;1,75;-15,75;3,0;235,6127;spread FORTE +10 | delta30 favorável 49.0 | saldo agressor30 48.0 | saldo10 favorável 9.0 | razão fluxo 1.24 | vel15 0.5755 | vel5 acelerando 0.6004 | aceleração 0.0341 | desloc15 8.50 | ticks/s 235.61 | rompimento 1.75 | continuidade 3.00 | estrutura confirmada contrária -6 | estrutura local alinhada +4;;72;12;True;2026-07-20 12:12:39;;COMPRA;LOSS;1120,0;22;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;12:00;;113120,0;113120,0;0,0
20260720121559081279;2026-07-20 12:15:59;2026-07-20 12:15:47.103;COMPRA;28959,25;28975,25;28930,25;28959,25;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;2425,0;0,0;74,24;0,0;74,24;28983,5;1600;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;28957,0;2026-07-20 12:15:47.103000;mudança BAIXA->ALTA: 2 swings opostos e rompimento do nível 28932.75;topo 28959.00>28956.00 e fundo 28957.00>28951.25;12;28959,0;28956,0;28957,0;28951,25;0,410072;19,25;ALTA confirmada em 2026-07-20 12:15:46.023000;FUNDO;28957,0;2026-07-20 12:15:46.023000;NOVA_CAMPANHA;0;70,0;62,0;69,0;63,0;1,168302;1,05;0,039593;3,25;-30,5;4,5;283,6638;spread FORTE +10 | delta30 favorável 70.0 | delta10 crescente 62.0 | saldo agressor30 69.0 | saldo10 favorável 63.0 | razão fluxo 1.26 | vel15 1.1683 | aceleração 0.0396 | desloc15 17.50 | ticks/s 283.66 | rompimento 3.25 | continuidade 4.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 12:15:59;;COMPRA;GAIN;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;12:00;;114240,0;114240,0;0,0
20260720122234480582;2026-07-20 12:22:34;2026-07-20 12:22:22.522;COMPRA;29005,75;29021,75;28976,75;29005,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1600,0;-850,0;61,9;12,38;61,9;29021,75;1600;100;100;12;8;100;14;12;-6;92;True;7;;True;True;True;True;True;True;True;True;7;;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;10;FORTE;ALTA;ALTA;;0;29004,75;2026-07-20 12:19:04.920000;"ALTA mantida; estrutura bruta alinhada";topo 29007.00>29005.00 e fundo 29004.75>29000.25;12;29007,0;29005,0;29004,75;29000,25;0,100775;8,0;ALTA confirmada em 2026-07-20 12:22:22.359000;FUNDO;29004,75;2026-07-20 12:22:22.359000;NOVA_CAMPANHA;0;105,0;73,0;106,0;72,0;0,414594;0,65;0,356541;1,75;-11,5;3,5;225,9536;spread FORTE +10 | delta30 favorável 105.0 | delta10 crescente 73.0 | saldo agressor30 106.0 | saldo10 favorável 72.0 | razão fluxo 1.72 | vel15 0.4146 | vel5 acelerando 0.6500 | aceleração 0.3565 | desloc15 6.00 | ticks/s 225.95 | rompimento 1.75 | continuidade 3.50 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 12:22:34;;COMPRA;GAIN;1120,0;8;ALTA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;12:00;;115360,0;115360,0;0,0
20260720122706571704;2026-07-20 12:27:06;2026-07-20 12:26:54.623;VENDA;29002,75;28986,75;29031,75;29002,75;True;1600;2900;1120,0;C7_DNA_FLUXO_V5_1;GAIN;1950,0;-700,0;86,58;24,83;86,58;28983,25;1600;100;100;12;8;14;100;-6;12;92;True;7;;True;True;True;True;True;True;True;False;1;delta30 | saldo30 | vel15 | aceleracao | rompimento | continuidade;True;7;;10;FORTE;BAIXA;BAIXA;;0;29010,0;2026-07-20 12:26:54.623000;mudança ALTA->BAIXA: 3 swings opostos e rompimento do nível 29010.75;topo 29010.00<29010.75 e fundo 29003.50<29007.50;12;29010,0;29010,75;29003,5;29007,5;0,230769;9,75;BAIXA confirmada em 2026-07-20 12:26:53.123000;FUNDO;29003,5;2026-07-20 12:26:53.123000;NOVA_CAMPANHA;0;-46,0;-23,0;-45,0;-24,0;-0,319865;-1,111111;-1,111111;-15,5;2,0;-1,0;213,9394;spread FORTE +10 | delta30 favorável 46.0 | delta10 crescente 23.0 | saldo agressor30 45.0 | saldo10 favorável 24.0 | razão fluxo 1.36 | vel15 0.3199 | vel5 acelerando 1.1111 | aceleração 1.1111 | desloc15 4.75 | ticks/s 213.94 | rompimento 2.00 | continuidade 1.00 | estrutura confirmada alinhada +8 | estrutura local alinhada +4;;72;12;True;2026-07-20 12:27:06;;VENDA;GAIN;1120,0;8;BAIXA;NOVA_CAMPANHA;NOVA_CAMPANHA;FORTE;;;2026-07-20;12:00;;116480,0;116480,0;0,0
